Z;N;dz_BE/A;dz_ME;A;dz_BE;dz_S1n;dz_S1p;dz_S2p;dz_S2n;N-Z;ame_ME;ame_ME_unc;ame_BE/A;ame_BE/A_unc;ame_BDE;ame_BDE_unc;ame_AM;ame_AM_unc;ame_BE;ame_S2p;ame_S1p;ame_S2n;ame_S1n;Difference_BE_DZ_AME;Surf;Asym;Coul;Pair;Z_parity;N_parity;ldm_BE;Z_distance;N_distance
66;81;8.15626431;-64.1131592;147;1198.97085357;9.812761330000058;3.8095815100000436;6.023737519999941;21.912566369999922;15;-64.196047;8.849;8.156768;0.0602;-8438.946;10.1644;146.931082712;9.5;1199.0448959999999;5.847363499999978;3.721375599999912;22.09607799999998;9.712427200000034;0.07404242999996313;27.853400455274738;1.530612244897959;812.8645438988343;0.08247860988423225;1;-1;1194.9090169356798;16;1
66;82;8.18013382;-67.7305908;148;1210.65980536;11.688951790000147;4.241631910000024;6.633626460000187;21.501713120000204;16;-67.859397;8.724;8.180943000000001;0.0589;-9868.2304;84.2872;147.927149944;9.365;1210.779564;6.3515127999999095;4.405689000000013;21.4470952000001;11.734668000000063;0.11975863999987268;27.97957694388431;1.7297297297297298;811.0296289815117;0.08219949365267865;1;1;1204.8674811000028;16;0
66;83;8.17867756;-67.6224365;149;1218.62295644;7.963151079999989;4.399269640000057;7.239530179999974;19.652102870000135;17;-67.69399;9.183;8.1790972;0.0616;-6048.1366;12.7928;148.927327516;9.858;1218.6854828;6.915002600000007;4.446019199999981;19.640586800000165;7.9059188000001015;0.06252635999999256;28.105469568479982;1.9395973154362416;809.2111707971756;0.08192319205190404;1;-1;1214.5690497995258;16;1
66;84;8.18971443;-69.3852539;150;1228.4571645;9.834208060000037;4.847297260000232;7.864364300000261;17.797359140000026;18;-69.309618;4.319;8.189149500000001;0.0288;-7363.7264;14.4629;149.925593068;4.636;1228.372425;7.6181345999999905;5.109945300000021;17.592861000000035;9.686942199999931;-0.0847395000000688;28.23108086643085;2.16;807.4089127799225;0.08164965809277261;1;1;1224.0188644637906;16;2
66;85;8.18611717;-68.9604492;151;1236.1036926699999;7.646528169999783;4.990497669999968;8.466498469999806;17.48073622999982;19;-68.75238800000001;3.247;8.1846789;0.0215;-5129.6421;8.7507;150.926191279;3.486;1235.8865139;8.203159499999835;4.93557389999996;17.20103109999979;7.514088899999857;-0.21717876999991859;28.356413335678806;2.390728476821192;805.6226040401464;0.08137884587711594;1;-1;1233.2219306274908;16;3
66;86;8.19469929;-70.3796387;152;1245.59429208;9.490599410000186;5.450688030000265;9.088498080000136;17.13712757999997;20;-70.117963;4.593;8.1929171;0.0302;-6513.3275;13.3176;151.924725274;4.93;1245.3233992;8.931854200000176;5.783379900000291;16.950974200000054;9.436885300000197;-0.27089288000001943;28.48146943560797;2.6315789473684212;803.8519992023568;0.08111071056538127;1;1;1242.1831223909585;16;4
66;87;8.18910885;-69.6477051;153;1252.93365405;7.339361970000027;5.579420850000133;9.68602605000001;16.829961380000213;21;-69.143197;4.001;8.185751400000001;0.0262;-4131.1229;6.1571;152.925771729;4.295;1252.4199642;9.532229600000194;5.714869799999986;16.533450300000144;7.096564999999944;-0.5136898499999916;28.606251587889357;2.8823529411764706;802.0968582486626;0.08084520834544433;1;-1;1250.9071867060547;16;5
66;88;8.19538307;-70.7315674;154;1262.0889927800001;9.15533873000004;6.050035430000207;10.303958060000241;16.494700700000067;22;-70.394015;7.431;8.193130499999999;0.0483;-5754.6363;10.1785;153.92442892;7.977;1261.7420969999998;10.264658599999732;6.369385799999814;16.418697799999734;9.322132799999789;-0.3468957800002954;28.730762177301624;3.142857142857143;800.3569463676884;0.08058229640253803;1;1;1259.3987474953858;16;6
66;89;8.18792248;-69.6993408;155;1269.1279843999998;7.038991619999706;6.1645518999998785;10.897718209999766;16.194330349999746;23;-69.155939;9.645;8.184357;0.0622;-3116.1405;16.5887;154.925758049;10.354;1268.575335;10.850937300000107;6.28820120000001;16.15537079999992;6.8332380000001285;-0.5526493999998365;28.855003552528782;3.412903225806452;798.6320338087;0.08032193289024989;1;-1;1267.662309612362;16;7
66;90;8.19202709;-70.4559326;156;1277.95622604;8.828241640000215;6.646722039999986;11.512219519999917;15.86723325999992;24;-70.529386;0.988;8.1924366;0.0063;-4990.9836;38.4111;155.924283593;1.06;1278.0201096;11.40097120000003;6.5679281000001355;16.27801260000025;9.444774600000121;0.06388356000002204;28.978978026935593;3.6923076923076925;796.921895740729;0.08006407690254357;1;1;1275.702262649227;16;8
66;91;8.18524742;-69.5123291;157;1285.0838449399998;7.1276188999997885;6.714922459999798;12.067321289999654;15.955860540000003;25;-69.424669;5.154;8.184628700000001;0.0328;-2591.8068;23.7839;156.925469555;5.532;1284.9867058999998;11.93232039999985;6.62263189999992;16.41137089999998;6.966596299999859;-0.09713904000000184;29.102687879321483;3.9808917197452227;795.2263121164916;0.07980868844676221;1;-1;1283.5228845998286;16;9
66;92;8.19072914;-70.4921875;158;1294.13520412;9.05135918000019;7.222744069999862;12.715983999999935;16.17897807999998;26;-70.407152;2.337;8.1901298;0.0148;-4219.7555;27.0048;157.924414817;2.509;1294.0405084;12.449761599999853;6.932277199999895;16.02039879999985;9.05380249999999;-0.09469572000011794;29.226135354653636;4.2784810126582276;793.5450675409122;0.07955572841757301;1;1;1291.1283453835551;16;10
66;93;8.18275833;-69.3442383;159;1301.0585744700002;6.923370350000141;7.3244817900001635;13.335942610000302;15.974729530000332;27;-69.16722;1.439;8.1815842;0.0091;-1837.6;2.6833;158.925745938;1.544;1300.8718878000002;12.921257400000234;6.985303000000073;15.8851819000002;6.831379400000209;-0.18668666999997185;29.34932266478004;4.584905660377358;791.8779511440655;0.07930515857181442;1;-1;1298.5227102365393;16;11
66;94;8.18527699;-69.8586426;160;1309.6443184;8.585743929999808;7.839097420000144;13.97232254000005;15.509114279999949;28;-69.672425;0.7;8.1840526;0.0044;-3290.0;15.0;159.925203578;0.751;1309.448416;13.560397800000151;7.428818500000052;15.407907600000035;8.576528199999826;-0.19590240000002268;29.472251989123087;4.9;790.224756458363;0.07905694150420949;1;1;1305.70994297593;16;12
66;95;8.17476463;-68.2800293;161;1316.13710543;6.492787030000045;7.924519830000236;14.580259940000133;15.078530959999853;29;-68.05549400000001;0.697;8.1733093;0.0043;-859.2003;2.1368;160.926939425;0.748;1315.9027973;14.0715830000001;7.5079812999998685;15.030909499999835;6.4543813000000085;-0.2343081300000449;29.59492547535442;5.22360248447205;788.5852812998168;0.07881104062391006;1;-1;1312.6939091427391;16;13
66;96;8.17451096;-68.3422852;162;1324.27077552;8.133670089999896;8.444437119999975;15.20415631999981;14.626457119999941;30;-68.181169;0.695;8.1734555;0.0043;-2140.6068;3.0926;161.926804507;0.746;1324.0997909999999;14.817054999999934;8.008366099999984;14.651375;8.196993699999991;-0.17098452000004727;29.717345240051635;5.555555555555555;786.9593276532194;0.07856742013183861;1;1;1319.4783790285053;16;14
66;97;8.16162777;-66.3455811;163;1330.3453265100002;6.074550990000262;8.513258490000226;15.799831660000336;14.208221080000158;31;-66.38085799999999;0.693;8.161783999999999;0.0043;-2.8309;0.0222;162.928737221;0.744;1330.370792;15.452654599999777;7.790269399999874;14.467994699999922;6.271000999999931;0.025465489999760393;29.839513369337435;5.895705521472393;785.3467015610898;0.07832604499879574;1;-1;1326.0670305907515;16;15
66;98;8.15878105;-65.9688721;164;1338.0400922;7.694765689999713;9.038620819999778;16.41134065999995;13.769316679999974;32;-65.96764900000001;0.695;8.158712900000001;0.0042;-987.1315;1.371;163.929180819;0.746;1338.0289156000001;16.264873000000136;8.660867000000085;13.929124600000215;7.658123600000283;-0.011176599999771497;29.96143191950181;6.2439024390243905;783.7472130162366;0.07808688094430304;1;1;1332.463452261984;16;16
66;99;8.1436882;-63.56604;165;1343.708553;5.668460800000048;9.091800079999985;16.99560161999989;13.36322648999976;33;-63.612289;0.697;8.1439083;0.0042;1285.7287;0.7502;164.931709402;0.748;1343.7448695;16.80164149999991;8.796283899999922;13.37407750000013;5.715953899999848;0.03631650000011177;30.08310291760778;6.6;782.1606758578025;0.0778498944161523;1;-1;1338.6711456567293;16;17
66;100;8.13841629;-62.7631836;166;1350.9771041400002;7.268551140000227;9.622757940000156;17.594836620000024;12.937011940000275;34;-62.584471;0.804;8.1372793;0.0048;485.8684;0.8502;165.93281281;0.862;1350.7883637999998;17.46872459999984;9.28459030000004;12.75944819999975;7.043494299999904;-0.18874034000032225;30.20452836208127;6.963855421686747;780.5869076706548;0.07761505257063328;1;1;1344.6935281809174;16;18
66;101;8.12126732;-59.9661865;167;1356.2516424399998;5.274538299999676;9.660515599999826;18.168102789999693;12.543089439999903;35;-59.911451;4.005;8.1208782;0.024;2368.0076;6.5549;166.935682415;4.3;1356.1866594;17.963597400000086;9.391641400000081;12.441789899999975;5.39829560000007;-0.06498303999978816;30.32571022328558;7.335329341317365;779.0257296879951;0.07738232325341368;1;-1;1350.533935547682;16;19
66;102;8.11372662;-58.7493896;168;1363.10607216;6.854429720000098;10.196417020000126;18.75598018000005;12.128968019999775;36;-58.558398000000004;140.007;8.1125293;0.8334;1500.8333;143.1849;167.937134977;150.303;1362.9049224;18.76540640000021;9.964275400000158;12.116558600000106;6.718263000000035;-0.20114975999990747;30.446650444080973;7.714285714285714;777.476966697068;0.07715167498104596;1;1;1356.1956242034857;16;20
66;103;8.09465408;-55.5683594;169;1367.99653952;4.890467360000002;10.219135040000083;19.317403529999865;11.7448970800001;37;-55.59601;300.669;8.0947566;1.7791;3200.0;300.0;168.940315231;322.781;1368.0138654;19.398217799999983;10.103801399999996;11.827206000000006;5.10894299999997;0.01732588000004398;30.567350940369842;8.100591715976332;775.9404469478501;0.07692307692307693;1;-1;1361.6817736682672;16;21
66;104;8.08499241;-53.9492188;170;1374.4487096999999;6.452170179999939;10.759946379999747;19.893755219999775;11.342637539999942;38;-53.71;200.0;8.084;1.0;2528.0;206.0;169.94234;215.0;1374.28;20.2;10.619;11.37507759999996;6.26613459999999;-0.16870969999990848;30.687813601627905;8.494117647058824;774.4160020646102;0.07669649888473705;1;1;1366.9954887931538;16;22
66;105;8.06412888;-50.3952637;171;1378.96603848;4.517328780000071;10.768368179999925;20.44522248999988;10.96949896000001;39;-50.01;200.0;8.062;1.0;4508.0;633.0;170.946312;215.0;1378.602;20.687;10.612;10.588134599999991;4.322;-0.36403847999986283;30.808040291421882;8.894736842105264;772.9034669602335;0.07647191129018725;1;-1;1372.1398019390972;16;21
66;106;8.05247784;-48.3839111;172;1385.02618848;6.0601500000000215;11.313718020000124;21.01084797999988;10.577478780000092;40;-47.76;300.0;8.049;2.0;3724.0;358.0;171.948728;322.0;1384.428;21.538;11.298;10.148;5.826;-0.5981884799998625;30.92803284791408;9.30232558139535;771.402679753206;0.07624928516630233;1;1;1377.117675079665;16;20
66;107;8.02994347;-44.4665527;173;1389.1802203099999;4.154031829999894;11.307959029999893;21.550814929999888;10.214181829999916;41;-43.74;400.0;8.026;2.0;5610.0;499.0;172.953043;429.0;1388.498;22.208;11.466;9.896;4.07;-0.6822203099998205;31.047793084354215;9.716763005780347;769.9134816871655;0.07602859212697055;1;-1;1381.9320018310273;16;19
66;108;8.01642895;-42.0737305;174;1394.8586373;5.678416990000187;11.857873190000191;22.105077100000017;9.832448820000081;42;-41.13;500.0;8.011;3.0;4739.0;583.0;173.955845;537.0;1393.914;22.73;11.99;9.486;5.416;-0.9446373000000676;31.167322789559027;10.137931034482758;768.4357170529211;0.07580980435789034;1;1;1386.585609412081;16;18
66;109;7.99233484;-37.802124;175;1398.6585969999999;3.7999596999998175;11.83781313999998;22.634415999999874;9.478376690000005;43;-36.73;500.0;7.986;3.0;6570.0;640.0;174.960569;537.0;1397.55;-95.27924340000004;11.988;9.052;3.636;-1.108596999999918;31.286623728379862;10.565714285714286;766.969233112855;0.07559289460184544;1;-1;1391.081260537498;16;17
66;110;7.97707653;-35.0377197;176;1403.96546928;5.306872280000107;12.392982780000011;23.17832159999989;9.106831979999924;44;-33.61;500.0;7.969;3.0;5780.0;707.0;175.963918;537.0;1402.544;-97.50869760000008;-99.03089950000006;8.63;4.994;-1.421469279999883;31.405697642158753;11.0;765.5138800276198;0.07537783614444091;1;1;1395.4216552463538;16;16
67;73;7.89523077;-27.7565918;140;1105.3323078;11.650411680000161;-1.360954369999945;-0.015611339999850316;25.667241600000125;6;-29.317;500.0;7.906;4.0;0.0;0.0;139.968526;537.0;1106.84;0.218;-1.129;-290.71;-295.704;1.5076921999998376;26.9619949977585;0.2571428571428571;851.613870572058;0.08451542547285165;-1;-1;1104.4823869713248;15;9
67;74;7.93565321;-33.2800293;141;1118.92710261;13.59479480999994;-1.072162389999903;0.6744781200000034;25.2452064900001;7;-34.364;401.0;7.943;3.0;0.0;0.0;140.963108;430.0;1119.963;0.735;-1.157;-282.581;13.123;1.0358973899999455;27.09023308756464;0.3475177304964539;849.5958206610701;0.08421519210665189;-1;1;1117.0650465458857;15;8
67;75;7.95935297;-36.5096436;142;1130.22812174;11.301019129999986;-0.6817671700000574;1.2993459400001939;24.895813939999925;8;-37.25;401.0;7.965;3.0;-9321.0;641.0;141.96001;430.0;1131.03;1.4157519999998622;-0.777;24.19;11.067;0.8018782599999668;27.218168369146653;0.4507042253521127;847.5967642842713;0.08391813582966891;-1;-1;1129.3413664061422;15;7
67;76;7.99581814;-41.6120605;143;1143.40199402;13.173872280000069;-0.4149554600001011;1.9761629600000106;24.474891410000055;9;-42.048;298.0;7.999;2.0;-10887.0;499.0;142.95486;320.0;1143.857;2.1128699000000486;-0.805;23.894;12.827;0.4550059799998962;27.34580368248674;0.5664335664335665;845.6163907968979;0.08362420100070908;-1;1;1141.3177725709104;15;6
67;77;8.01632309;-44.4892578;144;1154.35052496;10.948530939999955;-0.017007929999863336;2.5875678800000514;24.122403220000024;10;-44.609521;8.477;8.0170977;0.0589;-8002.0;196.0;143.952109712;9.1;1154.4620688;2.627932800000068;-0.27046730000013486;23.432068800000007;10.605068800000009;0.11154383999996753;27.47314182127996;0.6944444444444444;843.6543967618056;0.08333333333333333;-1;-1;1153.0005129874787;15;5
67;78;8.04897118;-49.1682129;145;1167.1008211;12.750296140000046;0.227942380000286;3.250014410000176;23.69882708;11;-49.120112999999996;7.452;8.0485792;0.0514;-9880.0;200.0;144.947267392;8.0;1167.043984;3.2788671999999788;-0.16100479999999515;23.18698399999994;12.58191519999993;-0.056837100000166174;27.600185534004485;0.8344827586206897;841.7104857335715;0.08304547985373997;-1;1;1164.395663658321;15;4
67;79;8.06638622;-51.6883545;146;1177.69238812;10.591567019999957;0.6341009200000371;3.8484089199998834;23.341863160000003;12;-51.238227;6.587;8.063242599999999;0.0451;-6916.2074;9.3987;145.944993503;7.071;1177.2334196;3.4479908000000288;0.2846015999999363;22.771350799999897;10.189435599999968;-0.4589685200000986;27.7269375249599;0.9863013698630136;839.7843680504981;0.0827605888602368;-1;-1;1175.5091345164835;15;3
67;80;8.09535027;-55.94104;147;1190.01648969;12.324101570000039;0.8583974500002114;4.497371290000046;22.915668589999996;13;-55.757101000000006;5.001;8.0940381;0.034;-9149.2869;38.5173;146.940142293;5.368;1189.8236007;3.935344199999934;0.4911319000001531;22.77961670000013;12.590181100000162;-0.19288899000002857;27.853400455274738;1.1496598639455782;837.875760634183;0.08247860988423225;-1;1;1186.346675061618;15;2
67;81;8.10974216;-58.0950928;148;1200.2418396799999;10.225349989999813;1.270986109999967;5.080567620000011;22.549451559999852;14;-57.991166;83.834;8.108979699999999;0.5664;-6512.1694;84.4583;147.937743925;90.0;1200.1289956;4.805475199999986;1.0840996000000742;22.895576000000116;10.305394899999955;-0.11284407999983159;27.97957694388431;1.3243243243243243;835.9843867963274;0.08219949365267865;-1;-1;1196.9138797679414;15;1
67;82;8.13512802;-61.9158936;149;1212.13407498;11.892235300000038;1.474269619999859;5.715901529999883;22.11758528999985;15;-61.645854;11.985;8.133255;0.0804;-7904.2328;30.4066;148.933820457;12.866;1211.8549950000001;5.481120000000112;1.0754310000000986;22.031394300000045;11.725999400000088;-0.2790799799997785;28.105469568479982;1.5100671140939597;834.1099760524734;0.08192319205190404;-1;1;1207.2161932748384;15;0
67;83;8.13676929;-62.2258301;150;1220.5153935;8.38131852000015;1.8924370600000202;6.291706700000077;20.27355382000019;16;-61.945892;14.168;8.1348423;0.0945;-4114.5689;13.591;149.933498353;15.209;1220.226345;5.986881399999838;1.5408621999998577;20.09734939999995;8.371349999999861;-0.28904850000003535;28.23108086643085;1.7066666666666668;832.2522639423817;0.08164965809277261;-1;-1;1217.2589153702231;15;1
67;84;8.14922905;-64.1726074;151;1230.53358655;10.018193050000036;2.0764220500000192;6.923719310000251;18.399511570000186;17;-63.622746;8.298;8.1455267;0.055;-5356.4558;18.442;150.931698176;8.908;1229.9745317000002;6.712052000000141;1.6021067000001203;18.119536700000054;9.748186700000195;-0.5590548499999386;28.356413335678806;1.913907284768212;830.4109918567663;0.08137884587711594;-1;1;1227.0472057762604;15;2
67;85;8.1487484;-64.1774902;152;1238.6097568;8.076170249999905;2.5060641300001407;7.496561800000109;18.09436329999994;18;-63.604636;12.528;8.1449193;0.0824;-3104.4174;9.815;151.931717618;13.449;1238.0277336;7.076793599999975;2.141219700000016;17.801388599999946;8.053201899999753;-0.5820232000000942;28.48146943560797;2.1315789473684212;828.5859068701216;0.08111071056538127;-1;-1;1236.5860887465265;15;3
67;86;8.15862274;-65.765625;153;1248.26927922;9.65952242000003;2.6749871399999847;8.12567517000025;17.735692669999935;19;-65.012074;5.066;8.1536372;0.0331;-4545.3918;9.8899;152.930206671;5.438;1247.5064916000001;7.966472300000256;2.183092399999965;17.5319598999999;9.478758000000147;-0.7627876199999264;28.606251587889357;2.3594771241830066;826.7767615793906;0.08084520834544433;-1;1;1245.8804574832302;15;4
67;87;8.15616894;-65.4749756;154;1256.05001676;7.780737540000018;3.1163627099999758;8.695783560000109;17.44025996000005;20;-64.639378;8.216;8.1506825;0.0534;-2034.4045;9.4621;153.930606776;8.82;1255.205105;8.500010599999921;2.7851407999999354;17.177371400000062;7.698613399999915;-0.8449117600000591;28.730762177301624;2.5974025974025974;824.9833139482326;0.08058229640253803;-1;-1;1254.9350783826555;15;5
