Z;N;dz_BE/A;dz_ME;A;dz_BE;dz_S1n;dz_S1p;dz_S2p;dz_S2n;N-Z;ame_ME;ame_ME_unc;ame_BE/A;ame_BE/A_unc;ame_BDE;ame_BDE_unc;ame_AM;ame_AM_unc;ame_BE;ame_S2p;ame_S2n;BE_diff_dz_ame;Surf;Asym;Coul;Pair;Z_parity;N_parity;ldm_BE;Z_distance;N_distance;rescaled_ame_BE;rescaled_N;rescaled_Z;rescaled_Surf;rescaled_Asym;rescaled_Coul;rescaled_Pair;rescaled_Z_parity;rescaled_N_parity;rescaled_Z_distance;rescaled_N_distance
14;29;7.3325181;20.8181458;43;315.2982783;-0.1508109000000104;25.406209260000026;49.66609741999997;4.9287989999999695;15;24.33;400.0;7.251;9.0;19289.0;500.0;43.026119;429.0;311.793;-1.359;5.031;-3.5052782999999863;12.27379796952146;5.232558139534884;51.9495634989048;0.1524985703326046;1;-1;296.5434989473389;6;1;0.15213007605214543;0.1638418079096045;0.11864406779661017;0.26027636658311576;0.34122111395415655;0.024992128232100116;0.10010463663655703;1.0;0.0;0.2727272727272727;0.034482758620689655
14;30;7.20395374;27.2138367;44;316.97396456;1.6756862600000204;26.86970703999998;51.18095876000001;1.52487536000001;16;29.31;500.0;7.156;11.0;18200.0;640.0;44.031466;537.0;314.864;-15.376;3.644;-2.109964560000037;12.463359368739502;5.818181818181818;51.552986479786135;0.1507556722888818;1;1;295.40752286384395;6;2;0.15359649244277468;0.1694915254237288;0.11864406779661017;0.264652740221021;0.37941030529367226;0.024801341186970725;0.0982539897662893;1.0;1.0;0.2727272727272727;0.06896551724137931
14;31;7.01773834;36.460968;45;315.7982253;-1.1757392600000005;26.79423134000001;52.57518042000004;0.4999470000000201;17;37.09;600.0;7.004;13.0;21130.0;781.0;45.039818;644.0;315.18;-34.603565999999994;3.387;-0.618225300000006;12.651489979526238;6.422222222222223;51.168248361639456;0.1490711984999859;1;-1;293.85911410025574;6;3;0.15374738387209375;0.1751412429378531;0.11864406779661017;0.26899608147576165;0.4188004724057584;0.024616249653242987;0.09646537903447075;1.0;0.0;0.2727272727272727;0.10344827586206896
15;9;6.13547754;34.7264099;24;147.25146096;20.327302320000012;-3.3205113100000005;-1.443178319999987;46.511300120000016;-6;34.02;500.0;6.165;21.0;0.0;0.0;24.036522;537.0;147.96;-35.6299344;-166.904;0.7085390400000051;8.320335292207616;1.5;72.80293380681665;0.2041241452319315;-1;-1;142.72947805191154;5;1;0.07389907750901172;0.05084745762711865;0.1271186440677966;0.16900340747429807;0.09781671933352487;0.035024360838208334;0.15492178957175484;0.0;0.0;0.2272727272727273;0.034482758620689655
15;10;6.76630974;20.89151;25;169.15774349999998;21.906282539999975;-2.63684274000002;1.0322524199999918;42.23358485999999;-5;20.19;400.0;6.794;16.0;0.0;0.0;25.021675;429.0;169.85;-30.678415000000008;-145.33;0.6922565000000134;8.549879733383484;1.0;71.81898976042127;0.2;-1;1;166.59273633078894;5;2;0.08435165152101903;0.05649717514124294;0.1271186440677966;0.17430286319278143;0.06521114622234991;0.034551000637958657;0.1505426828916527;0.0;1.0;0.2272727272727273;0.06896551724137931
15;11;7.16762829;11.7622986;26;186.35833554;17.200592040000004;-1.0905117100000157;3.8084202599999912;39.10687457999998;-4;10.973;196.0;7.198;8.0;-16707.0;631.0;26.01178;210.0;187.148;-24.745897800000005;39.188;0.78966446000004;8.776382955329126;0.6153846153846154;70.8861700238122;0.196116135138184;-1;-1;187.7860304038513;5;3;0.09261152476266832;0.06214689265536723;0.1271186440677966;0.17953210677039036;0.04012993613683072;0.03410223554919599;0.1464187111097407;0.0;0.0;0.2272727272727273;0.10344827586206896
15;12;7.63012409;0.178649902;27;206.01335043;19.655014890000015;-0.2583019100000001;6.146042179999995;36.85560693000002;-3;-0.6590320000000001;9.001;7.6610894;0.3334;-18150.0;400.0;26.999292499;9.662;206.8494138;-18.10252529999998;36.999413800000006;0.8360633700000051;8.999999999999998;0.3333333333333333;70.0;0.1924500897298752;-1;1;206.60833333333343;5;4;0.1020190389648466;0.06779661016949153;0.1271186440677966;0.18469471763589795;0.021737048740783305;0.03367591291279839;0.1425260247385665;0.0;1.0;0.2272727272727273;0.13793103448275862
15;13;7.90149593;-6.97850037;28;221.24188604;15.228535609999994;1.0225180099999989;8.75813482000001;34.88355050000001;-2;-7.147856;1.147;7.9074842;0.041;-11221.0593;160.0041;27.99232646;1.231;221.4095576;-11.267555599999993;34.2615576;0.1676715600000022;9.220872584116892;0.1428571428571428;69.15654438087671;0.1889822365046136;-1;-1;223.31582537076636;5;5;0.10897157348722986;0.07344632768361582;0.1271186440677966;0.18979396758052053;0.00931587803176427;0.03327013951314973;0.13884378311749618;0.0;0.0;0.2272727272727273;0.1724137931034483
15;14;8.26128864;-17.2425995;29;239.57737056;18.335484519999994;1.917111360000007;13.811803740000016;33.56402012999999;-1;-16.952848999999997;0.359;8.251236800000001;0.0124;-13858.4257;13.0459;28.981800368;0.385;239.2858672;-2.819609100000001;32.4364534;-0.2915033599999503;9.43913067739236;0.0344827586206896;68.3523255949102;0.1856953381770518;-1;1;238.12927645439447;5;6;0.11750759217866692;0.0790960451977401;0.1271186440677966;0.19483285719417828;0.0022486602145637864;0.032883242344591945;0.13535368332382297;0.0;1.0;0.2272727272727273;0.20689655172413793
15;15;8.37594509;-20.8722229;30;251.2783527;11.700982140000008;5.840613420000011;18.616792660000016;30.03646666;0;-20.200856;0.065;8.3535064;0.0022;-6141.6014;0.1956;29.97831349;0.069;250.605192;2.7720450000000127;29.19563440000001;-0.6731606999999826;9.654893846056297;0.0;67.58425692239409;0.1825741858350553;-1;-1;251.2399519575413;5;5;0.12291262096980213;0.0847457627118644;0.1271186440677966;0.19981414688325486;0.0;0.0325137364342105;0.1320395762054245;0.0;0.0;0.2272727272727273;0.1724137931034483
15;16;8.48441315;-24.5392914;31;263.01680765;11.738454949999976;7.039110349999959;21.07231237999997;23.439437089999984;1;-24.44054442;0.00075;8.4811677;0.0002;-5398.013;0.2292;30.97376199768;0.0008;262.9161987;7.925140700000018;23.6303315;-0.1006089499999802;9.868272403218972;0.032258064516129;66.8495872476124;0.1796053020267749;-1;1;262.8143751486932;5;4;0.12879118235372486;0.0903954802259887;0.1271186440677966;0.20474038342884432;0.0021035853620112854;0.032160298262958756;0.12888715111218915;0.0;1.0;0.2272727272727273;0.13793103448275862
15;17;8.44496059;-23.6898346;32;270.23873888;7.221931230000052;8.243541499999992;23.028531980000054;18.96038618000003;2;-24.304876;0.04;8.464120300000001;0.0013;1710.6608;0.04;31.973907643;0.042;270.85184960000004;11.640812800000017;20.24665760000001;0.6131107200000088;10.079368399158984;0.125;66.14585511948084;0.1767766952966369;-1;-1;272.9981964642126;5;3;0.13258049155270626;0.096045197740113;0.1271186440677966;0.20961392284937044;0.00815139327779374;0.031821743664945945;0.1258836752570171;0.0;0.0;0.2272727272727273;0.10344827586206896
15;18;8.48712349;-25.4547882;33;280.07507517;9.836336289999965;9.267427489999989;25.41140072999997;17.058267520000015;3;-26.33735;1.09;8.5138073;0.033;248.5079;1.09;32.971725692;1.17;280.9556409;16.275273300000002;18.03944219999999;0.8805657300000007;10.288276478101777;0.2727272727272727;65.47085031519312;0.1740776559556978;-1;1;281.9193590671622;5;2;0.13740509759953703;0.1016949152542373;0.1271186440677966;0.21443695018089506;0.017784858060640885;0.03149700933630432;0.12301777686036208;0.0;1.0;0.2272727272727273;0.06896551724137931
15;19;8.41750526;-23.50354;34;286.19517884000004;6.120103670000049;10.522963340000048;27.30018972000005;15.956439960000012;4;-24.548702;0.81;8.4481856;0.0238;5382.9879;0.8116;33.973645886;0.87;287.2383104;19.98639000000001;16.386460800000002;1.043131559999949;10.49508462297634;0.4705882352941176;64.82258149485388;0.1714985851425088;-1;-1;289.6907055853809;5;1;0.1404051007033164;0.10734463276836158;0.1271186440677966;0.2192114966711965;0.030687598222282307;0.031185137274335365;0.12027926364335711;0.0;0.0;0.2272727272727273;0.034482758620689655
15;20;8.42036915;-23.9498596;35;294.71292025;8.517741409999985;11.38767155000005;29.600348680000025;14.637845080000034;5;-24.857809;1.866;8.4462496;0.0533;3988.4006;1.8667;34.973314045;2.003;295.618736;23.06938549999997;14.663095099999977;0.905815749999988;10.699874805650794;0.7142857142857143;64.19924883390478;0.1690308509457033;-1;1;296.4121378042624;5;0;0.14440679183333566;0.11299435028248588;0.1271186440677966;0.22393945479165428;0.04657939015882137;0.03088526161139501;0.11765897005566348;0.0;1.0;0.2272727272727273;0.0
15;21;8.31252861;-20.416626;36;299.25102996;4.538109709999958;12.703183059999958;31.38640779999997;13.055851119999945;6;-20.251045;13.114;8.307869199999999;0.3643;10413.0962;13.1124;35.97825961;14.078;299.0832912;24.636736799999955;11.84498079999996;-0.1677387600000202;10.902723556992836;1.0;63.599220749124896;0.1666666666666666;-1;-1;302.17241625087337;5;1;0.1460611326120787;0.11864406779661017;0.1271186440677966;0.22862259139814337;0.06521114622234991;0.03059659741813386;0.11514862801213815;0.0;0.0;0.2272727272727273;0.034482758620689655
15;22;8.26581955;-18.9295044;37;305.83532335;6.584293390000028;13.405567270000006;33.564839550000045;11.122403099999984;7;-18.996012;37.948;8.2675561;1.0256;7900.4135;37.9474;36.979606942;40.738;305.8995757;27.240883700000005;10.280839700000012;0.0642523500000038;11.103702468586784;1.3243243243243243;63.02101401089798;0.1643989873053573;-1;1;307.05066780876194;5;2;0.14931593929198497;0.12429378531073446;0.1271186440677966;0.2332625593140952;0.08636070715932827;0.030318431135817822;0.11274075697923844;0.0;1.0;0.2272727272727273;0.06896551724137931
15;23;8.15250969;-14.8182068;38;309.79536822;3.96004486999999;14.694718710000018;35.24412725999997;10.544338260000018;8;-14.621565;72.581;8.147274900000001;1.91;12239.6512;72.934;37.984303105;77.918;309.5964462;29.536446200000007;10.513155000000028;-0.1989220199999408;11.302878635921052;1.6842105263157894;62.463276672195306;0.1622214211307625;-1;-1;311.117655157297;5;3;0.15108121167727764;0.12994350282485875;0.1271186440677966;0.23786090756229558;0.10982929890079984;0.03005011236372686;0.11042857007861695;0.0;0.0;0.2272727272727273;0.10344827586206896
15;24;8.09368801;-12.6052856;39;315.65383239;5.858464169999991;15.243058930000018;37.29763648;9.81850903999998;9;-12.774636;112.645;8.0979701;2.8883;10388.0361;123.243;38.986285865;120.929;315.8208339;32.68083389999997;9.921258199999984;0.1670015099999773;11.500315051230226;2.076923076923077;61.92477335277815;0.1601281538050871;-1;1;314.43685079426297;5;4;0.15405338495793905;0.13559322033898305;0.1271186440677966;0.24241909043436702;0.13543853446180368;0.02979104677961336;0.10820589352054347;0.0;1.0;0.2272727272727273;0.13793103448275862
15;25;7.98414326;-8.24578857;40;319.3657304;3.7118980099999694;16.52203222999998;38.84476683999998;9.57036217999996;10;-8.139189;83.607;7.9814177;2.0902;14698.6603;83.7017;39.991262221;89.755;319.256708;35.37670799999999;9.660261799999978;-0.109022399999958;11.696070952851462;2.5;61.4043725024702;0.1581138830084189;-1;-1;317.06534984814766;5;3;0.15569403038170282;0.14124293785310735;0.1271186440677966;0.2469384755563039;0.16302786555587478;0.029540690012260267;0.10606709718695914;0.0;0.0;0.2272727272727273;0.10344827586206896
15;26;7.92222643;-5.6199646;41;324.81128363;5.44555323000003;16.913086429999964;40.74560771;9.15745124;11;-4.979767;120.163;7.9065513;2.9308;14028.8125;120.2326;40.994654;129.0;324.16860330000003;37.988603300000015;8.347769400000049;-0.6426803299999619;11.890202136872691;2.951219512195122;60.9010353352016;0.156173761888606;-1;1;319.05464921158466;5;2;0.158039482604749;0.14689265536723164;0.1271186440677966;0.2514203510834443;0.19245240714400827;0.02929854231782152;0.10400703458533225;0.0;1.0;0.2272727272727273;0.06896551724137931
15;27;7.82217503;-1.26864624;42;328.53135126;3.720067630000017;18.161871959999985;42.13175806000004;9.165620860000049;12;1.0918420000000002;95.009;7.7659122;2.2621;18729.5899;95.0504;42.00117214;101.996;326.1683124;39.35031239999999;6.911604400000011;-2.3630388600000174;12.082761235960549;3.4285714285714284;60.41380617980275;0.1543033499620919;-1;-1;320.45131528279154;5;1;0.1589943527450064;0.15254237288135594;0.1271186440677966;0.2558659321377261;0.22358107276234254;0.029064143937738835;0.10202099071410212;0.0;0.0;0.2272727272727273;0.034482758620689655
15;28;7.76369619;1.49514771;43;333.83893617;5.307584910000003;18.389846970000008;43.85080614999998;9.02765254000002;13;5.04;300.0;7.681;7.0;17236.0;300.0;43.005411;322.0;330.283;41.667;6.114396699999983;-3.5559361699999954;12.27379796952146;3.930232558139535;59.94180403719784;0.1524985703326046;-1;1;321.2975584549393;5;0;0.16095913468540332;0.1581920903954802;0.1271186440677966;0.26027636658311576;0.2562949700366776;0.02883707103703859;0.10010463663655703;0.0;1.0;0.2272727272727273;0.0
15;29;7.6144762;8.36849976;44;335.0369528;1.1980166299999837;19.7386745;45.14488376000003;6.5056015399999865;14;11.11;400.0;7.552;9.0;20314.0;400.0;44.011927;429.0;332.288;22.129;6.119687600000005;-2.748952799999984;12.463359368739502;4.454545454545454;59.484215168984;0.1507556722888818;-1;-1;321.63172919474573;5;1;0.16191653125434233;0.1638418079096045;0.1271186440677966;0.264652740221021;0.2904860149904678;0.028616932138812372;0.0982539897662893;0.0;0.0;0.2272727272727273;0.034482758620689655
15;30;7.48845434;14.4963989;45;336.9804453;1.9434924999999907;20.00648073999997;46.87618777999995;3.1415091299999744;15;15.96;500.0;7.456;11.0;19301.0;583.0;45.017134;537.0;335.52;7.412;5.237;-1.4604452999999469;12.651489979526238;5.0;59.04028657112245;0.1490711984999859;-1;1;321.48874791269054;5;2;0.1634598258732006;0.1694915254237288;0.1271186440677966;0.26899608147576165;0.32605573111174957;0.02840336498451114;0.09646537903447075;0.0;1.0;0.2272727272727273;0.06896551724137931
15;31;7.33059978;22.3406372;46;337.20758988;0.2271445800000151;21.409364579999988;48.20359592;2.170637080000006;16;22.84;500.0;7.32;11.0;22200.0;640.0;46.02452;537.0;336.72;-11.895;4.432;-0.4875898799999731;12.838232045991903;5.565217391304348;58.60932020996306;0.1474419561548971;-1;-1;320.90047870469346;5;3;0.16403283130099452;0.1751412429378531;0.1271186440677966;0.27330736563033914;0.3629142050635126;0.02819603376098615;0.0947354142452477;0.0;0.0;0.2272727272727273;0.10344827586206896
15;32;7.19303226;29.5470886;47;338.07251622;0.8649263400000109;21.625127460000044;49.95550317000004;1.092070920000026;17;28.81;600.0;7.209;13.0;21610.0;721.0;47.030929;644.0;338.823;-25.31670299999998;3.303;0.7504837799999677;13.023625676689214;6.148936170212766;58.19066791712204;0.1458649914978945;-1;1;319.8960553290065;5;4;0.16503702331320333;0.1807909604519774;0.1271186440677966;0.2775875186644809;0.4009791757076409;0.0279946266444939;0.09306095903685757;0.0;1.0;0.2272727272727273;0.13793103448275862
16;10;6.48211956;28.8031769;26;168.53510856;23.810000309999992;-0.6226349399999833;-3.259477680000004;45.029039280000006;-6;27.68;600.0;6.525;23.0;0.0;0.0;26.029716;644.0;169.65;-36.392415800000016;-167.07;1.114891440000008;8.776382955329126;1.3846153846153846;81.01276574149965;0.196116135138184;1;1;162.8162547270847;4;2;0.08425615061638672;0.05649717514124294;0.13559322033898305;0.17953210677039036;0.09029235630786911;0.038973983484795416;0.1464187111097407;1.0;1.0;0.18181818181818182;0.06896551724137931
16;11;6.91708469;18.6483765;27;186.76128663;18.226178070000003;0.4029510900000161;-0.6875606199999993;42.03617838;-5;17.491;400.0;6.96;15.0;0.0;0.0;27.018777;430.0;187.92;-31.437234;-150.903;1.1587133699999868;8.999999999999998;0.925925925925926;80.0;0.1924500897298752;1;-1;185.8398148148149;4;3;0.09298015825454906;0.06214689265536723;0.13559322033898305;0.18469471763589795;0.0603806909466203;0.03848675761462673;0.1425260247385665;1.0;0.0;0.18181818181818182;0.10344827586206896
16;12;7.42848682;5.48339844;28;207.99763096;21.23634432999998;1.9842805299999784;1.725978619999978;39.46252239999998;-4;4.073203;160.0;7.4787911;5.7143;-24197.0;525.0;28.004372762;171.767;209.4061508;-27.130695200000016;39.7561508;1.4085198400000252;9.220872584116892;0.5714285714285714;79.03605072100194;0.1889822365046136;1;1;206.4505237374133;4;4;0.10323989244688121;0.06779661016949153;0.13559322033898305;0.18979396758052053;0.03726351212705709;0.03802301658645683;0.13884378311749618;1.0;1.0;0.18181818181818182;0.13793103448275862
16;13;7.7351985;-2.76834106;29;224.3207565;16.323125540000035;3.0788704600000187;4.101388470000018;37.559469870000015;-3;-3.094423;13.041;7.7463826;0.4497;-17117.0;189.0;28.996678;14.0;224.6450954;-20.36535149999999;36.7250954;0.3243388999999581;9.43913067739236;0.3103448275862069;78.11694353704023;0.1856953381770518;1;-1;224.89988947286776;4;5;0.11051655742159018;0.07344632768361582;0.13559322033898305;0.19483285719417828;0.020237941931074113;0.037580848393819366;0.13535368332382297;1.0;0.0;0.18181818181818182;0.1724137931034483
16;14;8.13127327;-14.3143921;30;243.9381981;19.617441599999974;4.3608275400000025;6.277938900000009;35.94056714000001;-2;-14.059254;0.206;8.1227081;0.0069;-18733.802;23.8769;29.98490677;0.221;243.681243;-11.93840400000001;34.27509219999998;-0.2569550999999705;9.654893846056297;0.1333333333333333;77.23915076845039;0.1825741858350553;1;1;241.4058242801734;4;6;0.11960640400416193;0.0790960451977401;0.13559322033898305;0.19981414688325486;0.00869481949631332;0.037158555924812;0.1320395762054245;1.0;1.0;0.18181818181818182;0.20689655172413793
16;15;8.28547287;-19.1544952;31;256.84965897;12.911460870000012;5.571306270000008;11.41191969000002;32.52890246999999;-1;-19.042531;0.229;8.2818013;0.0074;-12007.979;3.4541;30.979557002;0.246;256.7358403;-5.471199300000037;32.09074489999999;-0.1138186700000005;9.868272403218972;0.032258064516129;76.39952828298561;0.1796053020267749;1;-1;256.15806624703805;4;5;0.12584003326296508;0.0847457627118644;0.13559322033898305;0.20474038342884432;0.0021035853620112854;0.036754626586238584;0.12888715111218915;1.0;0.0;0.18181818181818182;0.1724137931034483
16;16;8.51217461;-26.6230316;32;272.38958752;15.539928550000011;9.372779870000045;16.411890220000004;28.451389420000027;0;-26.01553714;0.00131;8.4931301;0.0002;-12680.8313;0.5617;31.97207117354;0.00141;271.7801632;0.3731552000000374;28.098920200000023;-0.6094243200000165;10.079368399158984;0.0;75.5952629936924;0.1767766952966369;1;1;269.3225841758872;4;4;0.13302376549561867;0.0903954802259887;0.13559322033898305;0.20961392284937044;0.0;0.036367707045652516;0.1258836752570171;1.0;1.0;0.18181818181818182;0.13793103448275862
16;17;8.50089931;-26.6917267;33;280.52967723;8.140089709999984;10.290938349999976;18.53447984999997;23.68001826;1;-26.5858583;0.00134;8.4976304;0.0002;-5582.5182;0.3908;32.97145890862;0.00144;280.4218032;4.506836400000029;23.68596290000004;-0.1078740300000049;10.288276478101777;0.0303030303030303;74.82382893164929;0.1740776559556978;1;-1;281.0451814563408;4;3;0.13715018768315285;0.096045197740113;0.13559322033898305;0.21443695018089506;0.0019760953400712092;0.03599658209863352;0.12301777686036208;1.0;0.0;0.18181818181818182;0.10344827586206896
