;Z;N;dz_BE/A;dz_ME;A;dz_BE;dz_S1n;dz_S1p;dz_S2p;dz_S2n;ame_ME;ame_BE/A;ame_AM;ame_BE;ame_S2p;ame_S2n;BE_diff_dz_ame;Surf;Asym;Coul;Pair;Z_parity;N_parity;Z_distance;N_distance;N-Z;ame_AM_unc;ame_BDE;ame_BDE_unc;ame_BE/A_unc;ame_ME_unc;rescaled_Asym;rescaled_Coul;rescaled_N;rescaled_N_distance;rescaled_N_parity;rescaled_Pair;rescaled_Surf;rescaled_Z;rescaled_Z_distance;rescaled_Z_parity;rescaled_ame_BE
2165;71.0;111.0;7.99632502;-41.8868408;182.0;1455.33115364;5.255975970000009;7.9069979000000785;17.854490839999926;11.941355839999916;-41.77;7.996;181.955158;1455.272;8.736;11.304908000000054;-0.0591536399997494;32.11546826178415;8.791208791208792;876.9993256102598;0.0741249316661101;-1.0;-1.0;11.0;15.0;40.0;215.0;4280.0;200.0;1.0;200.0;0.5732848019547245;0.4219107559119147;0.6271186440677966;0.5172413793103449;0.0;0.0168858105944827;0.7183578280898711;0.6016949152542372;0.5;0.0;0.6981464706924436
2166;71.0;112.0;7.98707581;-40.1192627;183.0;1461.63487323;6.303719590000128;8.182254430000057;18.659438659999974;11.559695560000137;-39.716114000000005;7.9848125;182.957363;1461.2206875;49.56870029999991;11.061339400000172;-0.4141857299998719;32.232999873805014;9.185792349726777;875.3989583213713;0.0739221270954572;-1.0;1.0;11.0;14.0;41.0;86.0;3567.4325;85.5564;0.4378;80.108;0.599016048086176;0.4211408440626418;0.6327683615819208;0.48275862068965514;1.0;0.016670468311377543;0.7210712615768068;0.6016949152542372;0.5;0.0;0.7009869958805685
2167;71.0;113.0;7.97475004;-37.7669678;184.0;1467.35400736;5.719134129999929;9.101466399999936;19.79673802000002;12.022853720000056;-36.3;7.967;183.96103;1465.928;45.44924300000002;10.656;-1.426007360000085;32.35031759636025;9.58695652173913;873.810208988644;0.0737209780774485;-1.0;-1.0;11.0;13.0;42.0;215.0;5199.0;204.0;1.0;200.0;0.6251764235664415;0.4203765214316534;0.6384180790960452;0.4482758620689655;0.0;0.016456883929906727;0.7237797570319351;0.6016949152542372;0.5;0.0;0.7032347588912536
2168;71.0;114.0;7.96353674;-35.5958252;185.0;1473.2542969;5.900289540000131;9.081231860000116;20.31744661000016;11.61942367000006;-33.96;7.955;184.963542;1471.675;52.667;10.4543125;-1.5792969000001449;32.46742297798574;9.994594594594597;872.2329308139956;0.0735214622093807;-1.0;1.0;11.0;12.0;43.0;322.0;4359.0;307.0;2.0;300.0;0.6517589695412163;0.4196177173966717;0.6440677966101694;0.41379310344827586;1.0;0.016245033662394964;0.7264833502060556;0.6016949152542372;0.5;0.0;0.7059789773858632
2169;71.0;115.0;7.94568777;-32.1682129;186.0;1477.89792522;4.643628319999834;9.554638320000096;20.7798765;10.543917859999963;-30.32;7.936;185.96745;1476.096;35.51339500000002;10.168;-1.80192521999993;32.584317547703584;10.408602150537634;870.6669796348756;0.0733235575106766;-1.0;-1.0;11.0;11.0;44.0;429.0;6104.0;403.0;2.0;400.0;0.6787568768089755;0.41886436260333254;0.6497175141242938;0.3793103448275862;0.0;0.016034894169389552;0.7291820763994564;0.6016949152542372;0.5;0.0;0.7080900248827607
2170;71.0;116.0;7.93371105;-29.8028564;187.0;1483.60396635;5.706041130000131;9.514817070000165;21.287078500000007;10.349669449999965;-27.77;7.923;186.970188;1481.601;42.12514500000002;9.926;-2.0029663499999515;32.70100281537152;10.828877005347591;869.1122138630827;0.073127242412713;-1.0;1.0;11.0;10.0;45.0;429.0;5230.0;447.0;2.0;400.0;0.7061634818195645;0.4181163889357512;0.655367231638418;0.3448275862068966;1.0;0.015826442548859523;0.7318759704699812;0.6016949152542372;0.5;0.0;0.7107186872827653
2171;71.0;117.0;7.91534901;-26.2130127;188.0;1488.08561388;4.481647529999918;9.986377749999974;21.73694574000001;10.187688660000047;-23.82;7.903;187.974428;1485.764;34.97904789999989;9.668;-2.3216138800000863;32.817480272024206;11.25531914893617;867.568494425321;0.0729324957489472;-1.0;-1.0;11.0;9.0;46.0;429.0;7009.0;500.0;2.0;400.0;0.7339722628004915;0.4173737294879246;0.6610169491525424;0.3103448275862069;0.0;0.015619656325711662;0.7345650668409082;0.6016949152542372;0.5;0.0;0.712706538612687
2172;72.0;81.0;7.87886238;-26.8740234;153.0;1205.46594414;11.589003020000064;0.8269211799999994;0.0031654299998535;25.5500521099998;-27.3;7.882;152.970692;1205.946;-21.42;-275.655;0.4800558599999931;28.60625158788936;0.5294117647058824;955.7853471718328;0.0808452083454443;1.0;-1.0;10.0;1.0;9.0;322.0;0.0;0.0;2.0;300.0;0.0345235480000676;0.45981348735267735;0.4576271186440678;0.034482758620689655;0.0;0.024021545842298972;0.6373411052513482;0.6101694915254238;0.4545454545454546;1.0;0.5790921779506556
2173;72.0;82.0;7.91541576;-32.3106689;154.0;1218.97402704;13.50808290000009;1.2296462399999657;0.5630775199999789;25.097085920000158;-32.73;7.918;153.964863;1219.372;-18.778790800000078;-266.392;0.397972960000061;28.730762177301624;0.6493506493506493;953.7120535738048;0.080582296402538;1.0;1.0;10.0;0.0;10.0;322.0;0.0;0.0;2.0;300.0;0.04234490014438306;0.4588160580005366;0.4632768361581921;0.0;1.0;0.023742380250227818;0.6402156612706205;0.6101694915254238;0.4545454545454546;1.0;0.5855031536786233
2174;72.0;83.0;7.92711544;-33.9682617;155.0;1228.7028932;9.728866160000052;1.3998100399999205;1.1869929800000136;23.236949060000143;-34.31;7.929;154.963167;1228.995;-17.797627000000094;23.049;0.2921068000000559;28.855003552528785;0.7806451612903226;951.6566332937236;0.0803219328902498;1.0;-1.0;10.0;1.0;11.0;322.0;-10322.0;424.0;2.0;300.0;0.050906765760673156;0.4578272272240907;0.4689265536723164;0.034482758620689655;0.0;0.02346592063695127;0.6430840019851549;0.6101694915254238;0.4545454545454546;1.0;0.5900981797050072
2175;72.0;84.0;7.95103168;-37.5548096;156.0;1240.36094208;11.658048879999797;1.7577633299997617;1.8282020199999351;21.38691503999985;-37.819514000000005;7.9526676;155.959399083;1240.6161456;-17.01072359999991;21.24414559999993;0.2552035200001228;28.978978026935597;0.9230769230769232;949.6188184211204;0.0800640769025435;1.0;1.0;10.0;2.0;12.0;160.752;-11819.0;335.0;0.9599;149.74;0.060194904205246084;0.4568468661357737;0.4745762711864407;0.06896551724137931;1.0;0.02319212356755461;0.6459461808032331;0.6101694915254238;0.4545454545454546;1.0;0.5956473292933268
2176;72.0;85.0;7.96026802;-38.8846436;157.0;1249.76207914;9.40113706000011;1.9153897000001048;2.4436828399998376;21.059185939999907;-38.855;7.96;156.958288;1249.72;-16.13255070000002;20.725;-0.0420791399999416;29.102687879321483;1.0764331210191085;947.5983467458054;0.0798086884467622;1.0;-1.0;10.0;3.0;13.0;215.0;-9259.0;250.0;1.0;200.0;0.07019543765335756;0.45587484859033534;0.480225988700565;0.10344827586206896;0.0;0.02292094657696908;0.6488022503351317;0.6101694915254238;0.4545454545454546;1.0;0.5999944609475314
2177;72.0;86.0;7.98141527;-42.1147461;158.0;1261.06361266;11.30153352000002;2.286927930000047;3.075873340000044;20.70267058000013;-42.102399;7.9812764;157.954801217;1261.0416712;-15.471912999999942;20.42552560000005;-0.0219414600001073;29.22613535465364;1.240506329113924;945.5949616011987;0.079555728417573;1.0;1.0;10.0;4.0;14.0;18.78;-10984.0;201.0;0.1107;17.494;0.08089483961759862;0.4549110511094701;0.4858757062146893;0.13793103448275862;1.0;0.022652348142305698;0.6516522624100489;0.6101694915254238;0.4545454545454546;1.0;0.6054006101552798
2178;72.0;87.0;7.98834705;-43.1269531;159.0;1270.14718095;9.083568289999905;2.433659549999902;3.68456749999973;20.385101809999924;-42.852606;7.986561;158.953995837;1269.863199;-14.54560620000004;20.143199000000024;-0.2839819499999976;29.34932266478004;1.4150943396226414;943.6084117129284;0.0793051585718144;1.0;-1.0;10.0;5.0;15.0;18.049;-8413.4492;25.8909;0.1057;16.813;0.09227992389955175;0.45395535280897975;0.4915254237288136;0.1724137931034483;0.0;0.022386287656147766;0.6544962680925641;0.6101694915254238;0.4545454545454546;1.0;0.6096129295809755
2179;72.0;88.0;8.00688839;-46.0106201;160.0;1281.1021424;10.954961450000155;2.8185721100001047;4.308308859999897;20.038529740000055;-45.938747000000006;8.0063791;159.950682728;1281.020656;-13.789168000000064;19.978984799999974;-0.0814863999999033;29.472251989123087;1.6;941.6384510524828;0.0790569415042094;1.0;1.0;10.0;6.0;16.0;10.241;-10115.0475;55.1472;0.0596;9.54;0.10433783395575986;0.45300763532836824;0.4971751412429378;0.20689655172413793;1.0;0.02212272540076246;0.6573343176986529;0.6101694915254238;0.4545454545454546;1.0;0.6149406657654565
2180;72.0;89.0;8.0116415;-46.7113037;161.0;1289.8742815;8.772139100000004;2.954115100000081;4.908645580000211;19.72710055000016;-46.315817;8.0091245;160.950277927;1289.4690445;-13.083117599999763;19.60584550000005;-0.4052369999999428;29.59492547535442;1.795031055900621;939.6848386957256;0.07881104062391;1.0;-1.0;10.0;7.0;17.0;25.174;-7537.2421;33.7278;0.1457;23.45;0.11705603265999456;0.4520677827627751;0.5028248587570622;0.24137931034482757;0.0;0.021861622523195318;0.6601664608112663;0.6101694915254238;0.4545454545454546;1.0;0.618974809487633
2181;72.0;90.0;8.02771568;-49.2554932;162.0;1300.48994016;10.615658660000008;3.352681400000165;5.524424960000033;19.38779776000001;-49.168426;8.0271171;161.947215526;1300.3929702;-12.2174243999999;19.37231420000014;-0.096969960000024;29.717345240051635;2.0;937.747338686074;0.0785674201318386;1.0;1.0;10.0;8.0;18.0;9.61;-9387.0211;63.8938;0.0553;8.952;0.13042229244469983;0.45113568159715267;0.5084745762711864;0.27586206896551724;1.0;0.021602941011210824;0.662992746295492;0.6101694915254238;0.4545454545454546;1.0;0.6241910334200641
2182;72.0;91.0;8.03040314;-49.6500244;163.0;1308.95571182;8.465771659999973;3.476965459999974;6.065712149999854;19.08143031999998;-49.26932;8.0280072;162.947107211;1308.5651736000002;-11.58925109999976;19.09612910000002;-0.3905382200000531;29.839513369337435;2.214723926380368;935.8257199021656;0.0783260449987957;1.0;-1.0;10.0;9.0;19.0;27.582;-6734.6864;45.9217;0.1576;25.693;0.1444246858053271;0.45021122064260266;0.5141242937853108;0.3103448275862069;0.0;0.02134664367004671;0.6658132223133103;0.6101694915254238;0.4545454545454546;1.0;0.6280932975077608
2183;72.0;92.0;8.04412651;-51.8596191;164.0;1319.23674764;10.281035819999945;3.8883551199999142;6.119139140000016;18.74680747999992;-51.818356;8.0438142;163.944370709;1319.1855288;-10.758514800000004;18.79255859999987;-0.0512188400000468;29.96143191950181;2.4390243902439024;933.9197559298372;0.078086880944303;1.0;1.0;10.0;10.0;20.0;16.975;-8535.5511;32.1083;0.0964;15.812;0.15905157615207297;0.44929429097478746;0.519774011299435;0.3448275862068966;1.0;0.021092694099949058;0.6686279363379587;0.6101694915254238;0.4545454545454546;1.0;0.6331645651533434
2184;72.0;93.0;8.04483795;-51.949707;165.0;1327.39826175;8.161514110000098;4.001987030000237;6.226441580000028;18.44254993000004;-51.635513;8.0428728;164.944567;1327.074012;-10.224571499999843;18.50883840000001;-0.3242497500000354;30.08310291760778;2.672727272727273;932.0292249382486;0.0778498944161523;1.0;-1.0;10.0;11.0;21.0;30.0;-5787.641;31.0668;0.1694;27.945;0.1742916089942807;0.4483847858743349;0.5254237288135594;0.3793103448275862;0.0;0.020841056674456918;0.6714369351679162;0.6101694915254238;0.4545454545454546;1.0;0.6369313515622277
2185;72.0;94.0;8.05630589;-53.8269043;166.0;1337.34677774;9.948515990000033;4.426097990000017;6.424254380000093;18.11003010000013;-53.858989;8.0564386;165.94218;1337.3688076;-9.299402999999932;18.183278800000203;0.022029859999975;30.20452836208127;2.915662650602409;930.153909559997;0.0776150525706332;1.0;1.0;10.0;12.0;22.0;30.0;-7761.2089;39.5199;0.1683;27.945;0.19013370344347802;0.44748260076916296;0.5310734463276836;0.41379310344827586;1.0;0.020591696519407635;0.6742402649405218;0.6101694915254238;0.4545454545454546;1.0;0.6418471630262518
2186;72.0;95.0;8.05511951;-53.6136475;167.0;1345.20495817;7.858180429999948;4.529714430000013;6.669806920000156;17.80669641999998;-53.467761;8.054185;166.9426;1345.048895;-8.68683899999992;17.974882999999913;-0.1560631699999248;30.32571022328558;3.167664670658682;928.2935967750656;0.0773823232534136;1.0;-1.0;10.0;13.0;23.0;30.0;-5116.6971;39.5199;0.1673;27.945;0.2065670440216952;0.44658763317864986;0.536723163841808;0.4482758620689655;0.0;0.020344579492635365;0.6770379711452371;0.6101694915254238;0.4545454545454546;1.0;0.6455144394980281
2187;72.0;96.0;8.06441021;-55.1583252;168.0;1354.82091528;9.615957109999954;4.96529935999979;6.997661740000012;17.4741375399999;-55.360557;8.0655536;167.940568;1355.0130048;-7.784011200000067;17.64419719999982;0.192089519999854;30.446650444080973;3.4285714285714284;926.4480777984644;0.0771516749810459;1.0;1.0;10.0;14.0;24.0;30.0;-6966.6444;39.5199;0.1663;27.945;0.22358107276234254;0.4456997826595793;0.5423728813559322;0.48275862068965514;1.0;0.020099672164333934;0.6798300986365656;0.6101694915254238;0.4545454545454546;1.0;0.650272346996807
2188;72.0;97.0;8.06139278;-54.6413574;169.0;1362.37537982;7.554464540000026;5.058599420000064;7.367745430000014;17.17042164999998;-54.716895;8.061779099999999;168.941259;1362.4406679;-7.223313499999931;17.39177289999998;0.0652880799998456;30.56735094036984;3.698224852071006;924.6171479714242;0.0769230769230769;1.0;-1.0;10.0;15.0;25.0;30.0;-4426.46;39.5199;0.1654;27.945;0.24116548159153076;0.44481895075379574;0.5480225988700564;0.5172413793103449;0.0;0.019856941798060773;0.6826166916466387;0.6101694915254238;0.4545454545454546;1.0;0.6538190897235775
2189;72.0;98.0;8.06857681;-55.8526611;170.0;1371.6580577;9.282677879999936;5.505636039999899;7.811622979999811;16.837142419999964;-56.25386;8.070876199999999;169.939609;1372.048954;-6.074763000000035;17.035949199999916;0.3908962999998948;30.687813601627905;3.976470588235294;922.800606656011;0.076696498884737;1.0;1.0;10.0;16.0;26.0;30.0;-6116.1903;39.5199;0.1644;27.945;0.25931020497828555;0.443945040937505;0.5536723163841808;0.5517241379310345;1.0;0.019616356332355922;0.6853977937974797;0.6101694915254238;0.4545454545454546;1.0;0.6584070897961581
2190;72.0;99.0;8.06377029;-55.0279541;171.0;1378.9047195900002;7.246661890000269;5.589423690000103;8.289312130000098;16.529339770000206;-55.431351;8.0660687;170.940492;1379.2977477;-5.440176900000079;16.857079799999948;0.393028109999932;30.80804029142188;4.2631578947368425;920.9982571330336;0.0764719112901872;1.0;-1.0;10.0;17.0;27.0;31.0;-3711.0725;40.184;0.1689;28.876;0.2780054128426497;0.4430779585721591;0.559322033898305;0.5862068965517241;0.0;0.019377884362953304;0.6881734481129543;0.6101694915254238;0.4545454545454546;1.0;0.6618684215753734
2191;72.0;100.0;8.06891251;-55.9047852;172.0;1387.8529517200002;8.948232129999951;6.048373090000268;8.834434620000138;16.19489402000022;-56.402232000000005;8.0717439;171.939449716;1388.3399508;-4.417923200000078;16.29099680000008;0.4869990799998049;30.92803284791408;4.558139534883721;919.209906503121;0.0762492851663023;1.0;1.0;10.0;18.0;28.0;26.224;-5072.249;37.1167;0.142;24.428;0.29724150371117636;0.4422176108568665;0.5649717514124294;0.6206896551724138;1.0;0.019141495125561445;0.6909436970304214;0.6101694915254238;0.4545454545454546;1.0;0.6661861144549692
2192;72.0;101.0;8.06236172;-54.769043;173.0;1394.78857756;6.93562583999983;6.122356520000039;9.404430280000042;15.88385796999978;-55.41179;8.0660164;172.940513;1395.4208372000005;-3.704137599999784;16.123089500000233;0.6322596400000293;31.04779308435421;4.861271676300578;917.43536559086;0.0760285921269705;1.0;-1.0;10.0;19.0;29.0;30.0;-3015.2464;39.5199;0.1615;27.945;0.31700909810980504;0.4413639067822736;0.5706214689265536;0.6551724137931034;0.0;0.018907158479192332;0.6937085824120862;0.6101694915254238;0.4545454545454546;1.0;0.6695672697389629
2193;72.0;102.0;8.06550694;-55.307373;174.0;1403.3982075600002;8.609630000000152;6.592020960000127;10.034274360000154;15.545255839999982;-55.844583;8.068534099999999;173.940048377;1403.9249334;-2.6646359999999403;15.584982599999988;0.526725839999699;31.167322789559027;5.172413793103448;915.6744488518724;0.0758098043578903;1.0;1.0;10.0;20.0;30.0;2.425;-4103.8117;28.036;0.013;2.259;0.3372990321845685;0.4405167570858617;0.576271186440678;0.6896551724137931;1.0;0.018674844890018596;0.6964681455560744;0.6101694915254238;0.4545454545454546;1.0;0.6736280141398641
2194;72.0;103.0;8.05724525;-53.8555908;175.0;1410.0179187499998;6.619711189999634;6.6565504699999565;10.68167634999986;15.229341189999786;-54.481763;8.0607625;174.941511424;1410.6334375;-1.7784899999999906;15.212600299999815;0.615518750000092;31.286623728379865;5.491428571428571;913.9269742827308;0.0755928946018454;1.0;-1.0;10.0;21.0;31.0;2.45;-2073.1103;28.0379;0.013;2.283;0.35810235154101866;0.4396760742086082;0.5819209039548022;0.7241379310344828;0.0;0.018444525415737947;0.6992224272072259;0.6101694915254238;0.4545454545454546;1.0;0.676831355191262
2195;72.0;104.0;8.05842972;-54.0500488;176.0;1418.28363072;8.265711970000211;7.136846470000137;11.37929183999995;14.885423159999846;-54.576428;8.0613604;175.941409797;1418.7994304;-0.4795823999999556;14.874496999999971;0.5157996799998728;31.405697642158756;5.818181818181818;912.1927633336112;0.0753778361444409;1.0;1.0;10.0;22.0;32.0;1.591;-3211.0484;30.775;0.0084;1.482;0.37941030529367226;0.4388417722529657;0.5875706214689266;0.7586206896551724;1.0;0.01821617169042758;0.7019714675676251;0.6101694915254238;0.4545454545454546;1.0;0.6807306537371175
2196;72.0;105.0;8.04847908;-52.2757568;177.0;1424.58079716;6.297166439999955;7.191454119999889;12.085016660000065;14.562878410000168;-52.880745000000005;8.0518365;176.943230187;1425.1750605000002;0.3296448000001255;14.541623000000138;0.5942633399999977;31.52454624917325;6.152542372881356;910.4716408235804;0.0751646028002828;1.0;-1.0;10.0;21.0;33.0;1.514;-1166.0;3.0;0.008;1.41;0.40121434031716985;0.4380137669421078;0.5932203389830508;0.7241379310344828;0.0;0.017989755909869357;0.7047153063068704;0.6101694915254238;0.4545454545454546;1.0;0.6837750459478729
2197;72.0;106.0;8.04773331;-52.1199951;178.0;1432.49652918;7.91573201999995;7.681943339999862;12.83286309999994;14.212898459999906;-52.435366;8.0494438;177.943708322;1432.8009964;1.1935256000000518;14.001566000000109;0.3044672200001059;31.6431712450704;6.49438202247191;908.7634348584264;0.0749531688995861;1.0;1.0;10.0;20.0;34.0;1.519;-1837.0;52.0;0.008;1.415;0.42350609569121633;0.4371919755803986;0.5988700564971752;0.6896551724137931;1.0;0.017765250817329895;0.7074539825720932;0.6101694915254238;0.4545454545454546;1.0;0.6874164648334632
2198;72.0;107.0;8.03611374;-50.0166016;179.0;1438.46435946;5.967830280000044;7.7275008999999955;13.580734769999935;13.883562299999994;-50.463036;8.0385474;178.945825705;1438.8999846000002;2.245984600000084;13.724924099999946;0.4356251400001838;31.7615743032901;6.843575418994414;907.0679767509444;0.0747435092751935;1.0;-1.0;10.0;19.0;35.0;1.52;-105.5801;0.4088;0.0079;1.416;0.4462773973317243;0.43637631701504337;0.6045197740112994;0.6551724137931034;0.0;0.01754262968977681;0.7101875349977326;0.6101694915254238;0.4545454545454546;1.0;0.6903287592856724
2199;72.0;108.0;8.03346348;-49.5042725;180.0;1446.0234264;7.559066940000093;8.227728600000091;14.362087460000112;13.526897220000135;-49.779476;8.0349319;179.946559537;1446.2877419999998;3.407741999999853;13.486745599999791;0.264315599999918;31.879757075478327;7.2;905.3851009435848;0.0745355992499929;1.0;1.0;10.0;18.0;36.0;1.525;-845.8453;2.3472;0.0079;1.421;0.4695202528009194;0.4355667115988763;0.6101694915254238;0.6206896551724138;1.0;0.01732186632451825;0.7129160017150741;0.6101694915254238;0.4545454545454546;1.0;0.6938564468601928
