;Z;N;dz_BE/A;dz_ME;A;dz_BE;dz_S1n;dz_S1p;dz_S2p;dz_S2n;ame_ME;ame_BE/A;ame_AM;ame_BE;ame_S2p;ame_S2n;BE_diff_dz_ame;Surf;Asym;Coul;Pair;Z_parity;N_parity;Z_distance;N_distance;N-Z;ame_AM_unc;ame_BDE;ame_BDE_unc;ame_BE/A_unc;ame_ME_unc;ldm_BE
142;11;24;6.69233942;39.6605377;35;234.23187969999998;1.6295439200000033;22.209336599999972;50.19770442999999;2.1887648799999795;37.831;6.745;35.040614;236.075;-24.705;2.107435400000017;1.843120300000038;10.699874805650794;4.828571428571428;33.62817796061678;0.1690308509457033;-1;1;3;4;13.0;720.0;22192.0;723.0;19.0;670.0;221.91903134580122
143;11;25;6.52279902;47.1430359;36;234.82076472;0.5888850200000206;23.84322241999999;51.672310900000014;2.218428940000024;45.903;6.557;36.049279;236.052;-25.608;1.913118199999997;1.2312352800000212;10.902723556992836;5.444444444444445;33.3138775352559;0.16666666666666666;-1;-1;3;3;14.0;737.0;25523.0;974.0;19.0;687.0;219.79241158205122
144;11;26;6.3881793;53.6725464;37;236.3626341;1.5418693800000085;23.974338060000008;53.65761790000002;2.130754400000029;53.134;6.403;37.057042;236.911;-44.4606764;0.836;0.5483658999999648;11.103702468586784;6.081081081081081;33.0110073390418;0.1643989873053573;-1;1;3;2;15.0;737.0;24923.0;980.0;19.0;687.0;217.2065613779646
145;11;27;6.24486208;60.8018036;38;237.30475904;0.9421249399999851;25.549470000000014;54.87696943999998;2.4839943199999936;61.905;6.216;38.066458;236.208;-42.217;0.156;-1.096759039999995;11.302878635921052;6.7368421052631575;32.71885920924516;0.16222142113076254;-1;-1;3;1;16.0;768.0;27831.0;875.0;19.0;715.0;214.1989878131838
146;11;28;6.13080359;67.0765991;39;239.10134001;1.796580970000008;25.486586190000025;56.570492090000016;2.738705909999993;69.977;6.056;39.075123;236.184;-58.354;-0.727;-2.9173400100000038;11.500315051230226;7.410256410256411;32.43678604193141;0.16012815380508713;-1;1;3;0;17.0;797.0;27201.0;903.0;19.0;743.0;210.80331128325645
147;12;7;5.81759787;33.4336548;19;110.53435953;21.02574027;-0.3776612099999852;-2.707224690000004;50.48128357;31.838394;5.9014992;19.03417992;112.12848480000001;-31.65103409999999;-124.07951519999999;1.5941252699999922;7.1203673589019925;1.3157894736842106;49.46781533552964;0.22941573387056177;1;-1;4;1;-5.0;64.413;0.0;0.0;3.1579;60.001;106.50884522251769
148;12;8;6.67751837;18.4890289;20;133.5503674;23.016007869999996;1.8243533099999922;0.5588227000000074;44.041748139999996;17.477694;6.7280252;20.018763075;134.560504;-26.084320000000005;-101.62349599999999;1.0101366000000098;7.368062997280773;0.8;48.62921578205311;0.22360679774997896;1;1;4;0;-4.0;2.0;0.0;0.0;0.0931;1.863;130.32571115676126
149;12;9;7.10688543;10.8661804;21;149.24459403;15.694226630000003;3.2599730299999976;3.8126816099999985;38.7102345;10.903851000000001;7.1050317;21.011705764;149.2056657;-18.200319900000032;37.07718089999998;-0.03892833000000451;7.611662611020244;0.42857142857142855;47.84473641212726;0.2182178902359924;1;-1;4;1;-3.0;0.81;-16186.0;600.0;0.0359;0.755;150.8139862185828
150;12;10;7.62406158;0.452804565;22;167.72935476;18.484760730000005;5.055918660000003;6.874099559999991;34.17898736000001;-0.399986;7.662764500000001;21.999570597;168.58081900000002;-9.18942419999998;34.020315000000004;0.8514642400000128;7.851424410539689;0.18181818181818182;47.10854646323814;0.21320071635561044;1;1;4;2;-2.0;0.17;-18601.0;401.0;0.0072;0.159;168.43166415788787
151;12;11;7.85286236;-4.36228943;23;180.61583428;12.886479519999995;6.625504579999983;13.391956899999997;31.37124025;-5.473675;7.901122900000001;22.994123768;181.7258267;-1.245063599999994;32.52016100000002;1.109992420000026;8.087579399090064;0.043478260869565216;46.41567307303863;0.20851441405707477;1;-1;4;3;-1.0;0.034;-12221.7457;0.3461;0.0014;0.032;183.55689151742243
152;12;12;8.20148849;-12.5108032;24;196.83572375999998;16.219889479999978;11.327616519999992;19.645984439999978;29.106368999999972;-13.933577999999999;8.260710300000001;23.985041689;198.25704720000002;6.417242400000017;29.67622820000001;1.4213234400000658;8.320335292207616;0.0;45.76184410714189;0.2041241452319315;1;1;4;4;0.0;0.013;-13884.766;0.2282;0.0006;0.013;196.50461757258483
153;12;13;8.20364475;-12.6948242;25;205.09111875000002;8.255394990000042;12.409279710000021;22.232075150000014;24.47528447000002;-13.192782;8.2235028;24.985836966;205.58757;9.592585000000021;23.8617433;0.4964512499999785;8.549879733383484;0.04;45.1433649922648;0.2;1;-1;4;5;1.0;0.05;-4276.808;0.0447;0.0019;0.047;207.53924679419399
154;12;14;8.34830856;-16.5883331;26;217.05602255999997;11.964903809999953;13.884554809999969;24.889419359999977;20.220298799999995;-16.214544;8.3338711;25.982592972;216.6806486;15.130962600000029;18.423601399999985;-0.37537395999999035;8.776382955329126;0.15384615384615385;44.557021157824806;0.19611613513818404;1;1;4;6;2.0;0.031;-4004.4042;0.0629;0.0011;0.029;216.8843702403676
155;12;15;8.24809265;-14.1594391;27;222.69850155;5.642478990000029;14.673557150000022;27.164045800000025;17.607382799999982;-14.586594;8.2638525;26.984340647;223.1240175;20.072809800000016;17.53644750000001;0.42551595000000475;8.999999999999998;0.3333333333333333;44.0;0.19245008972987526;1;-1;4;5;3.0;0.05;2610.2694;0.0669;0.0018;0.047;224.73033333333342
156;12;16;8.24736309;-14.3157196;28;230.92616652;8.227664970000006;16.19987667000001;29.643462040000003;13.870143960000036;-15.019946;8.2724531;27.983875426;231.62868680000003;24.75499040000001;14.94803820000001;0.7025202799999875;9.220872584116892;0.5714285714285714;43.469827896551074;0.18898223650461363;1;1;4;4;4.0;0.28;1830.774;0.2653;0.0093;0.261;231.2401810460556
157;12;17;8.09810257;-10.163147;29;234.84497453;3.9188080099999922;16.851186769999998;31.87245077;12.146472979999999;-10.61236;8.1135317;28.988607163;235.29241929999998;27.447467599999975;12.168401799999963;0.44744476999997573;9.43913067739236;0.8620689655172413;42.96431894537213;0.18569533817705186;1;-1;4;3;5.0;0.369;7595.4023;0.4873;0.0119;0.345;236.5543722615363
158;12;18;8.04648304;-8.64128113;30;241.3944912;6.549516670000003;18.469865460000022;34.28973768;10.468324679999995;-8.881373;8.054425;29.990465454;241.63275;30.596799;10.004063199999974;0.2382588000000112;9.654893846056297;1.2;42.481532922647716;0.18257418583505536;1;1;4;2;6.0;1.39;6982.744;2.3287;0.0432;1.295;240.7945505853645
159;12;19;7.87761831;-3.38157654;31;244.20616761;2.81167640999999;18.993450510000002;36.4576615;9.361193079999993;-3.1221520000000003;7.8691886;30.996648232;243.9448466;32.73905040000004;8.65242730000004;-0.261321009999989;9.868272403218972;1.5806451612903225;42.01974055564209;0.1796053020267749;1;-1;4;1;7.0;3.3;11828.5569;3.8009;0.0992;3.074;244.06658474460937
160;12;20;7.80186415;-0.763687134;32;249.6596528;5.453485190000009;20.675998300000003;38.790159200000005;8.265161599999999;-0.828901;7.8038411;31.999110138;249.7229152;36.25091519999999;8.090165199999989;0.06326239999998506;10.079368399158984;2.0;41.57739464653082;0.1767766952966369;1;1;4;0;8.0;3.5;10270.4677;7.8787;0.1019;3.26;246.46303841385873
161;12;21;7.60557318;5.98342896;33;250.98391494;1.3242621400000019;21.035535420000002;40.800287010000005;6.777747330000011;4.962872999999999;7.6364382;33.005327862;252.00246059999998;39.614460599999994;8.057613999999973;1.0185456599999725;10.288276478101775;2.4545454545454546;41.153105912407106;0.17407765595569785;1;-1;4;1;9.0;2.859;13460.255;7.4767;0.0807;2.663;248.06519055226775
162;12;22;7.49345112;10.2613831;34;254.77733808;3.7934231399999874;22.734223259999993;42.972315039999984;5.117685279999989;8.323324000000001;7.550391899999999;34.008935455;256.71332459999996;42.95532459999999;6.990409400000004;1.9359865199999717;10.49508462297634;2.9411764705882355;40.74562265390815;0.17149858514250885;1;1;4;2;10.0;7.4;11320.9428;7.2072;0.2027;6.893;248.94469883869658
163;12;23;7.30223227;17.5319824;35;255.57812945;0.8007913700000131;22.97579367000003;44.87587571;4.5942145100000005;15.639786;7.3562338;35.01679;257.468183;13.58618299999999;5.465722399999999;1.8900535500000046;10.699874805650794;3.4571428571428573;40.35381355274014;0.1690308509457033;1;-1;4;3;11.0;289.5;15863.5156;269.7679;7.7048;269.668;249.1649776238055
164;12;24;7.19197321;22.2704163;36;258.91103555999996;3.3329061099999535;24.67915585999998;46.88849245999995;4.133697479999967;20.380159;7.2444201999999995;36.021879;260.7991272;21.81912719999999;4.085802599999996;1.8880916400000274;10.902723556992836;4.0;39.97665304230708;0.16666666666666666;1;1;4;4;12.0;741.0;14429.7751;706.2429;19.1733;690.237;248.78234594252547
165;12;25;7.01608181;29.6578064;37;259.59502697;0.6839914100000328;24.774262249999992;48.61748466999998;4.016897519999986;28.211478;7.0551115;37.030286265;261.0391255;3.0631254999999946;3.5709425000000046;1.4440985300000193;11.103702468586784;4.5675675675675675;39.61320880685015;0.1643989873053573;1;-1;4;3;13.0;750.35;18401.9132;721.8139;18.8905;698.947;247.84698911706437
166;12;26;6.91620684;34.5083618;38;262.81585992;3.2208329499999877;26.45322581999997;50.42756387999998;3.9048243600000205;34.074;6.928;38.03658;263.264;7.002;2.4648728000000117;0.44814008000003014;11.302878635921052;5.157894736842105;39.262631051094196;0.16222142113076254;1;1;4;2;14.0;540.0;17604.0;525.0;13.0;503.0;246.40376831309925
167;12;27;6.76136875;41.7022095;39;263.69338125;0.877521330000036;26.388622210000023;51.938092210000036;4.098354280000024;42.775;6.734;39.045921;262.626;-15.496;1.5868745000000053;-1.0673812500000395;11.500315051230226;5.769230769230769;38.9241432503177;0.16012815380508713;1;-1;4;1;15.0;551.0;21286.0;594.0;13.0;513.0;244.49290536029332
168;12;28;6.67790604;46.3507385;40;267.11624159999997;3.422860349999951;28.014901589999965;53.50148777999999;4.300381679999987;49.55;6.598;40.053194;263.92;-31.154;0.656;-3.1962415999999507;11.696070952851462;6.4;38.59703414440983;0.15811388300841897;1;1;4;0;16.0;537.0;20729.0;583.0;13.0;500.0;242.1505646837157
169;12;29;6.47883368;55.906189;41;265.63218088;-1.4840607199999454;27.78958288000001;54.81247633000004;1.9387996300000054;58.1;6.425;41.062373;263.425;-51.20952799999999;0.799;-2.20718088000001;11.890202136872691;7.048780487804878;38.28065078212672;0.15617376188860607;1;-1;4;1;17.0;537.0;23510.0;640.0;12.0;500.0;239.40934992800464
170;13;8;6.24820232;28.1161804;21;131.21224872;23.689150719999986;-2.338118680000008;-0.5137653700000158;46.781199929999985;27.09;6.297;21.029082;132.237;-30.839720100000005;-131.683;1.0247512800000038;7.611662611020244;1.1904761904761905;56.5437793961504;0.2182178902359924;-1;1;5;0;-5.0;644.0;0.0;0.0;29.0;600.0;127.00980087776631
171;13;9;6.75884724;18.7051697;22;148.69463928;17.48239056;-0.5499547500000119;2.7100182799999857;41.171541279999985;18.201;6.782;22.01954;149.204;-24.940572799999995;-114.221;0.5093607200000179;7.851424410539689;0.7272727272727273;55.673736729281444;0.21320071635561044;-1;-1;5;1;-4.0;430.0;-15439.0;641.0;18.0;401.0;149.7608174515466
172;13;10;7.30980396;7.34570312;23;168.12549108;19.4308518;0.39613631999998233;5.452054979999986;36.91324236;6.7480709999999995;7.3357275;23.007244351;168.7217325;-17.84262029999998;36.484732500000014;0.5962414200000126;8.087579399090064;0.391304347826087;54.85488635904566;0.20851441405707477;-1;1;5;2;-3.0;0.37;-17202.0;500.0;0.015;0.345;169.57562942229293
173;13;11;7.60624647;0.992660522;24;182.54991528;14.424424200000004;1.934080999999992;8.559585579999975;33.855276;-0.048811999999999994;7.6495806;23.999947598;183.5899344;-9.933782399999997;34.3859344;1.0400191200000108;8.320335292207616;0.16666666666666666;54.08217939934951;0.2041241452319315;-1;-1;5;3;-2.0;0.244;-10793.9978;19.4734;0.0095;0.228;186.82451054058282
174;13;12;7.99469233;-8.25335693;25;199.86730825;17.317392970000014;3.0315844900000286;14.359201010000021;31.74181717000002;-8.915974;8.0211366;24.990428308;200.528415;-2.0065325000000014;31.806682499999994;0.6611067499999876;8.549879733383484;0.04;53.35124953631295;0.2;-1;1;5;4;-1.0;0.069;-12743.2956;10.0002;0.0026;0.065;201.81835126699244
175;13;13;8.17245197;-12.7984161;26;212.48375122;12.61644296999998;7.392632469999967;19.801912179999988;29.933835939999994;-12.210139;8.1497653;25.986891876;211.89389780000002;3.784664000000019;28.303963400000008;-0.5898534199999688;8.776382955329126;0.0;52.65829773197477;0.19611613513818404;-1;-1;5;5;0.0;0.071;-5069.1361;0.0849;0.0026;0.066;214.82008816049276
176;13;14;8.36168766;-18.0088501;27;225.76556681999998;13.281815599999987;8.709544260000001;22.59409906999997;25.898258569999967;-17.196864;8.3315533;26.981538408;224.95193909999998;10.114378199999978;24.42352409999998;-0.8136277199999995;8.999999999999998;0.037037037037037035;52.0;0.19245008972987526;-1;1;5;6;1.0;0.05;-4812.3583;0.0964;0.0018;0.047;226.05359259259268
177;13;15;8.30934143;-16.8334656;28;232.66156003999998;6.895993220000008;9.96305848999998;24.636615640000002;20.177808819999996;-16.850719;8.3098969;27.981910009;232.67711319999998;14.297709999999991;20.783215399999985;0.01555316000002449;9.220872584116892;0.14285714285714285;51.373432968651265;0.18898223650461363;-1;-1;5;5;2.0;0.052;4642.0776;0.0486;0.0018;0.049;235.71065402508745
178;13;16;8.34291363;-18.0450287;29;241.94449527;9.282935230000021;11.018328749999995;27.218205420000004;16.17892845000003;-18.207762;8.348464700000001;28.980453164;242.10547630000002;19.3230625;17.15353720000002;0.1609810300000163;9.43913067739236;0.3103448275862069;50.776013299076155;0.18569533817705186;-1;1;5;4;3.0;0.37;3687.3192;0.3447;0.0119;0.345;243.9565178487287
179;13;17;8.24034023;-15.2393494;30;247.21020689999997;5.26571162999997;12.365232369999973;29.21641913999997;14.548646859999991;-15.864116;8.2611049;29.982969171;247.833147;22.774092000000003;15.156033800000005;0.6229401000000223;9.654893846056297;0.5333333333333333;50.205447999492755;0.18257418583505536;-1;-1;5;3;4.0;2.077;8568.8459;1.9357;0.0645;1.936;250.93431511013685
180;13;18;8.21495724;-14.6214447;31;254.66367444000002;7.453467540000048;13.269183240000018;31.73904870000004;12.719179170000018;-14.950709000000002;8.225518;30.983949754;254.99105799999998;25.632046199999984;12.88558169999998;0.3273835599999586;9.868272403218972;0.8064516129032258;49.65969338394065;0.1796053020267749;-1;1;5;2;5.0;2.4;7998.3286;2.236;0.0721;2.236;256.7686343974789
181;13;19;8.09046841;-10.7813721;32;258.89498912;4.231314679999969;14.688821509999997;33.68227202;11.684782220000017;-11.099368;8.1003449;31.988084338;259.2110368;28.17482879999999;11.377889800000004;0.31604767999999694;10.079368399158984;1.125;49.13692094590006;0.1767766952966369;-1;-1;5;1;6.0;7.7;12978.3208;7.1787;0.2241;7.173;261.56842358319835
182;13;20;8.03371429;-8.92758179;33;265.11257157;6.217582450000009;15.452918769999997;36.12891707;10.448897129999978;-8.497382;8.0206172;32.990877685;264.6803676;30.712803000000015;9.689309600000009;-0.4322039699999891;10.288276478101775;1.4848484848484849;48.63548880557204;0.17407765595569785;-1;1;5;0;7.0;7.5;12016.946;7.0211;0.2117;6.986;265.42936361512574
183;13;21;7.87837124;-3.60824585;34;267.86462216;2.7520505900000103;16.880707220000005;37.91624264000001;8.96963304000002;-2.9976190000000003;7.860350599999999;33.996781924;267.2519204;33.1130386;8.0408836;-0.6127017600000499;10.49508462297634;1.8823529411764706;48.15391768189145;0.17149858514250885;-1;-1;5;1;8.0;2.259;16994.0653;2.2519;0.0619;2.105;268.4358230865452
184;13;22;7.77915668;0.0572814941;35;272.27048379999997;4.405861639999955;17.493145719999973;40.227368979999966;7.157912229999965;-0.22372999999999998;7.7871243;34.999759816;272.5493505;36.4743505;7.8689829000000024;0.2788667000000373;10.699874805650794;2.3142857142857145;47.69087056232926;0.1690308509457033;-1;1;5;2;9.0;7.9;14167.7504;36.6047;0.2103;7.359;270.6624774595505
185;13;23;7.62642336;5.84790039;36;274.55124096000003;2.2807571600000642;18.973111510000024;41.948905180000054;6.686618800000019;5.950384;7.6235154000000005;36.006388;274.4465544;38.394554400000025;7.19463400000002;-0.10468656000000465;10.902723556992836;2.7777777777777777;47.24513541363564;0.16666666666666666;-1;-1;5;3;10.0;160.5;18386.5096;165.851;4.1529;149.505;272.1756581741539
186;13;24;7.52314043;10.1142883;37;278.35619591;3.804954949999967;19.445160350000037;44.12431621000002;6.085712110000031;9.809564;7.5313159999999995;37.010531;278.658692;41.74769199999998;6.109341499999981;0.3024960899999769;11.103702468586784;3.27027027027027;46.81561040809564;0.1643989873053573;-1;1;5;4;11.0;193.5;16381.0765;213.1678;4.8715;180.244;273.0344827685638
187;13;25;7.38213062;16.0209045;38;280.52096356;2.1647676499999875;20.925936589999992;45.700198839999985;5.969722599999955;16.47;7.37;38.017681;280.06;43.852;5.613445599999977;-0.46096355999998195;11.302878635921052;3.789473684210526;46.40129124220223;0.16222142113076254;-1;-1;5;3;12.0;161.0;20640.0;183.0;4.0;150.0;273.2918063704233
188;13;26;7.28373528;20.5475769;39;284.06567592;3.5447123600000054;21.24981600000001;47.70304181999998;5.709480009999993;21.49;7.26;39.02307;283.14;46.956;4.481308000000019;-0.9256759200000033;11.500315051230226;4.333333333333333;46.00126020492091;0.16012815380508713;-1;1;5;2;13.0;322.0;19169.0;329.0;8.0;300.0;272.9950266378067
189;13;27;7.15998983;26.2850342;40;286.39959319999997;2.33391727999998;22.706211949999954;49.09483415999998;5.878629639999986;28.82;7.097;40.03094;283.88;9.671;3.82;-2.5195931999999743;11.696070952851462;4.9;45.61467671612071;0.15811388300841897;-1;-1;5;1;14.0;322.0;23154.0;324.0;7.0;300.0;272.1867678112332
190;13;28;7.07288122;30.7678833;41;289.98813002;3.5885368200000585;22.87188842000006;50.88679001000003;5.922454100000039;34.59;6.98;41.037134;286.18;-6.22;3.04;-3.8081300200000214;11.890202136872691;5.487804878048781;45.240769106149756;0.15617376188860607;-1;1;5;0;15.0;429.0;21390.0;500.0;10.0;400.0;270.9054645293313
191;13;29;6.90219212;38.9353333;42;289.89206903999997;-0.09606098000006114;24.259888159999946;52.04947103999996;3.4924758399999973;41.99;6.829;42.045078;286.818;-25.807;2.938;-3.0740690399999835;12.082761235960547;6.095238095238095;44.87882744785347;0.1543033499620919;-1;-1;5;1;16.0;537.0;25150.0;583.0;12.0;500.0;269.1858621256269
192;13;30;6.74661064;46.7945251;43;290.10425752000003;0.21218848000006574;24.31125172000003;53.75009382000002;0.1161275000000046;48.27;6.712;43.05182;288.616;-39.992;2.436;-1.4882575200000474;12.273797969521459;6.72093023255814;44.52819728477554;0.15249857033260467;-1;1;5;2;17.0;644.0;23940.0;721.0;14.0;600.0;267.05944701254043
193;14;8;6.00334501;34.543869;22;132.07359022;25.796428179999992;0.8613415000000089;-1.4767771799999991;49.56957521999999;33.64;6.044;22.036114;132.968;-35.612819000000016;-153.85;0.8944097799999895;7.851424410539689;1.6363636363636365;64.95269285082836;0.21320071635561044;1;1;6;0;-6.0;537.0;0.0;0.0;23.0;500.0;122.12520321664654
194;14;9;6.54660749;24.1168671;23;150.57197227;18.498382050000004;1.8773329900000135;1.3273782400000016;44.294810229999996;23.95;6.554;23.025711;150.742;-30.983826700000005;-137.874;0.17002773000001525;8.087579399090064;1.0869565217391304;63.9973674188866;0.20851441405707477;1;-1;6;1;-5.0;537.0;0.0;0.0;22.0;500.0;147.00505925401856
195;14;10;7.15810776;10.9656372;24;171.79458624;21.222613969999998;3.669095160000012;4.065231479999994;39.72099602;10.745186;7.1672329;24.01153543;172.01358960000002;-26.243457600000024;39.04558960000001;0.21900335999998788;8.320335292207616;0.6666666666666666;63.09587596590776;0.2041241452319315;1;1;6;2;-4.0;20.904;-23275.0;501.0;0.8113;19.472;168.89946403369171
