Z,N,BE/A_DZ10,MassExcess_DZ10,A,BE,S1n,S1p,S2p,S2n,MassExcess_AME,BE/A_AME,Atomic_Mass,diff
62,73,8.16910458,-61.6984863,135,1102.8291183000001,9.962799099999984,3.2768302400002085,4.889750040000308,22.298105410000062,-62.857222,8.177627000000001,134.93252,-0.008522420000000253
57,78,8.3810873,-86.4044189,135,1131.4467855,9.510771620000014,5.130944100000079,13.199528869999995,17.48743823000018,-86.643458,8.3827972,134.906984427,-0.00170989999999982
48,87,8.04444122,-33.9160156,135,1085.9995646999998,1.418279239999947,17.29398819999983,33.51296638999975,4.73834190999969,-32.82,8.036,134.964766,0.008441219999999916
63,72,8.0966959,-52.7056885,135,1093.0539465,12.608660819999841,0.18762729999980365,3.248362150000048,22.065007969999897,-54.148,8.107,134.94187,-0.010304099999999039
55,80,8.40002537,-87.3963623,135,1134.00342495,8.583023809999986,6.767477910000025,16.50350196999989,15.756168319999915,-87.581956,8.4013393,134.905976907,-0.0013139300000002407
49,86,8.13965893,-47.5528564,135,1098.85395555,3.2698751499999616,14.27267009000002,31.662186969999766,5.534559080000008,-47.11,8.136,134.949425,0.0036589300000002822
60,75,8.2833252,-75.5535889,135,1118.248902,9.005991220000169,4.898489219999874,8.207854430000225,20.309533740000234,-76.21361999999999,8.2881536,134.918181318,-0.004828399999999178
51,84,8.29065609,-69.5020752,135,1119.23857215,4.258295929999804,10.354758590000074,25.91917568000008,7.379672600000049,-69.690332,8.2919894,134.925184354,-0.001333309999999699
64,71,8.01555157,-42.5335693,135,1082.09946195,9.53078604999996,1.6541762699998799,1.5684490599999208,23.215309610000077,-44.25,8.028,134.952496,-0.012448430000000954
62,74,8.19703484,-65.5948486,136,1114.7967382400002,11.967619940000077,3.7135835900000984,5.553827460000321,21.93041904000006,-66.810899,8.205916499999999,135.928275553,-0.008881659999998348
60,76,8.30298233,-78.4389648,136,1129.20559688,10.956694879999986,5.359075130000065,8.846923800000013,19.962686100000155,-79.199297,8.3085127,135.914976061,-0.0055303699999988964
55,81,8.38922787,-86.2564697,136,1140.93499032,6.931565370000044,7.260769619999792,17.000432099999898,15.51458918000003,-86.338855,8.3897723,135.907311431,-0.0005444300000014834
51,85,8.25086117,-64.3092041,136,1122.11711912,2.878546970000116,11.047611620000225,26.53303872000015,7.13684289999992,-64.50689,8.2522533,135.930749009,-0.0013921299999992698
50,86,8.19807625,-56.3481445,136,1114.9383699999998,3.8688624999999774,16.08441444999994,30.35708453999996,6.054556439999942,-56.17,8.197,135.939699,0.001076250000000556
49,87,8.09473705,-41.5117188,136,1100.8842388,2.0302832500001387,14.884674100000211,32.17866230000004,5.3001584000001,-40.97,8.091,135.956017,0.003737050000001574
61,75,8.23917198,-70.5430908,136,1120.52738928,9.444234629999983,2.2784872800000358,7.17697649999991,20.97510122000017,-71.169923,8.243720699999999,135.923595949,-0.004548719999998951
57,79,8.37618065,-86.046875,136,1139.1605684,7.713782900000069,5.609300300000086,13.740167260000135,17.224554520000083,-86.037488,8.3760512,135.907634962,0.00012945000000108564
64,72,8.05234718,-47.4820557,136,1095.11921648,13.01975453,2.065269980000039,2.252897279999843,22.55054057999996,-49.09,8.064,135.9473,-0.01165282000000012
59,77,8.32647324,-80.8514404,136,1132.4003606400001,8.55383889000018,3.9471771900000476,10.464346760000126,19.049947859999975,-81.340421,8.330008900000001,135.91267747,-0.0035356600000007177
56,80,8.40172291,-88.7382812,136,1142.63431576,9.08304765999992,8.630890809999983,15.398368720000008,16.318474359999982,-88.887079,8.4027566,135.9045758,-0.001033689999999865
58,78,8.37091923,-86.1137695,136,1138.44501528,9.99183182999991,6.998229779999974,12.129173880000053,18.08634219999999,-86.50855,8.3737624,135.907129256,-0.002843170000000228
52,84,8.31928253,-74.3969727,136,1131.4224240800002,4.945363880000059,12.183851930000174,22.538610520000248,8.161331100000098,-74.42527899999999,8.3194301,135.92010118,-0.00014756999999931963
53,83,8.34942055,-79.2780762,136,1135.5211947999999,3.8640374499998416,9.04413459999978,20.540918579999698,11.586636579999777,-79.545225,8.351324199999999,135.914604693,-0.0019036499999991463
63,73,8.11346817,-55.012085,136,1103.4316711200001,10.377724620000208,0.6025528200000281,3.8793830600002366,22.98638544000005,-56.244,8.122,135.93962,-0.008531829999999019
63,74,8.14341831,-59.1573486,137,1115.6483084699998,12.2166373499997,0.8515702299996519,4.56515381999975,22.59436196999991,-60.145904,8.1505738,136.935430719,-0.007155490000000597
55,82,8.38841152,-86.4626465,137,1149.21237824,8.27738791999991,7.2998416800001,17.555220889999873,15.208953289999954,-86.545772,8.3889581,136.907089296,-0.0005465799999999632
58,79,8.36678505,-85.8468018,137,1146.24955185,7.804536569999982,7.088983449999887,12.698283749999973,17.796368399999892,-85.918765,8.3672497,136.907762416,-0.0004646499999996223
62,75,8.2075367,-67.1591797,137,1124.4325279,9.635789659999773,3.9051386199998888,6.1836258999999245,21.60340959999985,-67.991655,8.213552700000001,136.927007959,-0.0060160000000006875
60,77,8.30585575,-79.064209,137,1137.9022377499998,8.696640869999783,5.501877109999668,9.449054299999716,19.65333574999977,-79.583969,8.3095892,136.914563099,-0.00373345000000036
57,80,8.3820467,-87.1553955,137,1148.3403979,9.179829499999869,5.706082140000035,14.336972950000018,16.893612399999938,-87.140865,8.3818807,136.906450438,0.0001660000000001105
50,87,8.15244389,-50.2232666,137,1116.8848129300002,1.9464429300003303,16.000574130000132,30.885248230000343,5.815305430000308,-50.15,8.152,136.946162,0.00044389000000144563
49,88,8.05744076,-36.4255371,137,1103.86938412,2.9851453199999014,14.828932440000017,32.78652696999984,5.01542857000004,-35.83,8.053,136.961535,0.0044407599999995995
52,85,8.2801199,-69.2796631,137,1134.3764263,2.954002219999893,12.25930717999995,23.306918800000176,7.899366099999952,-69.303762,8.280235699999999,136.925599354,-0.00011579999999788981
53,84,8.32549095,-76.277832,137,1140.5922601500001,5.071065350000254,9.169836069999974,21.353688000000147,8.935102800000095,-76.356268,8.3260033,136.918028178,-0.0005123499999992731
56,81,8.39124298,-87.6329346,137,1149.6002882599998,6.965972499999907,8.665297939999846,15.926067559999638,16.049020159999827,-87.721401,8.391828799999999,136.905827207,-0.0005858199999995151
51,86,8.21956253,-60.2009277,137,1126.08006661,3.962947489999806,11.141696610000054,27.226111059999994,6.841494459999922,-60.060392,8.2184764,136.935522519,0.0010861299999991303
64,73,8.0710535,-50.0257568,137,1105.7343295,10.61511302000008,2.3026583799999116,2.9052111999999397,23.63486755000008,-51.214,8.08,136.94502,-0.008946500000000412
59,78,8.33973408,-82.9232178,137,1142.54356896,10.143208319999758,4.098553679999895,11.09678345999987,18.697047209999937,-83.201814,8.341707399999999,136.910679183,-0.00197331999999939
61,76,8.26047897,-73.6300049,137,1131.68561889,11.158229609999808,2.480022009999857,7.839097139999922,20.60246423999979,-74.072858,8.2636516,136.920479519,-0.0031726299999998986
59,79,8.33920288,-83.1182861,138,1150.80999744,8.266428480000059,4.560445589999972,11.649429039999859,18.409636799999817,-83.128867,8.339219499999999,137.910757495,-1.6619999998468415e-05
53,85,8.29131794,-71.81604,138,1144.20187572,3.60961556999996,9.82544942000004,22.08475659999999,8.680680920000214,-71.97991,8.292444999999999,137.922726392,-0.0011270599999981812
60,78,8.32253551,-81.6004639,138,1148.5099003799999,10.60766263000005,5.96633141999996,10.064885099999856,19.304303499999833,-82.017182,8.3254946,137.911950938,-0.0029590900000009412
63,75,8.15728569,-61.1430664,138,1125.70542522,10.057116750000205,1.2728973200000837,5.1780359399999725,22.273754099999906,-61.749676,8.1616211,137.933709,-0.004335409999999484
56,82,8.39404106,-88.3388672,138,1158.3776662799999,8.777378020000015,9.16528803999995,16.46512972000005,15.743350519999922,-88.26180599999999,8.393422200000002,137.905247059,0.0006188599999976674
50,88,8.1194849,-45.7559814,138,1120.4889162,3.6041032699997686,16.61953208,31.448464520000016,5.550546200000099,-45.51,8.118,137.951143,0.001484899999999456
51,87,8.17917156,-54.7751465,138,1128.7256752800001,2.645608670000229,11.840862349999952,27.841436480000084,6.608556160000035,-54.65,8.178,137.941331,0.0011715599999995163
58,80,8.37618065,-87.4388428,138,1155.9129297,9.66337784999996,7.572531799999979,13.278613940000014,17.467914419999943,-87.565867,8.377040800000001,137.90599418,-0.0008601500000011697
52,86,8.25387001,-65.8658447,138,1139.03406138,4.657635079999864,12.953994770000008,24.095691380000062,7.611637299999757,-65.695995,8.252578600000001,137.929472452,0.0012914099999985496
57,81,8.37525463,-86.5286865,138,1155.78513894,7.4447410400000535,6.1848506800001815,14.850148620000027,16.624570539999922,-86.513408,8.3750835,137.907124041,0.00017113000000001932
62,76,8.23212719,-70.6888428,138,1136.03355222,11.601024320000079,4.34793333000016,6.827955340000017,21.23681397999985,-71.497772,8.2379286,137.923243988,-0.005801410000000118
55,83,8.36082458,-82.9726562,138,1153.79379204,4.581413800000064,7.911376899999823,18.272597240000096,12.858801719999974,-82.887028,8.3601437,137.911017119,0.0006808799999991066
61,77,8.26684952,-74.6981201,138,1140.82523376,9.13961487000006,2.9229960100001335,8.424873119999802,20.297844479999867,-74.91436999999999,8.2683558,137.919576119,-0.0015062800000009702
64,74,8.10412979,-54.5898438,138,1118.36991102,12.63558151999996,2.7216025500001706,3.5731727799998225,23.25069454000004,-55.66,8.112,137.940247,-0.0078702100000001
66,72,7.93785095,-33.2081299,138,1095.4234311,13.705413950000093,1.0877591600001324,0.30421462000003885,23.743025819999957,-34.931,7.95,137.9625,-0.01214905000000055
64,75,8.11971569,-56.7891846,139,1128.64048091,10.270569889999933,2.935055689999899,4.207953009999983,22.906151409999893,-57.632,8.126,138.93813,-0.006284309999999849
56,83,8.36744404,-84.9645996,139,1163.0747215600002,4.697055280000313,9.2809295200002,17.192306420000023,13.474433300000328,-84.91391800000001,8.367019399999998,138.908841164,0.00042464000000208557
52,87,8.21392345,-60.4957275,139,1141.7353595499999,2.7012981699999727,13.009684269999752,24.850546619999704,7.358933249999836,-60.20508,8.2117716,138.935367191,0.002151849999998845
62,77,8.23985863,-71.9243164,139,1145.3403495700002,9.306797350000124,4.515115810000225,7.438111820000358,20.907821670000203,-72.380229,8.2430786,138.922296631,-0.003219969999999961
58,81,8.3699398,-86.8762207,139,1163.4216322,7.508702500000027,7.636493259999952,13.821343940000133,17.172080349999987,-86.957741,8.3704664,138.906647029,-0.0005266000000005988
50,89,8.07341385,-39.4002686,139,1122.2045251499999,1.7156089499999325,16.53153597000005,31.99129417999984,5.319712219999701,-39.31,8.073,138.957799,0.00041384999999927174
55,84,8.34280396,-80.7572021,139,1159.64975044,5.855958399999963,8.04708375999985,19.057490289999805,10.437372200000027,-80.701088,8.3423397,138.913363822,0.000464259999999328
59,80,8.34962845,-84.8352051,139,1160.59835455,9.788357110000106,4.685424850000118,12.257956650000096,18.054785590000165,-84.828652,8.3495208,138.9089327,0.00010765000000034775
66,73,7.96182203,-36.4066162,139,1106.69326217,11.26983107000001,1.3453430300000946,0.9589326699999674,24.975245020000102,-37.7,7.971,138.959527,-0.009177969999999647
51,88,8.14679813,-50.3829346,139,1132.40494007,3.679264789999934,11.916023870000117,28.535555950000116,6.324873460000163,-50.05,8.144,138.946269,0.0027981300000003984
63,76,8.18367386,-64.8968506,139,1137.53066654,11.825241320000032,1.497114320000037,5.845047650000197,21.882358070000237,-65.398051,8.1872187,138.929792307,-0.0035448399999999936
61,78,8.28495693,-77.4105225,139,1151.6090132699999,10.783779509999931,3.099112890000015,9.065444309999975,19.92339437999999,-77.501028,8.285547300000001,138.916799228,-0.0005903700000011725
53,86,8.26593781,-68.5080566,139,1148.9653555900002,4.763479870000083,9.93129421000026,22.88528898000027,8.373095440000043,-68.47096400000001,8.26561,138.9264934,0.00032780999999992844
60,79,8.32297421,-81.9127197,139,1156.89341519,8.383514810000179,6.083417750000081,10.643863340000053,18.99117744000023,-82.01692999999999,8.3236642,138.911951208,-0.0006899899999996961
57,82,8.37864399,-87.3035889,139,1164.63151461,8.846375670000043,6.25384833000021,15.41913637000016,16.291116710000097,-87.222381,8.377998700000001,138.906362927,0.0006452899999995765
56,84,8.35387802,-83.3613281,140,1169.5429228,6.468201239999871,9.893172360000108,17.940256119999958,11.165256520000185,-83.267905,8.35315,139.910608231,0.0007280200000003845
55,85,8.31403446,-77.0009766,140,1163.9648244,4.315073960000063,8.666645490000064,19.76294867999991,10.171032360000027,-77.04973799999999,8.3143227,139.917283707,-0.0002882399999997176
50,90,8.03966427,-34.6772461,140,1125.5529978,3.348472650000076,17.170182289999957,32.569232820000025,5.064081600000009,-34.49,8.038,139.962973,0.001664269999999135
61,79,8.28885365,-78.1697998,140,1160.439511,8.830497730000161,3.546095809999997,9.629513560000078,19.614277240000092,-78.212046,8.289095799999998,139.916035918,-0.0002421499999982757
64,76,8.14922523,-60.9686279,140,1140.8915322,12.251051290000078,3.360865659999945,4.857979979999982,22.52162118000001,-61.782278,8.1549757,139.933674,-0.005750469999998842
57,83,8.35646629,-84.5061035,140,1169.9052806,5.273765989999902,6.830559039999798,16.111488559999998,14.120141659999945,-84.31205899999999,8.355020099999999,139.909487285,0.001446190000001124
63,77,8.19475079,-66.5600586,140,1147.2651106,9.734444059999987,1.9247610299998996,6.4398768400001245,21.55968538000002,-66.985945,8.197733,139.928087633,-0.002982209999998986
52,88,8.18653488,-56.803833,140,1146.1148832,4.37952365000001,13.709943129999829,25.625966999999946,7.080821819999983,-56.367449,8.183356700000001,139.939487057,0.0031781799999990312
66,74,7.99999475,-41.6411133,140,1119.999265,13.306002829999898,1.7466405099999065,1.6293539799999053,24.575833899999907,-42.83,8.008,139.95402,-0.008005249999999187
62,78,8.26123238,-75.0849609,140,1156.5725332,11.232183629999781,4.963519930000075,8.06263282000009,20.538980979999906,-75.45594500000001,8.2638211,139.918994714,-0.002588720000000322
58,82,8.3768034,-88.135498,140,1172.7524760000001,9.330843800000139,8.120961390000048,14.374809720000258,16.839546300000166,-88.074227,8.3763045,139.905448433,0.0004989000000001909
59,81,8.34693241,-84.736084,140,1168.5705374000001,7.972182850000081,5.148905200000172,12.785398460000124,17.760539960000187,-84.686227,8.3465163,139.9090856,0.00041611000000152387
60,80,8.3367815,-84.097168,140,1167.14941,10.255994809999947,6.551055449999922,11.23648030000004,18.639509620000126,-84.257246,8.337864,139.90954613,-0.001082499999998987
51,89,8.10588932,-44.7312012,140,1134.8245047999999,2.41956472999982,12.619979650000005,29.151515620000055,6.098829519999754,-44.39,8.103,139.952345,0.002889319999999529
65,75,8.06377697,-49.7884521,140,1128.9287757999998,10.676151309999796,0.28829488999986097,3.22335057999976,23.58085665999988,-50.482278,8.068673200000001,139.945805048,-0.004896230000001722
53,87,8.23091507,-63.7995605,140,1152.3281098,3.362754209999821,10.592750250000108,23.60243451999986,8.126234079999904,-63.606223,8.229474,139.931715914,0.0014410700000002663
62,79,8.26628399,-75.9871826,141,1165.54604259,8.973509390000117,5.106531590000031,8.652627400000029,20.2056930199999,-75.933959,8.265846,140.918481545,0.0004379899999999992
66,75,8.02063751,-44.4804688,141,1130.90988891,10.91062391000014,1.9811131100002513,2.2694080000001122,24.216626740000038,-45.382,8.027,140.95128,-0.006362489999998999
64,77,8.16182232,-62.8227539,141,1150.8169471200001,9.925414920000094,3.5518365200000517,5.476597549999951,22.17646621000017,-63.224231,8.164609,140.932126,-0.0027866799999998193
65,76,8.09521866,-54.2139893,141,1141.42583106,12.497055260000252,0.5342988600000353,3.8951645199999803,23.173206570000048,-54.540843,8.0974761,140.941448,-0.002257439999999278
57,84,8.34410286,-83.0479736,141,1176.51850326,6.6132226600000195,6.9755804599999465,16.868752820000054,11.886988649999921,-82.929844,8.343205,140.910971155,0.0008978600000002501
60,81,8.33485317,-84.0908203,141,1175.21429697,8.064886970000089,6.643759569999929,11.792664770000101,18.320881780000036,-84.19152,8.335507400000001,140.90961669,-0.000654230000000311
55,86,8.29433727,-74.4661865,141,1169.50155507,5.536730669999997,8.783000270000002,20.536199479999823,9.85180463000006,-74.477351,8.2943554,140.920045279,-1.8130000000837754e-05
53,88,8.20421791,-60.1945801,141,1156.79472531,4.466615510000111,10.679842110000209,24.389785240000037,7.8293697199999315,-59.926666,8.202256199999999,140.935666081,0.0019617100000015597
