;N-Z;N;Z;A;Mass_excess;ME_unc;BE/A;BE/A_unc;Beta_decay_Energy;BDE_unc;Atomic_Mass;AM_unc;S2n;S2z
3135;57.0;155.0;98.0;253.0;79301.562;4.257;7454.8297;0.0168;291.0753;4.385;253.085133723;4.57;-3964.940099999968;-3009.080799999854
3136;55.0;154.0;99.0;253.0;79010.486;1.249;7452.8879;0.0049;-335.0623;1.0782;253.084821241;1.341;-3288.0639000001775;-4143.077400000179
3137;53.0;153.0;100.0;253.0;79345.549;1.549;7448.4712;0.0061;-1827.0;31.0;253.085180945;1.662;-2158.1152999999867;-5573.640600000038
3138;51.0;152.0;101.0;253.0;81173.0;31.0;7438.0;0.0;-3186.0;32.0;253.087143;34.0;-986.8264999999337;-7054.702600000106
3139;49.0;151.0;102.0;253.0;84358.696;6.912;7422.4719;0.0273;-4164.7752;164.6791;253.09056278;7.42;-133.60930000011376;-8735.938200000088
3140;47.0;150.0;103.0;253.0;88523.471;164.534;7402.918;0.6503;-5118.0;442.0;253.09503385;176.634;738.2539999999153;-9862.572500000018
3141;45.0;149.0;104.0;253.0;93642.0;410.0;7380.0;2.0;0.0;0.0;253.100528;440.0;0.0;-10879.0
3142;60.0;157.0;97.0;254.0;84393.0;298.0;7440.0;1.0;3052.0;298.0;254.0906;320.0;-4826.0;0.0
3143;58.0;156.0;98.0;254.0;81341.395;11.462;7449.2259;0.0451;-652.7561;11.8014;254.087323575;12.304;-4094.860999999819;-2736.621399999907
3144;56.0;155.0;99.0;254.0;81994.151;2.936;7443.5759;0.0116;1091.63;2.2858;254.088024337;3.152;-3471.392600000043;-3917.721400000046
3145;54.0;154.0;100.0;254.0;80902.521;1.843;7444.7936;0.0073;-2550.0;100.0;254.086852424;1.978;-2855.341000000022;-5220.665199999919
3146;52.0;153.0;101.0;254.0;83453.0;100.0;7432.0;0.0;-1271.0;100.0;254.08959;107.0;-1636.8776000000798;-6411.671199999997
3147;50.0;152.0;102.0;254.0;84723.312;9.658;7423.5909;0.038;-4922.5753;91.8208;254.090954211;10.367;-560.9082000000599;-8240.826799999977
3148;48.0;151.0;103.0;254.0;89645.887;91.312;7401.1306;0.3595;-3555.0;298.0;254.096238813;98.026;287.172400000105;-9477.705199999975
3149;46.0;150.0;104.0;254.0;93201.0;283.0;7384.0;1.0;0.0;0.0;254.100055;304.0;0.0;-10616.996800000097
3150;59.0;157.0;98.0;255.0;84809.0;200.0;7438.0;1.0;720.0;200.0;255.091046;215.0;-4291.573500000059;0.0
3151;57.0;156.0;99.0;255.0;84089.237;10.817;7437.8216;0.0424;288.7717;10.1024;255.090273504;11.612;-3841.9064999998727;-3360.4919999999447
3152;55.0;155.0;100.0;255.0;83800.465;3.934;7435.886;0.0154;-1041.6037;6.7172;255.089963495;4.223;-3209.2259999998805;-4830.643499999951
3153;53.0;154.0;101.0;255.0;84842.069;5.567;7428.7333;0.0218;-1969.8648;15.1096;255.091081702;5.976;-2363.0085000000327;-6159.422999999961
3154;51.0;153.0;102.0;255.0;86811.934;14.047;7417.9403;0.0551;-3135.3716;22.5952;255.093196439;15.079;-1155.5579999998326;-7785.379499999935
3155;49.0;152.0;103.0;255.0;89947.305;17.698;7402.5767;0.0694;-4382.0;182.0;255.096562399;19.0;-87.03150000001187;-9032.941500000097
3156;47.0;151.0;104.0;255.0;94329.0;181.0;7382.0;1.0;-5265.0;336.0;255.101267;194.0;510.0;-10320.334499999884
3157;45.0;150.0;105.0;255.0;99595.0;283.0;7359.0;1.0;0.0;0.0;255.106919;304.0;0.0;-11199.089999999915
3158;60.0;158.0;98.0;256.0;87041.0;314.0;7432.0;1.0;-144.0;330.0;256.093442;338.0;-4409.8304000000935;0.0
3159;58.0;157.0;99.0;256.0;87185.0;100.0;7428.0;0.0;1700.0;100.0;256.093597;107.0;-3987.430399999954;-3072.0
3160;56.0;156.0;100.0;256.0;85484.796;3.02;7431.7888;0.0118;-1971.0;124.0;256.091771699;3.241;-3329.2287999999244;-4463.897600000026
3161;54.0;155.0;101.0;256.0;87456.0;124.0;7421.0;0.0;-367.0;124.0;256.093888;133.0;-2816.0;-5779.430399999954
3162;52.0;154.0;102.0;256.0;87823.046;7.548;7416.5429;0.0295;-3923.5573;83.2459;256.094281912;8.103;-1804.2879999999423;-7232.179199999897
3163;50.0;153.0;103.0;256.0;91746.603;82.903;7398.1605;0.3238;-2475.3893;84.8025;256.098494024;89.0;-760.345600000117;-8662.912000000011
3164;48.0;152.0;104.0;256.0;94221.992;17.848;7385.4349;0.0697;-6076.0;188.0;256.101151464;19.16;367.33440000005066;-9767.935999999987
3165;46.0;151.0;105.0;256.0;100298.0;187.0;7359.0;1.0;0.0;0.0;256.107674;201.0;0.0;-10785.433600000106
3166;59.0;158.0;99.0;257.0;89403.0;411.0;7422.0;2.0;813.0;411.0;257.095979;441.0;-4066.1512000000557;0.0
3167;57.0;157.0;100.0;257.0;88590.137;4.35;7422.1942;0.0169;-402.3347;4.5748;257.095105419;4.669;-3518.7926000001316;-4062.090600000023
3168;55.0;156.0;101.0;257.0;88992.472;1.569;7417.5845;0.0061;-1254.5923;6.1695;257.095537343;1.683;-2865.241599999984;-5200.934700000073
3169;53.0;155.0;102.0;257.0;90247.064;6.197;7409.6587;0.0241;-2418.0;45.0;257.096884203;6.652;-2128.371200000065;-6740.41610000012
3170;51.0;154.0;103.0;257.0;92665.0;44.0;7397.0;0.0;-3201.0;45.0;257.09948;47.0;-1433.211899999902;-8155.458099999967
3171;49.0;153.0;104.0;257.0;95866.389;10.817;7381.7053;0.0421;-4287.8969;164.9888;257.102916796;11.612;-75.73790000009649;-9312.39500000015
3172;47.0;152.0;105.0;257.0;100154.285;164.634;7361.9767;0.6406;0.0;0.0;257.107520042;176.741;765.0119000000423;-10434.199999999859
3173;60.0;159.0;99.0;258.0;92702.0;401.0;7412.0;2.0;2276.0;448.0;258.09952;430.0;-4128.0;0.0
3174;58.0;158.0;100.0;258.0;90426.0;200.0;7418.0;1.0;-1264.0;200.0;258.097077;215.0;-3557.5104000000683;-3612.0
3175;56.0;157.0;101.0;258.0;91690.35;3.474;7409.6615;0.0135;213.0;100.0;258.098433634;3.729;-2925.3329999999587;-4731.332999999959
3176;54.0;156.0;102.0;258.0;91477.0;100.0;7407.0;0.0;-3304.0;143.0;258.098205;107.0;-2462.068200000096;-6395.510400000068
3177;52.0;155.0;103.0;258.0;94782.0;102.0;7392.0;0.0;-1562.0;103.0;258.101753;109.0;-1589.4089999999887;-7482.0
3178;50.0;154.0;104.0;258.0;96344.338;16.104;7382.5257;0.0624;-5163.3651;93.2584;258.103429895;17.288;-750.5736000000143;-8776.43760000006
3179;48.0;153.0;105.0;258.0;101507.703;91.857;7359.4803;0.356;-3788.0;423.0;258.108972995;98.613;123.91740000004393;-9979.491599999945
3180;46.0;152.0;106.0;258.0;105296.0;413.0;7342.0;2.0;0.0;0.0;258.11304;443.0;0.0;-11206.204200000051
3181;59.0;159.0;100.0;259.0;93704.0;283.0;7407.0;1.0;140.0;300.0;259.100596;304.0;-3935.2977999999766;0.0
3182;57.0;158.0;101.0;259.0;93564.0;101.0;7405.0;0.0;-515.0;101.0;259.100445;108.0;-3259.385499999983;-4403.0
3183;55.0;157.0;102.0;259.0;94079.381;6.362;7399.9714;0.0246;-1771.0;71.0;259.100998364;6.829;-2509.010699999895;-5755.705199999884
3184;53.0;156.0;103.0;259.0;95851.0;71.0;7390.0;0.0;-2516.0;101.0;259.1029;76.0;-1813.0;-7144.385499999983
3185;51.0;155.0;104.0;259.0;98367.0;72.0;7377.0;0.0;-3624.0;92.0;259.105601;78.0;-1218.6726999999028;-8458.603299999988
3186;49.0;154.0;105.0;259.0;101991.021;56.685;7360.3626;0.2189;-4528.0;190.0;259.109491859;60.854;-418.0518999999431;-9489.0865999999
3187;47.0;153.0;106.0;259.0;106519.0;181.0;7340.0;1.0;0.0;0.0;259.114353;194.0;0.0;-10801.672699999903
3188;60.0;160.0;100.0;260.0;95766.0;435.0;7402.0;2.0;-784.0;537.0;260.102809;467.0;-4160.0;0.0
3189;58.0;159.0;101.0;260.0;96550.0;316.0;7396.0;1.0;940.0;374.0;260.10365;339.0;-3551.9900000000416;-4160.0
3190;56.0;158.0;102.0;260.0;95610.0;200.0;7397.0;1.0;-2667.0;236.0;260.102641;215.0;-2600.0;-5460.0
3191;54.0;157.0;103.0;260.0;98277.0;125.0;7383.0;0.0;-871.0;236.0;260.105504;134.0;-2340.0;-6931.990000000042
3192;52.0;156.0;104.0;260.0;99148.0;200.0;7377.0;1.0;-4525.0;221.0;260.10644;215.0;-1436.682000000037;-7800.0
3193;50.0;155.0;105.0;260.0;103673.0;93.0;7357.0;0.0;-2875.0;95.0;260.111297;100.0;-644.8780000000443;-9100.0
3194;48.0;154.0;106.0;260.0;106547.495;20.536;7342.5632;0.079;-6576.0;197.0;260.114383435;22.045;146.4319999998952;-10390.250000000142
3195;46.0;153.0;107.0;260.0;113123.0;196.0;7314.0;1.0;0.0;0.0;260.121443;211.0;0.0;-11824.878000000044
3196;59.0;160.0;101.0;261.0;98578.0;509.0;7391.0;2.0;123.0;547.0;261.105828;546.0;-3654.0;0.0
3197;57.0;159.0;102.0;261.0;98455.0;200.0;7388.0;1.0;-1102.0;283.0;261.105696;215.0;-3124.5354000000934;-4959.0
3198;55.0;158.0;103.0;261.0;99557.0;200.0;7381.0;1.0;-1761.0;211.0;261.106879;215.0;-2349.0;-6264.0
3199;53.0;157.0;104.0;261.0;101318.233;65.663;7371.3858;0.2516;-2990.0;128.0;261.108769591;70.492;-1465.3061999999954;-7460.841600000089
3200;51.0;156.0;105.0;261.0;104308.0;110.0;7357.0;0.0;-3697.0;112.0;261.111979;118.0;-877.6386000001003;-8613.0
3201;49.0;155.0;106.0;261.0;108005.004;18.494;7339.771;0.0709;-5074.4052;180.7519;261.115948135;19.853;-59.769000000070264;-9716.76900000007
3202;47.0;154.0;107.0;261.0;113079.41;179.803;7317.3313;0.6889;0.0;0.0;261.121395733;193.026;0.0;-11231.169300000145
3203;60.0;161.0;101.0;262.0;101667.0;448.0;7382.0;2.0;1566.0;575.0;262.109144;481.0;-3668.0;0.0
3204;58.0;160.0;102.0;262.0;100101.0;361.0;7385.0;1.0;-2004.0;412.0;262.107463;387.0;-3144.0;-4454.0
3205;56.0;159.0;103.0;262.0;102105.0;200.0;7374.0;1.0;-287.0;300.0;262.109615;215.0;-2358.0;-5764.0
3206;54.0;158.0;104.0;262.0;102392.0;224.0;7370.0;1.0;-3861.0;265.0;262.109923;240.0;-1834.0;-7074.0
3207;52.0;157.0;105.0;262.0;106253.0;143.0;7352.0;1.0;-2116.0;145.0;262.114067;154.0;-1310.0;-8122.0
3208;50.0;156.0;106.0;262.0;108369.072;22.167;7341.1736;0.0846;-5883.0463;95.6774;262.116338978;23.797;-364.0751999998738;-9386.51679999998
3209;48.0;155.0;107.0;262.0;114252.119;93.074;7315.7331;0.3552;0.0;0.0;262.122654688;99.919;454.07220000009875;-10811.927799999901
3210;59.0;161.0;102.0;263.0;103129.0;490.0;7376.0;2.0;-540.0;539.0;263.110714;526.0;-3156.0;0.0
3211;57.0;160.0;103.0;263.0;103669.0;224.0;7371.0;1.0;-1087.0;271.0;263.111293;240.0;-2630.0;-5260.0
3212;55.0;159.0;104.0;263.0;104757.0;153.0;7364.0;1.0;-2353.0;227.0;263.112461;164.0;-1942.4654000000046;-6312.0
3213;53.0;158.0;105.0;263.0;107110.0;168.0;7352.0;1.0;-3085.0;193.0;263.114987;180.0;-1315.0;-7627.0
3214;51.0;157.0;106.0;263.0;110195.0;95.0;7337.0;0.0;-4301.0;320.0;263.118299;101.0;-728.7729999999292;-9043.465400000005
3215;49.0;156.0;107.0;263.0;114496.0;305.0;7318.0;1.0;-5182.0;363.0;263.122916;328.0;175.86810000004516;-10257.0
3216;47.0;155.0;108.0;263.0;119678.0;197.0;7295.0;1.0;0.0;0.0;263.128479;212.0;0.0;-11774.772999999928
3217;60.0;162.0;102.0;264.0;105011.0;591.0;7371.0;2.0;-1364.0;734.0;264.112734;634.0;-3696.0;0.0
3218;58.0;161.0;103.0;264.0;106375.0;436.0;7363.0;2.0;300.0;566.0;264.114198;468.0;-2904.0;-5016.0
3219;56.0;160.0;104.0;264.0;106075.0;361.0;7361.0;1.0;-3187.0;431.0;264.113876;387.0;-2376.0;-6336.0
3220;54.0;159.0;105.0;264.0;109262.0;236.0;7346.0;1.0;-1521.0;368.0;264.117297;253.0;-1584.0;-7392.0
3221;52.0;158.0;106.0;264.0;110783.0;283.0;7338.0;1.0;-5175.0;334.0;264.11893;304.0;-837.8304000000207;-8448.0
3222;50.0;157.0;107.0;264.0;115958.0;177.0;7315.0;1.0;-3605.0;180.0;264.124486;190.0;-193.5384000000995;-9768.0
3223;48.0;156.0;108.0;264.0;119563.165;28.881;7298.3762;0.1094;0.0;0.0;264.12835633;31.005;0.0;-11298.5136000001
3224;59.0;162.0;103.0;265.0;108233.0;547.0;7359.0;2.0;-457.0;655.0;265.116193;587.0;-3180.0;0.0
3225;57.0;161.0;104.0;265.0;108690.0;361.0;7354.0;1.0;-1692.0;424.0;265.116683;387.0;-2650.0;-5830.0
3226;55.0;160.0;105.0;265.0;110382.0;224.0;7345.0;1.0;-2412.0;263.0;265.1185;240.0;-1855.0;-6890.0
3227;53.0;159.0;106.0;265.0;112794.0;139.0;7333.0;1.0;-3601.0;277.0;265.121089;149.0;-1060.0;-8215.0
3228;51.0;158.0;107.0;265.0;116395.0;239.0;7316.0;1.0;-4505.0;240.0;265.124955;257.0;-530.0;-9540.0
3229;49.0;157.0;108.0;265.0;120900.245;23.958;7296.2474;0.0904;-5724.0;439.0;265.129791744;25.719;330.56100000005245;-10799.438999999948
3230;47.0;156.0;109.0;265.0;126624.0;439.0;7272.0;2.0;0.0;0.0;265.135937;471.0;0.0;-12190.0
3231;60.0;163.0;103.0;266.0;111662.0;539.0;7349.0;2.0;1526.0;679.0;266.119874;579.0;-3724.0;0.0
3232;58.0;162.0;104.0;266.0;110136.0;412.0;7351.0;2.0;-2604.0;500.0;266.118236;443.0;-2660.0;-5320.0
3233;56.0;161.0;105.0;266.0;112740.0;283.0;7339.0;1.0;-877.0;374.0;266.121032;304.0;-1862.0;-6384.0
3234;54.0;160.0;106.0;266.0;113617.0;245.0;7332.0;1.0;-4487.0;294.0;266.121973;263.0;-1596.0;-7714.0
3235;52.0;159.0;107.0;266.0;118104.0;163.0;7313.0;1.0;-3036.0;165.0;266.12679;175.0;-532.0;-8778.0
3236;50.0;158.0;108.0;266.0;121139.675;27.106;7298.2611;0.1019;-6533.0066;100.2087;266.130048783;29.099;-30.616599999995742;-10570.547400000076
3237;48.0;157.0;109.0;266.0;127672.681;96.473;7270.7598;0.3627;0.0;0.0;266.137062253;103.568;0.0;-11767.89320000005
3238;59.0;163.0;104.0;267.0;113444.0;575.0;7342.0;2.0;-570.0;686.0;267.121787;617.0;-3204.0;0.0
3239;57.0;162.0;105.0;267.0;114014.0;374.0;7337.0;1.0;-1792.0;457.0;267.122399;402.0;-2136.0;-5874.0
3240;55.0;161.0;106.0;267.0;115806.0;261.0;7327.0;1.0;-2958.0;371.0;267.124323;281.0;-1602.0;-7209.0
3241;53.0;160.0;107.0;267.0;118765.0;263.0;7313.0;1.0;-3893.0;279.0;267.127499;282.0;-801.0;-8544.0
3242;51.0;159.0;108.0;267.0;122658.0;95.0;7295.0;0.0;-5133.0;512.0;267.131678;102.0;-333.05580000005284;-10146.0
3243;49.0;158.0;109.0;267.0;127791.0;503.0;7273.0;2.0;-6089.0;543.0;267.137189;540.0;267.0;-11481.0
3244;47.0;157.0;110.0;267.0;133880.0;204.0;7248.0;1.0;0.0;0.0;267.143726;219.0;0.0;-12882.055800000053
3245;60.0;164.0;104.0;268.0;115476.0;662.0;7337.0;2.0;-1584.0;848.0;268.123968;711.0;-3752.0;0.0
3246;58.0;163.0;105.0;268.0;117060.0;529.0;7328.0;2.0;260.0;707.0;268.125669;568.0;-2948.0;-5628.0
3247;56.0;162.0;106.0;268.0;116800.0;469.0;7326.0;2.0;-3907.0;605.0;268.125389;504.0;-1608.0;-6700.0
3248;54.0;161.0;107.0;268.0;120707.0;382.0;7309.0;1.0;-2261.0;486.0;268.129584;410.0;-1072.0;-8040.0
3249;52.0;160.0;108.0;268.0;122968.0;300.0;7297.0;1.0;-6183.0;380.0;268.132011;322.0;-337.97479999992356;-9380.0
3250;50.0;159.0;109.0;268.0;129151.0;233.0;7271.0;1.0;-4497.0;381.0;268.138649;250.0;64.37360000004992;-11256.0
3251;48.0;158.0;110.0;268.0;133648.0;301.0;7252.0;1.0;0.0;0.0;268.143477;324.0;0.0;-12397.974799999924
3252;59.0;164.0;105.0;269.0;119148.0;624.0;7323.0;2.0;-544.0;724.0;269.127911;669.0;-3766.0;0.0
3253;57.0;163.0;106.0;269.0;119692.0;368.0;7318.0;1.0;-1785.0;525.0;269.128495;395.0;-2421.0;-6456.0
3254;55.0;162.0;107.0;269.0;121477.0;374.0;7309.0;1.0;-3016.0;396.0;269.130411;402.0;-1076.0;-7532.0
3255;53.0;161.0;108.0;269.0;124493.0;131.0;7294.0;0.0;-4807.0;338.0;269.133649;141.0;-269.0;-8877.0
3256;51.0;160.0;109.0;269.0;129300.0;312.0;7274.0;1.0;-5535.0;313.0;269.138809;335.0;269.0;-10491.0
3257;49.0;159.0;110.0;269.0;134834.671;31.403;7250.1551;0.1167;0.0;0.0;269.144750965;33.712;579.7218999999859;-12063.278100000014
3258;60.0;165.0;105.0;270.0;122397.0;575.0;7314.0;2.0;966.0;735.0;270.131399;617.0;-3780.0;0.0
3259;58.0;164.0;106.0;270.0;121431.0;458.0;7314.0;2.0;-2799.0;547.0;270.130362;492.0;-3240.0;-6210.0
3260;56.0;163.0;107.0;270.0;124230.0;299.0;7301.0;1.0;-882.0;388.0;270.133366;320.0;-2160.0;-7290.0
3261;54.0;162.0;108.0;270.0;125112.0;248.0;7295.0;1.0;-5597.0;313.0;270.134313;266.0;-540.0;-8370.0
3262;52.0;161.0;109.0;270.0;130709.0;191.0;7271.0;1.0;-3973.0;195.0;270.140322;205.0;0.0;-10260.0
3263;50.0;160.0;110.0;270.0;134681.584;39.275;7253.7634;0.1455;0.0;0.0;270.14458662;42.163;476.1179999999513;-11673.882000000049
3264;59.0;165.0;106.0;271.0;124617.0;591.0;7305.0;2.0;-1242.0;705.0;271.133782;634.0;-3523.0;0.0
3265;57.0;164.0;107.0;271.0;125859.0;384.0;7298.0;1.0;-1832.0;473.0;271.135115;412.0;-2981.0;-6775.0
3266;55.0;163.0;108.0;271.0;127691.0;276.0;7288.0;1.0;-3409.0;430.0;271.137082;296.0;-1626.0;-8130.0
3267;53.0;162.0;109.0;271.0;131100.0;330.0;7273.0;1.0;-4853.0;344.0;271.140741;354.0;-271.0;-9756.0
3268;51.0;161.0;110.0;271.0;135952.0;97.0;7252.0;0.0;0.0;0.0;271.145951;104.0;499.9679000000142;-11382.0
3269;60.0;166.0;106.0;272.0;126520.0;692.0;7301.0;3.0;-2267.0;873.0;272.135825;743.0;-3536.0;0.0
3270;58.0;165.0;107.0;272.0;128787.0;532.0;7290.0;2.0;-217.0;737.0;272.138259;571.0;-2992.0;-6528.0
3271;56.0;164.0;108.0;272.0;129004.0;510.0;7286.0;2.0;-4477.0;704.0;272.138492;547.0;-2448.0;-7616.0
3272;54.0;163.0;109.0;272.0;133481.0;485.0;7267.0;2.0;-2601.0;645.0;272.143298;521.0;-1088.0;-9248.0
3273;52.0;162.0;110.0;272.0;136083.0;424.0;7255.0;2.0;-6690.0;484.0;272.146091;456.0;336.3552000000491;-10880.0
3274;50.0;161.0;111.0;272.0;142773.0;233.0;7227.0;1.0;0.0;0.0;272.153273;251.0;0.0;-11968.0
3275;61.0;167.0;106.0;273.0;129920.0;400.0;7292.0;1.0;-763.0;767.0;273.139475;429.0;-3549.0;0.0
3276;59.0;166.0;107.0;273.0;130683.0;655.0;7286.0;2.0;-1084.0;754.0;273.140294;703.0;-3276.0;0.0
3277;57.0;165.0;108.0;273.0;131767.0;374.0;7279.0;1.0;-3015.0;565.0;273.141458;401.0;-2457.0;-7098.0
3278;55.0;164.0;109.0;273.0;134782.0;424.0;7265.0;2.0;-3503.0;447.0;273.144695;455.0;-2184.0;-9009.0
3279;53.0;163.0;110.0;273.0;138285.0;142.0;7250.0;1.0;-4600.0;424.0;273.148455;152.0;-546.0;-10374.0
3280;51.0;162.0;111.0;273.0;142885.0;400.0;7230.0;1.0;0.0;0.0;273.153393;429.0;0.0;-11739.0
3281;60.0;167.0;107.0;274.0;133762.0;578.0;7278.0;2.0;356.0;744.0;274.143599;620.0;-3288.0;0.0
3282;58.0;166.0;108.0;274.0;133406.0;469.0;7276.0;2.0;-3843.0;602.0;274.143217;504.0;-2740.0;-6850.0
3283;56.0;165.0;109.0;274.0;137249.0;377.0;7259.0;1.0;-1948.0;542.0;274.147343;404.0;-2192.0;-8494.0
3284;54.0;164.0;110.0;274.0;139197.0;389.0;7249.0;1.0;-5415.0;442.0;274.149434;418.0;-1644.0;-10138.0
3285;52.0;163.0;111.0;274.0;144612.0;209.0;7227.0;1.0;0.0;0.0;274.155247;225.0;0.0;-10960.0
3286;61.0;168.0;107.0;275.0;135780.0;600.0;7273.0;2.0;-712.0;844.0;275.145766;644.0;-3575.0;0.0
3287;59.0;167.0;108.0;275.0;136492.0;593.0;7268.0;2.0;-2275.0;709.0;275.14653;637.0;-3025.0;-6600.0
3288;57.0;166.0;109.0;275.0;138767.0;387.0;7257.0;1.0;-2899.0;516.0;275.148972;416.0;-2200.0;-7975.0
3289;55.0;165.0;110.0;275.0;141666.0;340.0;7243.0;1.0;-3729.0;561.0;275.152085;366.0;-1925.0;-9900.0
3290;53.0;164.0;111.0;275.0;145395.0;446.0;7227.0;2.0;0.0;0.0;275.156088;479.0;-825.0;-10450.0
3291;62.0;169.0;107.0;276.0;138950.0;600.0;7265.0;2.0;765.0;937.0;276.149169;644.0;-3588.0;0.0
3292;60.0;168.0;108.0;276.0;138185.0;720.0;7265.0;3.0;-3127.0;895.0;276.148348;773.0;-3036.0;0.0
3293;58.0;167.0;109.0;276.0;141312.0;532.0;7250.0;2.0;-1227.0;764.0;276.151705;571.0;-2484.0;-7728.0
3294;56.0;166.0;110.0;276.0;142539.0;548.0;7243.0;2.0;-4847.0;834.0;276.153022;588.0;-1656.0;-9108.0
3295;54.0;165.0;111.0;276.0;147386.0;629.0;7223.0;2.0;-2974.0;804.0;276.158226;675.0;-1104.0;-9936.0
3296;52.0;164.0;112.0;276.0;150360.0;500.0;7209.0;2.0;0.0;0.0;276.161418;537.0;0.0;-11040.0
3297;63.0;170.0;107.0;277.0;141100.0;600.0;7260.0;2.0;-275.0;748.0;277.151477;644.0;-3601.0;0.0
3298;61.0;169.0;108.0;277.0;141375.0;447.0;7256.0;2.0;-1633.0;799.0;277.151772;480.0;-3324.0;0.0
3299;59.0;168.0;109.0;277.0;143008.0;662.0;7247.0;2.0;-2084.0;770.0;277.153525;711.0;-2770.0;-7202.0
3300;57.0;167.0;110.0;277.0;145092.0;392.0;7237.0;1.0;-3315.0;611.0;277.155763;421.0;-1662.0;-8587.0
3301;55.0;166.0;111.0;277.0;148407.0;469.0;7222.0;2.0;-3925.0;493.0;277.159322;504.0;-1385.0;-9695.0
3302;53.0;165.0;112.0;277.0;152332.0;153.0;7205.0;1.0;0.0;0.0;277.163535;165.0;0.0;-10526.0
3303;64.0;171.0;107.0;278.0;144370.0;400.0;7251.0;1.0;1150.0;500.0;278.154988;429.0;-3892.0;0.0
3304;62.0;170.0;108.0;278.0;143220.0;300.0;7252.0;1.0;-2547.0;652.0;278.153753;322.0;-3614.0;0.0
3305;60.0;169.0;109.0;278.0;145767.0;579.0;7240.0;2.0;-484.0;771.0;278.156487;621.0;-2780.0;-6950.0
3306;58.0;168.0;110.0;278.0;146251.0;510.0;7236.0;2.0;-4270.0;641.0;278.157007;548.0;-1946.0;-8062.0
3307;56.0;167.0;111.0;278.0;150521.0;389.0;7218.0;1.0;-2321.0;585.0;278.16159;417.0;-1390.0;-8896.0
3308;54.0;166.0;112.0;278.0;152842.0;438.0;7206.0;2.0;-6188.0;491.0;278.164083;470.0;-834.0;-10286.0
3309;52.0;165.0;113.0;278.0;159030.0;224.0;7181.0;1.0;0.0;0.0;278.170725;240.0;0.0;-11676.0
3310;63.0;171.0;108.0;279.0;146500.0;600.0;7243.0;2.0;-1085.0;900.0;279.157274;644.0;-3627.0;0.0
3311;61.0;170.0;109.0;279.0;147585.0;671.0;7237.0;2.0;-1439.0;903.0;279.158439;720.0;-2790.0;-6417.0
3312;59.0;169.0;110.0;279.0;149024.0;605.0;7229.0;2.0;-2697.0;737.0;279.159984;649.0;-2232.0;-7533.0
3313;57.0;168.0;111.0;279.0;151721.0;422.0;7216.0;2.0;-3299.0;578.0;279.16288;453.0;-1674.0;-8649.0
3314;55.0;167.0;112.0;279.0;155021.0;395.0;7202.0;1.0;-4439.0;718.0;279.166422;424.0;-837.0;-9765.0
3315;53.0;166.0;113.0;279.0;159460.0;600.0;7183.0;2.0;0.0;0.0;279.171187;644.0;0.0;-10881.0
3316;64.0;172.0;108.0;280.0;148420.0;600.0;7239.0;2.0;-2090.0;848.0;280.159335;644.0;-3640.0;0.0
3317;62.0;171.0;109.0;280.0;150510.0;600.0;7229.0;2.0;190.0;958.0;280.161579;644.0;-3080.0;-6160.0
3318;60.0;170.0;110.0;280.0;150320.0;748.0;7227.0;3.0;-3566.0;918.0;280.161375;803.0;-2520.0;-7000.0
3319;58.0;169.0;111.0;280.0;153886.0;532.0;7212.0;2.0;-1768.0;789.0;280.165204;571.0;-1680.0;-7840.0
3320;56.0;168.0;112.0;280.0;155654.0;583.0;7202.0;2.0;-5585.0;707.0;280.167102;626.0;-1120.0;-9520.0
3321;54.0;167.0;113.0;280.0;161240.0;400.0;7180.0;1.0;0.0;0.0;280.173098;429.0;-280.0;-10640.0
3322;63.0;172.0;109.0;281.0;152400.0;600.0;7225.0;2.0;-873.0;776.0;281.163608;644.0;-3372.0;0.0
3323;61.0;171.0;110.0;281.0;153273.0;493.0;7220.0;2.0;-2060.0;918.0;281.164545;529.0;-2529.0;-6463.0
3324;59.0;170.0;111.0;281.0;155333.0;774.0;7209.0;3.0;-2614.0;870.0;281.166757;831.0;-1967.0;-7868.0
3325;57.0;169.0;112.0;281.0;157947.0;397.0;7197.0;1.0;-3863.0;498.0;281.169563;427.0;-1405.0;-8992.0
3326;55.0;168.0;113.0;281.0;161810.0;300.0;7181.0;1.0;0.0;0.0;281.17371;322.0;-562.0;-9835.0
3327;64.0;173.0;109.0;282.0;155455.0;447.0;7218.0;2.0;665.0;538.0;282.166888;480.0;-3102.0;0.0
3328;62.0;172.0;110.0;282.0;154790.0;300.0;7217.0;1.0;-2952.0;660.0;282.166174;322.0;-2820.0;-6204.0
3329;60.0;171.0;111.0;282.0;157742.0;588.0;7204.0;2.0;-1084.0;804.0;282.169343;631.0;-2256.0;-7050.0
3330;58.0;170.0;112.0;282.0;158826.0;548.0;7197.0;2.0;-4903.0;678.0;282.170507;588.0;-1410.0;-8460.0
3331;56.0;169.0;113.0;282.0;163729.0;400.0;7177.0;1.0;0.0;0.0;282.17577;430.0;-846.0;-9870.0
3332;63.0;173.0;110.0;283.0;157830.0;500.0;7210.0;2.0;-1550.0;843.0;283.169437;537.0;-2830.0;0.0
3333;61.0;172.0;111.0;283.0;159380.0;678.0;7201.0;2.0;-1957.0;916.0;283.171101;728.0;-2264.0;-6792.0
3334;59.0;171.0;112.0;283.0;161337.0;615.0;7192.0;2.0;-3226.0;754.0;283.173202;660.0;-1415.0;-7924.0
