Z;N;dz_BE/A;dz_ME;A;dz_BE;dz_S1n;dz_S1p;dz_S2p;dz_S2n;N-Z;ame_ME;ame_ME_unc;ame_BE/A;ame_BE/A_unc;ame_BDE;ame_BDE_unc;ame_AM;ame_AM_unc;ame_BE;ame_S2p;ame_S1p;ame_S2n;ame_S1n;Difference_BE_DZ_AME;Surf;Asym;Coul;Pair;Z_parity;N_parity;ldm_BE;Z_distance;N_distance;rescaled_ame_BE;rescaled_N;rescaled_Z;rescaled_Surf;rescaled_Asym;rescaled_Coul;rescaled_Pair;rescaled_Z_parity;rescaled_N_parity;rescaled_Z_distance;rescaled_N_distance;rescaled_ame_S1p;rescaled_ame_S1n;rescaled_ame_S2p;rescaled_ame_S2n
2;3;5.30607891;12.2618046;5;26.53039455;0.3419084699999999;10.83660127;15.98149752;11.19786213;1;11.231234;20.0;5.5121325;4.0;-447.6529;53.8516;5.012057224;21.47;27.5606625;2.7484689;20.6788661;19.84262118;-0.7349999000000025;1.030267949999999;2.924017738212866;0.2;1.1696070952851465;0.4472135954999579;1;-1;21.59695822517857;0;1;0.016407849267102183;0.01694915254237288;0.01694915254237288;0.044419489110710544;0.013042229244469983;0.0005626798097573383;0.4130394298742808;1.0;0.0;0.0;0.034482758620689655;0.956219957535718;0.9202564779008232;0.813987946808601;0.9374649780821023
2;4;4.92667341;17.3035374;6;29.560040460000003;3.029645910000003;16.468359460000002;25.06381281;3.3715543800000027;2;17.592095;0.053;4.878519900000001;0.0089;3505.2147;0.0532;6.018885889;0.057;29.271119400000003;-5.5156897999999925;22.5893234;0.975457000000002;1.7104569000000047;-0.2889210599999998;3.3019272488946263;0.6666666666666666;1.100642416298209;0.408248290463863;1;1;19.7573124040524;0;2;0.017224600173525145;0.022598870056497175;0.01694915254237288;0.05314422540662156;0.04347409748156661;0.0005295019737055782;0.3716652255289438;1.0;1.0;0.0;0.06896551724137931;0.9635685300422191;0.927111432928896;0.7852502840555962;0.8861587035264429
2;5;3.9691329;27.1510296;7;27.7839303;-1.7761101600000018;14.992926120000003;22.61301994;1.253535750000001;3;26.073128;7.559;4.1230578;1.0799;11166.0229;7.5595;7.027990652;8.115;28.8614046;-26.9995954;23.0915676;1.3007420999999997;-0.4097148000000052;1.077474299999995;3.6593057100229713;1.2857142857142858;1.0455159171494206;0.3779644730092272;1;-1;14.713580879193923;0;3;0.017028959503318897;0.02824858757062147;0.01694915254237288;0.061394964652527986;0.08384290228587847;0.0005029814710695489;0.3395092126204265;1.0;0.0;0.0;0.10344827586206896;0.9655004119637202;0.9211682972107379;0.7105424697259667;0.8870432650053298
2;6;3.98750067;31.1063309;8;31.90000536;4.11607506;18.884055770000003;30.2992353048;2.3399648999999982;4;31.609683;0.089;3.924521;0.0111;10663.8784;0.1005;8.033934388;0.095;31.396168000000003;-41.6347595;24.816168;2.125048599999998;2.534763400000004;-0.5038373599999986;4.0;2.0;1.0;0.3535533905932738;1;1;7.733000000000011;0;2;0.018239320491963362;0.03389830508474576;0.01694915254237288;0.06926051911346175;0.13042229244469983;0.00048108447018283413;0.31358899689946834;1.0;1.0;0.0;0.06896551724137931;0.9721340860500978;0.9294220785255992;0.6596503673948868;0.8892848364043769
2;7;3.41870356;40.3093796;9;30.76833204;-1.1316733200000009;15.26205308;24.614685688;2.984401739999999;5;40.935826;46.816;3.349038;5.2018;15980.9213;46.8169;9.043946414;50.259;30.141342;-67.1895012;-63.7456681;1.2799374000000026;-1.2548260000000009;-0.626990039999999;4.3267487109222245;2.7777777777777777;0.9614997135382722;0.3333333333333333;1;-1;-0.4906011450816692;0;1;0.01764013540118259;0.03954802259887005;0.01694915254237288;0.07680411422617098;0.18114207283986086;0.0004625625802685065;0.29211890240971056;1.0;0.0;0.0;0.034482758620689655;0.6314810529308945;0.9187993331506406;0.5707866880569344;0.8869866899079774
2;8;3.02622509;48.8868408;10;30.2622509;-0.5060811399999992;19.856210150000003;25.042781828000003;-1.63775446;6;49.197147;92.848;2.995134;9.2848;16144.5191;93.7152;10.052815306;99.676;29.95134;-81.6885768;-82.17714480000001;-1.4448280000000011;-0.1900020000000004;-0.3109108999999996;4.641588833612778;3.6;0.9283177667225556;0.3162277660168379;1;1;-9.547613086553795;0;0;0.017549408586772838;0.04519774011299435;0.01694915254237288;0.0840727776712689;0.2347601264004597;0.00044659926096503246;0.27395584075935253;1.0;1.0;0.0;0.0;0.5605843922560723;0.9217841827021896;0.5203678178550443;0.8795771205429982
3;0;2.7587204;13.590929;3;8.2761612;4.912444000000001;-45.1365776;-303.3527758;-0.0646379889999995;-3;28.667;2000.0;-2.267;667.0;0.0;0.0;3.030775;2147.0;-6.801;;-6.801;-36.942342;-36.75234;-15.0771612;2.080083823051904;3.0;4.160167646103808;0.5773502691896257;-1;1;-62.12448112051867;1;2;0.0;0.0;0.025423728813559324;0.02493572209020908;0.19563343866704974;0.002001392047897619;0.551221366986568;0.0;1.0;0.045454545454545456;0.06896551724137931;0.8505186741284448;0.8192948716208436;;0.7830472349729153
3;1;3.51046538;15.8966074;4;14.04186152;5.765700319999999;-1.2906709000000005;10.19678376;10.67814432;-2;25.32319;212.132;1.1537602999999998;53.033;0.0;0.0;4.027185561;227.733;4.615041199999999;2.3904749999999995;-3.103000120000001;-25.3362988;11.4160412;-9.42682032;2.5198420997897464;1.0;3.77976314968462;0.5;-1;-1;-7.376374294707514;1;1;0.00545121130959913;0.005649717514124294;0.025423728813559324;0.03508835093397719;0.06521114622234991;0.0018183853522826257;0.46908917680728296;0.0;0.0;0.045454545454545456;0.034482758620689655;0.864743027767342;0.9543175336041024;0.8127430641364141;0.8146080372876193
3;2;5.08167171;12.6014919;5;25.408358550000003;11.366497030000003;-0.7801275299999979;9.677224140000003;17.132197350000002;-1;11.678887;50.0;5.266132499999999;10.0;-25460.0;2003.0;5.0125378;53.677;26.3306625;17.848866299999997;-1.9649999000000025;33.1316625;21.7156213;0.9223039499999964;2.924017738212866;0.2;3.5088212858554395;0.4472135954999579;-1;1;19.96652593435108;1;0;0.01582051870361342;0.011299435028248588;0.025423728813559324;0.044419489110710544;0.013042229244469983;0.001688039429272015;0.4130394298742808;0.0;1.0;0.045454545454545456;0.0;0.8691203447212903;0.983188686999056;0.8664978445090833;0.9736024281005938
3;3;5.42123413;13.5538254;6;32.52740478;7.119046229999995;5.997010229999997;16.833611499999996;18.48554326;0;14.086880440000002;0.00144;5.3323312;0.0003;-4288.1534;5.4478;6.01512288742;0.00155;31.9939872;25.1121908;4.433324699999997;27.378946;5.663324699999998;-0.5334175800000018;3.3019272488946263;0.0;3.3019272488946267;0.408248290463863;-1;-1;33.74635020906603;1;1;0.01852478186399621;0.01694915254237288;0.025423728813559324;0.05314422540662156;0.0;0.0015885059211167346;0.3716652255289438;0.0;0.0;0.045454545454545456;0.034482758620689655;0.8937314952784005;0.9381918703346668;0.8917552212758966;0.9579588237213652
3;4;5.64216375;14.6574631;7;39.49514625;6.96774147;9.935105789999994;26.40346525;14.086787699999997;1;14.90710463;0.00419;5.6064401;0.0006;-861.893;0.0707;7.01600343426;0.0045;39.2450807;32.5632847;9.973961299999996;12.9144182;7.251093500000002;-0.2500655500000022;3.6593057100229713;0.1428571428571428;3.1365477514482616;0.3779644730092272;-1;1;39.8675602621162;1;2;0.021987211808113853;0.022598870056497175;0.025423728813559324;0.061394964652527986;0.00931587803176427;0.0015089444132086467;0.3395092126204265;0.0;1.0;0.045454545454545456;0.06896551724137931;0.9150435496160054;0.9426426067856141;0.9176655445661756;0.9186248237866295
3;5;5.09164381;21.4908409;8;40.73315048;1.2380042300000014;12.949220179999998;27.9421463;8.205745700000001;2;20.945805;0.047;5.1597124;0.0059;16004.1329;0.0591;8.022486244;0.05;41.2776992;35.507862200000005;12.416294600000004;9.283712000000008;2.0326185000000043;0.5445487200000017;4.0;0.5;3.0;0.3535533905932738;-1;-1;41.266500000000015;1;3;0.02295779633572579;0.02824858757062147;0.025423728813559324;0.06926051911346175;0.03260557311117496;0.0014432534105485023;0.31358899689946834;0.0;0.0;0.045454545454545456;0.10344827586206896;0.9244379827394741;0.9280144966345283;0.9279049746421113;0.908751691430809
3;6;5.11422443;24.2673454;9;46.02801987;5.294869390000002;14.12801451;33.01207028;6.532873620000004;3;24.954905;0.186;5.0377685;0.0207;13606.4541;0.2014;9.026790191;0.2;45.3399165;38.7599165;13.943748499999998;6.094835800000001;4.062217299999997;-0.6881033700000003;4.3267487109222245;1.0;2.8844991406148166;0.3333333333333333;-1;1;39.564623809801546;1;2;0.024897523470541076;0.03389830508474576;0.025423728813559324;0.07680411422617098;0.06521114622234991;0.0013876877408055194;0.29211890240971056;0.0;1.0;0.045454545454545456;0.06896551724137931;0.93031333296818;0.9337037439354948;0.9392136199767972;0.9000800460112689
3;7;4.70084715;31.3582726;10;47.008471500000006;0.9804516300000046;16.240139460000005;31.502192540000006;6.275321020000007;4;33.052628;12.721;4.5313512000000005;1.2721;20445.1411;12.7216;10.035483453;13.656;45.313512;-48.5734981;15.17217;4.0358128;-0.0264044999999969;-1.694959500000003;4.641588833612778;1.6;2.7849533001676674;0.3162277660168379;-1;-1;35.728311946634975;1;1;0.024884915202359255;0.03954802259887005;0.025423728813559324;0.0840727776712689;0.10433783395575986;0.0013397977828950977;0.27395584075935253;0.0;0.0;0.045454545454545456;0.034482758620689655;0.9350384553047509;0.9222427692146176;0.6355217008171193;0.894480858006831
3;8;4.28000259;39.3580971;11;47.08002849;0.0715569899999906;16.817777589999995;36.67398774;1.0520086199999952;5;40.728259;0.615;4.1553817;0.0559;20551.0898;0.6591;11.043723581;0.66;45.7091987;-66.4192861;15.7578587;0.3692822000000014;0.3956866999999984;-1.3708297899999948;4.9460874432487;2.272727272727273;2.6978658781356555;0.3015113445777636;-1;1;30.3680462903098;1;0;0.02507385739136414;0.04519774011299435;0.025423728813559324;0.09110268826217266;0.14820715050534072;0.0012979013766072384;0.25832962591801273;0.0;1.0;0.045454545454545456;0.0;0.9372913064300749;0.9234259494669717;0.5734650226091342;0.8845103068505666
3;9;3.77378011;49.224144;12;45.28536132;-1.7946671699999968;19.16010689;35.77318123;-1.7231101800000062;6;49.009577;30.006;3.7915999;2.5005;23931.8152;30.0669;12.052613942;32.213;45.4991988;-86.7378012;-87.4688012;0.1856867999999958;-0.2099999000000025;0.2138374799999951;5.241482788417793;3.0;2.6207413942088964;0.2886751345948128;-1;-1;23.88759480379781;1;1;0.02497358148925066;0.05084745762711865;0.025423728813559324;0.09792243324554319;0.19563343866704974;0.001260797985119209;0.24469986030056678;0.0;0.0;0.045454545454545456;0.034482758620689655;0.540230040062547;0.9217281258112415;0.5028097198999018;0.8840110481432332
3;10;3.30170178;59.6587639;13;42.92212314;-2.363238179999996;18.969410100000005;39.704483275;-4.157905349999993;7;56.980895;70.003;3.5076307;5.3848;23321.8152;70.7391;13.061171503;75.15;45.59919910000001;-105.1428009;-102.3608009;-0.1099995999999955;0.1000003000000069;2.677075960000004;5.528774813678871;3.769230769230769;2.5517422216979413;0.2773500981126146;-1;1;16.564107170251134;1;2;0.025021332084818177;0.05649717514124294;0.025423728813559324;0.10455509818112321;0.24579585883808813;0.0012276035547687221;0.23267469141766395;0.0;1.0;0.045454545454545456;0.06896551724137931;0.48294797489299646;0.9225970994237354;0.4388084472297926;0.8832069756564491
4;1;1.89266491;27.7641754;5;9.46332455;8.581776137499999;-4.57853697;-5.86920787;1.0844819659999985;-3;37.139;2003.0;0.018;401.0;0.0;0.0;5.03987;2150.0;0.09;-7.62804132;-4.5250412;-45.4091988;-45.5091991;-9.37332455;2.924017738212866;1.8;7.017642571710879;0.4472135954999579;1;-1;-19.735122501890164;2;1;0.003290483669106556;0.005649717514124294;0.03389830508474576;0.044419489110710544;0.11738006320022985;0.00337607885854403;0.4130394298742808;1.0;0.0;0.09090909090909091;0.034482758620689655;0.859273147868114;0.7947481794373346;0.7779048242452035;0.7600229545108447
4;2;4.44675303;18.6183643;6;26.68051818;17.21719363;1.272159629999997;0.4920320999999994;25.7989697675;-2;18.375034;5.448;4.4872478000000005;0.908;-28945.0;2003.0;6.019726409;5.848;26.9234868;-1.3721756000000025;0.5928243000000002;-18.675712300000008;26.8334868;0.2429686199999992;3.3019272488946263;0.6666666666666666;6.6038544977892535;0.408248290463863;1;1;15.921573583253142;2;0;0.016103594988303528;0.011299435028248588;0.03389830508474576;0.05314422540662156;0.04347409748156661;0.003177011842233469;0.3716652255289438;1.0;1.0;0.09090909090909091;0.0;0.8789590135010549;0.9975347747492975;0.7996588788096982;0.8327204508125393
4;3;5.40289307;15.5500069;7;37.82025149;11.139733310000004;5.292846710000006;11.289856940000004;28.356926940000005;-1;15.768998;0.071;5.3715487;0.0101;-11907.5551;25.1504;7.016928714;0.076;37.6008409;10.040178400000004;5.606853700000007;37.510840900000005;10.677354100000004;-0.2194105900000025;3.6593057100229713;0.1428571428571428;6.273095502896523;0.3779644730092272;1;-1;37.68138647935676;2;1;0.021202079866451534;0.01694915254237288;0.03389830508474576;0.061394964652527986;0.00931587803176427;0.0030178888264172934;0.3395092126204265;1.0;0.0;0.09090909090909091;0.034482758620689655;0.8982454736567614;0.9522468910761634;0.8393440291529395;0.9855109124480605
4;4;6.63648987;8.34972;8;53.09191896;15.271667469999995;13.596772710000003;23.5318785;26.41140078;0;4.941672;0.035;7.0624356;0.0044;-17979.8973;1.0005;8.005305102;0.037;56.4994848;27.228365399999998;17.2544041;29.575998;18.8986439;3.4075658399999966;4.0;0.0;6.0;0.3535533905932738;1;1;50.81800000000001;2;2;0.03022626781032183;0.022598870056497175;0.03389830508474576;0.06926051911346175;0.0;0.0028865068210970047;0.31358899689946834;1.0;1.0;0.09090909090909091;0.06896551724137931;0.9430477671377655;0.9752923081335217;0.8991139754079143;0.9639333598015968
4;5;6.23748016;13.3756943;9;56.13732144;3.045402479999993;15.404170959999997;28.353391139999992;18.31706994999999;1;11.348451;0.076;6.4626693;0.0085;-1068.0349;0.8994;9.012183062;0.082;58.1640237;29.3026191;16.886324499999994;20.5631828;1.6645388999999997;2.0267022600000075;4.3267487109222245;0.1111111111111111;5.768998281229633;0.3333333333333333;1;-1;58.2519056865708;2;3;0.03102109266405026;0.02824858757062147;0.03389830508474576;0.07680411422617098;0.007245682913594434;0.002775375481611039;0.29211890240971056;1.0;0.0;0.09090909090909091;0.10344827586206896;0.9416319492449688;0.9269827183979424;0.9063269544247345;0.9394244316574933
4;6;6.46598577;12.9245377;10;64.6598577;8.52253626000001;18.63183783;32.75985234;11.567938740000002;2;12.607487;0.081;6.497630600000001;0.0081;556.8759;0.0822;10.013534692;0.086;64.97630600000001;33.580138000000005;19.636389500000003;8.476821200000005;6.812282300000006;0.3164483000000047;4.641588833612778;0.4;5.569906600335335;0.3162277660168379;1;1;61.72919949641811;2;2;0.034273988275353946;0.03389830508474576;0.03389830508474576;0.0840727776712689;0.026084458488939966;0.0026795955657901954;0.27395584075935253;1.0;1.0;0.09090909090909091;0.06896551724137931;0.9522100721112017;0.9414125580512367;0.9212015351328475;0.9065574792786129
4;7;6.00172424;19.6368103;11;66.01896664;1.3591089399999987;19.01049514;35.2506346;9.881645200000008;3;20.177169000000003;0.238;5.9525402000000005;0.0216;11509.4607;0.238;11.02166108;0.255;65.4779422;35.3366002;20.1644302;7.313918500000007;0.5016362000000009;-0.541024440000001;4.9460874432487;0.8181818181818182;5.395731756271311;0.3015113445777636;1;-1;62.356724682340165;2;1;0.03451352182983553;0.03954802259887005;0.03389830508474576;0.09110268826217266;0.05335457418192266;0.002595802753214477;0.25832962591801273;1.0;0.0;0.09090909090909091;0.034482758620689655;0.9542411802497262;0.9237229406294191;0.9273094307062953;0.9033951489655622
4;8;5.78316689;24.329155;12;69.39800268;3.3790360400000026;22.317974190000008;39.13575178000001;4.738144980000001;4;25.077761;1.909;5.7207223;0.159;11708.3636;2.3214;12.026922082;2.048;68.6486676;38.6973276;22.9394689;3.672361599999996;3.170725399999996;-0.7493350800000087;5.241482788417793;1.3333333333333333;5.241482788417793;0.2886751345948128;1;1;60.869271385367554;2;0;0.03602755755003889;0.04519774011299435;0.03389830508474576;0.09792243324554319;0.08694819496313322;0.002521595970238418;0.24469986030056678;1.0;1.0;0.09090909090909091;0.0;0.9649153644334275;0.9312047683320857;0.9389959742652886;0.8934925098440185
4;9;5.18930626;34.3375549;13;67.46098138;-1.9370212999999976;22.175620060000007;41.33572695000001;1.4420147400000047;5;33.65908;10.18;5.241435900000001;0.7831;17097.1315;10.2295;13.036134506;10.929;68.1386667;-64.8293333;22.639467900000003;2.6607244999999966;-0.5100008999999991;0.6776853199999948;5.528774813678871;1.9230769230769231;5.103484443395883;0.2773500981126146;1;-1;57.77323514941997;2;1;0.03578402981347241;0.05084745762711865;0.03389830508474576;0.10455509818112321;0.125406050427596;0.0024552071095374443;0.23267469141766395;1.0;0.0;0.09090909090909091;0.034482758620689655;0.9637614108221519;0.9208871813450065;0.5789939008674372;0.8907415224508886
4;10;4.87522745;41.6167374;14;68.2531843;0.792202919999994;25.33106116;44.30047126;-1.1448183800000038;6;39.954502;132.245;4.9938973;9.4461;16290.8166;133.9357;14.04289292;141.97;69.9145622;-78.0454378;24.315363099999995;1.2658945999999995;1.7758954999999987;1.661377900000005;5.808785733563703;2.571428571428572;4.978959200197461;0.2672612419124244;1;1;53.42857296244548;2;2;0.03663202794738474;0.05649717514124294;0.03389830508474576;0.11101966540401034;0.16768580457175697;0.002395299948888943;0.22196212551703215;1.0;1.0;0.09090909090909091;0.06896551724137931;0.9702077403949182;0.9272948664126115;0.5330364153184883;0.8869485027302194
4;11;4.37806225;52.2703629;15;65.67093375;-2.5822505499999977;24.70091053000001;45.97245326000001;-1.7900476300000037;7;49.825821000000005;165.797;4.5409708;11.0532;20868.4411;167.1256;15.053490215;177.99;68.114562;-101.735438;-101.535438;-0.0241046999999962;-1.800000199999995;2.4436282500000037;6.082201995573399;3.2666666666666666;4.865761596458721;0.2581988897471611;1;-1;48.097890450205256;2;3;0.035772519710192956;0.06214689265536723;0.03389830508474576;0.11733198281762827;0.21302307765967637;0.002340842339668325;0.2123395238207877;1.0;0.0;0.09090909090909091;0.10344827586206896;0.486122732640697;0.9172711341558902;0.4506571603840185;0.883440553277351
4;12;4.14083195;59.7593613;16;66.2533112;0.5823774499999956;27.61099775;47.98846054;-1.999873100000002;8;57.447139;165.797;4.2852851;10.3623;20335.4399;167.6075;16.061672036;177.99;68.5645616;-115.8714384;-113.4394384;-1.350000599999999;0.4499995999999955;2.311250400000006;6.349604207872797;4.0;4.762203155904598;0.25;1;1;41.97706389868621;2;4;0.03598739655461387;0.06779661016949153;0.03389830508474576;0.12350545482960973;0.26084458488939966;0.002291021982161384;0.2036337652109244;1.0;1.0;0.09090909090909091;0.13793103448275862;0.4403340044357698;0.9235781960684836;0.4015008424914856;0.8798349886875366
5;1;1.08531487;38.0046425;6;6.51188922;3.6830636281999993;-2.95143533;-7.5299723;-1.1266931820000003;-4;47.32;2003.0;-0.467;334.0;0.0;0.0;6.0508;2150.0;-2.802;-7.4170412;-2.892;-70.916562;-71.3665616;-9.31388922;3.3019272488946263;2.6666666666666665;11.00642416298209;0.408248290463863;-1;-1;-33.717017473386264;3;1;0.0019095405881232213;0.005649717514124294;0.0423728813559322;0.05314422540662156;0.17389638992626644;0.005295019737055782;0.3716652255289438;0.0;0.0;0.13636363636363635;0.034482758620689655;0.8655546395634813;0.7222664013572339;0.7786385529294558;0.6906597069636913
5;2;3.21901846;30.0547848;7;22.53312922;16.02124;-4.147388960000001;-2.875229330000004;19.7043036282;-3;27.676553;25.15;3.5587055;3.5929;0.0;0.0;7.029712;27.0;24.9109385;-1.4197239999999984;-2.0125482999999984;-43.6536231;27.7129385;2.377809280000001;3.6593057100229713;1.2857142857142858;10.455159171494206;0.3779644730092272;-1;1;8.155059530915604;3;0;0.015142594071972347;0.011299435028248588;0.0423728813559322;0.061394964652527986;0.08384290228587847;0.005029814710695489;0.3395092126204265;0.0;1.0;0.13636363636363635;0.0;0.8689374498379719;1.0;0.7994935347095606;0.7647969654861095
5;3;4.6037879;23.8289871;8;36.8303032;14.297173980000004;-0.989948290000001;4.302898420000005;30.318413980000003;-2;22.921569;1.0;4.7171551;0.125;-12142.7002;18.2704;8.024607315;1.073;37.7372408;5.743253600000004;0.1363998999999967;40.5392408;12.8263023;0.9069375999999992;4.0;0.5;10.0;0.3535533905932738;-1;-1;36.38750000000002;3;1;0.021267211435660325;0.01694915254237288;0.0423728813559322;0.06926051911346175;0.03260557311117496;0.004810844701828341;0.31358899689946834;0.0;0.0;0.13636363636363635;0.034482758620689655;0.8772033774043275;0.9582706913202151;0.824401966656315;0.9937461679030608
5;4;5.99656916;14.7615433;9;53.96912244;17.138819239999997;0.8772034799999986;14.473976190000002;31.43599322;-1;12.416486;0.903;6.2570713;0.1003;-16494.4854;2.3195;9.013329645;0.969;56.31364169999999;17.068560999999995;-0.1858431000000055;31.402703199999998;18.576400899999992;2.344519259999992;4.3267487109222245;0.1111111111111111;9.614997135382724;0.3333333333333333;-1;1;55.57124448522609;3;2;0.030137526889473455;0.022598870056497175;0.0423728813559322;0.07680411422617098;0.007245682913594434;0.0046256258026850655;0.29211890240971056;0.0;1.0;0.13636363636363635;0.06896551724137931;0.8759638699574914;0.9743890162523847;0.8637844224452279;0.9689007962233775
5;5;6.46290731;12.1729736;10;64.6290731;10.65995066;8.491751660000006;23.89592262;27.7987699;0;12.050611;0.015;6.475083499999999;0.0015;-3648.0623;0.0687;10.012936862;0.016;64.750835;23.4731358;6.586811300000001;27.0135942;8.437193300000006;0.1217618999999956;4.641588833612778;0.0;9.283177667225557;0.3162277660168379;-1;-1;68.45504956279562;3;3;0.03416632485301217;0.02824858757062147;0.0423728813559322;0.0840727776712689;0.0;0.004465992609650325;0.27395584075935253;0.0;0.0;0.13636363636363635;0.10344827586206896;0.9020148797967975;0.9459674092469808;0.8860555957564077;0.9569653071768877
5;6;6.89515066;9.02677155;11;75.84665726;11.21758416;11.186799559999995;29.81863739;21.87753482;1;8.667708000000001;0.012;6.9277323;0.0011;-1981.6889;0.0608;11.009305166;0.013;76.2050553;30.865138799999997;11.228749299999988;19.8914136;11.454220299999994;0.3583980399999973;4.9460874432487;0.0909090909090909;8.992886260452185;0.3015113445777636;-1;1;76.78405344747155;3;2;0.039635766855551535;0.03389830508474576;0.0423728813559322;0.09110268826217266;0.005928286020213628;0.004326337922024128;0.25832962591801273;0.0;1.0;0.13636363636363635;0.06896551724137931;0.9198700906741529;0.9544245549236008;0.9117604372284379;0.9375976613657624
5;7;6.63450575;13.3307419;12;79.614069;3.76741174;13.595102359999998;32.605597499999995;14.9849959;2;13.369398;1.321;6.6312237;0.1101;13369.3979;1.3214;12.014352638;1.418;79.5746844;34.26117239999999;14.096742199999992;14.8238494;3.3696291000000054;-0.0393846000000053;5.241482788417793;0.3333333333333333;8.735804647362988;0.2886751345948128;-1;-1;81.71872904968275;3;1;0.041244779992178474;0.03954802259887005;0.0423728813559322;0.09792243324554319;0.021737048740783305;0.004202659950397363;0.24469986030056678;0.0;0.0;0.13636363636363635;0.034482758620689655;0.9309018231152709;0.9317623230263323;0.923569754043067;0.9238172205060151
5;8;6.52292347;16.2181854;13;84.79800511;5.183936110000005;15.40000243;37.71797662000001;8.951347850000005;3;16.561948;1.0;6.4964194;0.0769;13436.9387;1.0001;13.017779981;1.073;84.4534522;38.7442535;15.8047846;8.248396900000007;4.878767800000001;-0.3445529100000044;5.528774813678871;0.6923076923076923;8.505807405659803;0.2773500981126146;-1;1;84.06027758318356;3;0;0.043574413684133624;0.04519774011299435;0.0423728813559322;0.10455509818112321;0.045146178153934555;0.004092011849229074;0.23267469141766395;0.0;1.0;0.13636363636363635;0.0;0.9374718068676313;0.9359926483870682;0.9391591536931693;0.9059363154545652
5;9;6.09111118;23.8120117;14;85.27555652000001;0.4775514100000038;17.814575140000002;39.99019520000001;5.6614875200000085;4;23.663686;21.213;6.1016451;1.5152;20643.7926;21.2133;14.02540401;22.773;85.4230314;39.9238326;17.28436469999999;5.848346999999994;0.9695791999999928;0.1474748799999901;5.808785733563703;1.1428571428571428;8.298265333662435;0.2672612419124244;-1;-1;84.3793023017061;3;1;0.04403739213769702;0.05084745762711865;0.0423728813559322;0.11101966540401034;0.07452702425411419;0.003992166581481572;0.22196212551703215;0.0;0.0;0.13636363636363635;0.034482758620689655;0.943163010562174;0.925034649844933;0.943261004540527;0.8994097586311919
5;10;5.81212187;29.9771194;15;87.18182805000001;1.906271529999998;18.92864375000001;44.25970491;2.3838229400000017;5;28.957379;21.029;5.8800438;1.4019;19084.2343;21.0442;15.031087023;22.575;88.200657;42.6014579;18.286094800000008;3.747204800000007;2.777625600000014;1.0188289499999996;6.082201995573399;1.6666666666666667;8.109602660764535;0.2581988897471611;-1;1;83.09293322838411;3;2;0.04536372092534647;0.05649717514124294;0.0423728813559322;0.11733198281762827;0.10868524370391652;0.0039014038994472085;0.2123395238207877;0.0;1.0;0.13636363636363635;0.06896551724137931;0.9470161646063889;0.9301028550001699;0.9525721390000229;0.8936960341114277
5;11;5.43484879;38.2727509;16;86.95758064;-0.2242474100000038;21.28664689;45.98755742000001;1.682024119999994;6;37.111699;24.566;5.5073535;1.5354;23417.5656;24.8254;16.039841045;26.373;88.117656;-81.532344;20.003094;2.6946246000000103;-0.0830010000000038;1.1600753599999931;6.349604207872797;2.25;7.937005259840997;0.25;-1;-1;80.51297683224253;3;3;0.04532408757241953;0.06214689265536723;0.0423728813559322;0.12350545482960973;0.1467250790002873;0.0038183699702689735;0.2036337652109244;0.0;0.0;0.13636363636363635;0.10344827586206896;0.9536206006829264;0.9220841213651662;0.5209110994739413;0.8908337084212586
5;12;5.17970181;45.2467651;17;88.05493077;1.0973501299999953;21.80161957;49.41261732;0.8731027199999915;7;43.716322;204.104;5.2696677;12.0061;22684.4422;204.841;17.046931399;219.114;89.5843509;-92.4196491;21.019789300000003;1.3836938999999984;1.4666949000000022;1.5294201300000054;6.611489018457944;2.8823529411764706;7.778222374656407;0.2425356250363329;-1;1;76.87703498153998;3;4;0.04602444102126758;0.06779661016949153;0.0423728813559322;0.12955154747262904;0.18796153911147917;0.0037419819900758435;0.19570793029776523;0.0;1.0;0.13636363636363635;0.13793103448275862;0.9575313183572074;0.9264281341899637;0.48305174637937043;0.8872688393303891
5;13;4.92249775;52.7681198;18;88.60495949999999;0.550028729999994;23.89314302;50.19432254;1.6473788599999892;8;51.79264;204.165;4.9766306;11.3425;26873.3742;206.3572;18.055601683;219.18;89.57935080000001;-116.4006492;-111.51764919999998;1.461694800000012;-0.0050000999999901;0.974391300000022;6.868285455319991;3.555555555555556;7.63142828368888;0.2357022603955158;-1;-1;72.36922497999429;3;5;0.046022053450901323;0.07344632768361582;0.0423728813559322;0.1354801656471466;0.23186185323502193;0.00367136163259676;0.18845211580450077;0.0;0.0;0.13636363636363635;0.1724137931034483;0.44772616508673596;0.9223027687203962;0.3996605727135531;0.8874809504644636
5;14;4.75975418;59.0091324;19;90.43532942;1.8303699200000096;23.70546248000001;52.38040595;2.380398650000004;9;59.770251;525.363;4.7196346;27.6507;27356.4961;534.4964;19.064166;564.0;89.6730574;-131.76694260000002;-130.0079426;0.0887065000000002;0.0937065999999904;-0.7622720199999975;7.1203673589019925;4.2631578947368425;7.495123535686309;0.2294157338705617;-1;1;67.13433772279797;3;6;0.04606679877625141;0.0790960451977401;0.0423728813559322;0.14129994014754627;0.2780054128426497;0.0036057875351205386;0.18177694585972828;0.0;1.0;0.13636363636363635;0.20689655172413793;0.37660326602148053;0.9225794573085851;0.3462260522108279;0.8837473255270084
