;Z;N;dz_BE/A;dz_ME;A;dz_BE;dz_S1n;dz_S1p;dz_S2p;dz_S2n;ame_ME;ame_BE/A;ame_AM;ame_BE;ame_S1p;ame_S1n;ame_S2p;ame_S2n;BE_diff_dz_ame;Surf;Asym;Coul;Pair;Z_parity;N_parity;Z_distance;N_distance;Difference_BE_DZ_AME;N-Z;ame_AM_unc;ame_BDE;ame_BDE_unc;ame_BE/A_unc;ame_ME_unc;ldm_BE;rescaled_Asym;rescaled_Coul;rescaled_N;rescaled_N_distance;rescaled_N_parity;rescaled_Pair;rescaled_Surf;rescaled_Z;rescaled_Z_distance;rescaled_Z_parity;rescaled_ame_BE;rescaled_ame_S1n;rescaled_ame_S1p;rescaled_ame_S2n;rescaled_ame_S2p
920;45.0;75.0;8.27408218;-59.5300903;120.0;992.8898616;4.330967200000146;13.295665600000008;29.140557960000024;10.057227440000132;-58.62;8.266;119.937069;991.92;13.74;3.815959299999988;29.866;9.823239799999982;;24.3288079822936;7.5;401.42533170784446;0.0912870929175276;-1.0;-1.0;5.0;7.0;-0.969861600000172;30.0;215.0;11660.0;200.0;2.0;200.0;985.1836822647136;0.48908359666762435;0.1931194930226368;0.423728813559322;0.24137931034482757;0.0;0.03510896490999513;0.538588450383975;0.3813559322033898;0.2272727272727273;0.0;0.476893794876472;0.9330134485619257;0.9295296145226849;0.9102188521112972;0.9082860468010322
921;45.0;76.0;8.25122738;-56.9673462;121.0;998.39851298;5.508651379999833;13.377608180000038;29.96635394999987;9.839618579999978;-56.250134;8.2452397;120.939613;997.6740037;13.7940037;5.754003700000001;30.6800037;9.569962999999987;;24.463780996262468;7.942148760330578;400.31641630247685;0.0909090909090909;-1.0;1.0;5.0;6.0;-0.7245092800000066;31.0;665.0;9932.203;619.4527;5.1194;619.444;988.8255773872736;0.5179166241295724;0.19258601104236794;0.4293785310734463;0.20689655172413793;1.0;0.034707594195059865;0.5417045507219057;0.3813559322033898;0.2272727272727273;0.0;0.47964135766951055;0.9384460561648931;0.9297373397123917;0.9095301058367958;0.9111166511806768
922;45.0;77.0;8.2178793;-53.0786743;122.0;1002.5812746;4.182761620000065;14.091002710000112;30.693381000000045;9.691412999999898;-51.88;8.208;121.944305;1001.376;14.5;3.701996299999999;31.416;9.456;;24.598382690509563;8.39344262295082;399.2196535017127;0.0905357460425185;-1.0;-1.0;5.0;5.0;-1.2052746000000525;32.0;322.0;12737.0;301.0;2.0;300.0;992.2524562764164;0.5473460141941501;0.19205837549144608;0.4350282485875706;0.1724137931034483;0.0;0.03431116853416642;0.5448120784609408;0.3813559322033898;0.2272727272727273;0.0;0.481409077647488;0.9326939944460877;0.9324529539267851;0.9092202014488654;0.9136759937858544
923;45.0;78.0;8.19412136;-50.3029175;123.0;1007.87692728;5.295652679999989;14.1532467400001;31.508165560000062;9.478414300000054;-49.19;8.185;122.947192;1006.755;14.651;5.379;32.221;9.0809963;;24.732617117726065;8.853658536585366;398.1348121390051;0.0901669634667432;-1.0;1.0;5.0;4.0;-1.1219272800000226;33.0;429.0;11239.0;885.0;3.0;400.0;995.4696039763032;0.5773572214320248;0.19153647515923547;0.4406779661016949;0.13793103448275862;1.0;0.03391958721239843;0.5479111271649119;0.3813559322033898;0.2272727272727273;0.0;0.4839775744775743;0.937394868714409;0.9330337753083892;0.9082004380860181;0.9164752888328105
924;45.0;79.0;8.16058159;-46.2667847;124.0;1011.91211716;4.035189879999962;14.875531659999863;32.22387660000004;9.330842559999953;-44.71;8.148;123.952002;1010.352;15.405;3.597;33.01;8.976;;24.8664882538245;9.32258064516129;397.0616672788107;0.0898026510133874;-1.0;-1.0;5.0;3.0;-1.5601171600000043;34.0;429.0;13690.0;500.0;3.0;400.0;998.4821349706922;0.6079361696212621;0.19102020183273943;0.4463276836158192;0.10344827586206896;0.0;0.03353275236337745;0.551001788625074;0.3813559322033898;0.2272727272727273;0.0;0.4856951582473865;0.9323996752356178;0.9359340357171939;0.9079149172232253;0.9192189457173426
925;46.0;46.0;8.26305008;-53.6217651;92.0;760.2006073599999;16.719839330000013;3.191371649999951;4.200813460000063;31.04994015999989;-54.779095;8.2755695;91.941192225;761.352394;3.504393999999971;16.69939399999997;4.473237999999896;31.18239399999997;;20.3794230552194;0.0;458.5370187424365;0.1042572070285373;1.0;1.0;4.0;4.0;1.1517866400000685;0.0;370.402;-17249.0;528.0;3.7503;345.028;754.3422386950915;0.0;0.22059503872092134;0.2598870056497175;0.13793103448275862;1.0;0.048880912829154397;0.4474096336412948;0.3898305084745763;0.18181818181818182;1.0;0.3667967201169313;0.9691275052386215;0.8901583640692051;0.9683017001327038;0.8199856332667036
926;46.0;47.0;8.30992889;-58.1730957;93.0;772.82338677;12.62277941000002;3.635070330000076;5.155295580000029;29.342618740000034;-58.98181;8.3185637;92.936680426;773.6264241;3.27168290000013;12.274030100000092;5.31991240000003;28.973424100000063;;20.526833787405323;0.010752688172043;456.887590751925;0.1036951694730425;1.0;-1.0;4.0;3.0;0.803037330000052;1.0;397.221;-12582.0;545.0;3.9786;370.009;768.1916267448285;0.0007011951206704285;0.2198015245300014;0.2655367231638418;0.10344827586206896;0.0;0.04828412918664847;0.4508128815859923;0.3898305084745763;0.18181818181818182;1.0;0.3726576250071029;0.9567225956457162;0.8892632410055195;0.962294755204821;0.8229298462534177
927;46.0;48.0;8.3811512;-65.1066895;94.0;787.8282128;15.004826030000004;4.152596509999967;6.140647559999934;27.627605440000025;-66.102281;8.3916832;93.929036286;788.8182208000001;4.379449299999979;15.191796699999948;6.379012800000026;27.46582680000004;;20.673717099616518;0.0425531914893617;455.26164251283177;0.1031421246258793;1.0;1.0;4.0;2.0;0.9900080000001026;2.0;4.602;-13700.0;400.0;0.0456;4.287;781.543638478334;0.0027749423924404216;0.2190193060828525;0.2711864406779661;0.06896551724137931;1.0;0.047696894196508646;0.4542039530702763;0.3898305084745763;0.18181818181818182;1.0;0.3799117766463043;0.9649015006361504;0.893524263594543;0.9581950823416799;0.8266127462583235
928;46.0;49.0;8.420681;-69.1716919;95.0;799.964695;12.136482200000046;4.5615363800001205;7.078976229999967;27.14130823000005;-69.965913;8.4289807;94.924888506;800.7531665;4.347256300000009;11.93494570000004;7.327135400000028;27.126742399999987;;20.820080460021323;0.0947368421052631;453.6585952867805;0.1025978352085154;1.0;-1.0;4.0;1.0;0.7884715000000142;3.0;3.253;-10060.0;400.0;0.0319;3.031;794.4140253905256;0.006177898063169989;0.21824810495742958;0.2768361581920904;0.034482758620689655;0.0;0.047118955911253146;0.4575830205105521;0.3898305084745763;0.18181818181818182;1.0;0.38561076720174237;0.9557720949814961;0.8934004332452848;0.9572729958448452;0.8299097337093634
929;46.0;50.0;8.48359966;-75.5612183;96.0;814.42556736;14.46087235999994;5.099180960000012;8.046587099999897;26.597354559999985;-76.18342;8.490020699999999;95.918213739;815.0419871999999;5.131770699999877;14.288820699999809;8.177759199999855;26.22376639999985;;20.965931153671168;0.1666666666666666;452.0778905010347;0.1020620726159657;1.0;1.0;4.0;0.0;0.616419839999935;4.0;4.502;-11671.7741;90.1814;0.0437;4.194;806.8178832096912;0.010868524370391649;0.2174876524330636;0.2824858757062147;0.0;1.0;0.0465500715931603;0.4609502520956344;0.3898305084745763;0.18181818181818182;1.0;0.3924337437166373;0.9623703335055637;0.8964180672697634;0.9548174951595705;0.8328676802809938
930;46.0;51.0;8.4944706;-77.0279541;97.0;823.9636482;9.53808084000002;5.393854919999967;8.819442799999933;23.99895319999996;-77.805852;8.5024303;96.916471985;824.7357391;5.407083099999931;9.693751900000148;8.926032099999953;23.982572599999955;;21.111276288848163;0.2577319587628865;450.51898884449184;0.1015346165133619;1.0;-1.0;4.0;1.0;0.7720909000000802;5.0;5.2;-6901.8255;12.9558;0.0499;4.844;818.7696856587417;0.01680699644905925;0.2167376890555585;0.288135593220339;0.034482758620689655;0.0;0.045990007285897486;0.4643058119332927;0.3898305084745763;0.18181818181818182;1.0;0.39706255409529373;0.9494897175098538;0.897477056200497;0.9487229224226074;0.8354697133527227
931;46.0;52.0;8.52734756;-80.6729736;98.0;835.68006088;11.716412680000076;5.874263700000029;9.631873359999986;21.254493520000096;-81.32098500000001;8.5338999;97.912698335;836.3221902;6.012384900000179;11.586451100000064;9.818542200000026;21.280203000000213;;21.256122803129635;0.3673469387755102;448.9813694130444;0.101015254455221;1.0;1.0;4.0;2.0;0.6421293199999809;6.0;5.09;-8254.5607;33.0975;0.0484;4.742;830.2833161517966;0.02395511493882242;0.2159979642260378;0.2937853107344633;0.06896551724137931;1.0;0.045438537410252194;0.4676498601902628;0.3898305084745763;0.18181818181818182;1.0;0.40259513690293436;0.9547952162198161;0.8998053490995938;0.9413742549002551;0.8385733147220251
932;46.0;53.0;8.53139782;-81.5298462;99.0;844.60838418;8.928323299999988;6.145642699999939;10.4068671;20.644735980000064;-82.182861;8.5379332;98.911773073;845.2553868;6.296614399999962;8.933196599999908;10.6402365;20.51964769999997;;21.40047746918492;0.494949494949495;447.4645289011393;0.1005037815259212;1.0;-1.0;4.0;3.0;0.6470026199999666;7.0;5.482;-5470.3785;8.0829;0.0516;5.107;841.3720975719508;0.032276223887829754;0.21526823581201607;0.2994350282485876;0.10344827586206896;0.0;0.044895444382381494;0.4709825532260759;0.3898305084745763;0.18181818181818182;1.0;0.4068607786857261;0.9473577753803244;0.9008986376484845;0.9393060448256356;0.8414306622799157
933;46.0;54.0;8.55680275;-84.5303345;100.0;855.6802749999999;11.071890819999908;6.652760499999999;11.220946839999897;20.000214119999896;-85.21267200000001;8.5635652;99.908520438;856.3565199999999;6.917125899999868;11.101133199999923;11.565747999999903;20.03432979999983;;21.544346900318832;0.64;445.9679808366;0.1;1.0;1.0;4.0;4.0;0.6762449999999944;8.0;18.934;-7074.703;18.3319;0.1764;17.637;852.0488202643965;0.04173513358230395;0.21454826977928404;0.3050847457627119;0.13793103448275862;1.0;0.044360518253109285;0.4743040437210403;0.3898305084745763;0.18181818181818182;1.0;0.41216162000094547;0.953434802746628;0.9032854346467044;0.9379862994104461;0.8446490222275562
934;46.0;55.0;8.55499363;-84.8330688;101.0;864.05435663;8.374081630000092;6.902657630000135;11.998332140000002;19.44597245;-85.432145;8.5608644;100.908284824;864.6473044;7.129984400000074;8.29078440000012;12.384697599999956;19.391917600000045;;21.68773755577532;0.801980198019802;444.4912548559894;0.0995037190209989;1.0;-1.0;4.0;5.0;0.5929477700000234;9.0;4.925;-4097.7606;6.6679;0.0454;4.588;862.3257683684757;0.05229804796049845;0.21383783984329674;0.3107344632768362;0.1724137931034483;0.0;0.04383355636691656;0.4776144807986857;0.3898305084745763;0.18181818181818182;1.0;0.4161205070525031;0.9455570047674542;0.9041041947000574;0.9362393608458243;0.8474968254064218
935;46.0;56.0;8.57387543;-87.2427368;102.0;874.5352938599999;10.48093722999988;7.434397469999794;12.81406385999992;18.855018859999973;-87.902963;8.580288699999999;101.905632292;875.1894474;7.779510200000018;10.542142999999925;13.253517399999897;18.832927400000045;;21.830655745813875;0.9803921568627452;443.0338960179876;0.0990147542976674;1.0;1.0;4.0;6.0;0.6541535400000384;10.0;0.449;-5656.2615;8.1816;0.0041;0.419;872.2147446025405;0.06393249629642149;0.2131367271388504;0.3163841807909604;0.20689655172413793;1.0;0.04331436303936431;0.48091401014296115;0.3898305084745763;0.18181818181818182;1.0;0.4211544280188194;0.9518678755851531;0.9066025951804778;0.9347192752409338;0.8505180464782692
936;46.0;57.0;8.56699562;-87.0365601;103.0;882.4005488600001;7.865255000000161;7.663896800000202;13.59438362000003;18.34619223000004;-87.45698;8.5710173;102.906111074;882.8147819;7.962638299999991;7.625334499999997;14.076815899999929;18.16747749999992;;21.973107636570678;1.174757281553398;441.59546415243983;0.0985329278164293;1.0;-1.0;4.0;7.0;0.4142330399998855;11.0;0.942;-2654.2778;4.1916;0.0085;0.878;881.7270936066659;0.07660726886314892;0.21244471990691924;0.3220338983050847;0.24137931034482757;0.0;0.04280274925178397;0.4842027741104646;0.3898305084745763;0.18181818181818182;1.0;0.42479555973318955;0.9436916562820766;0.9073069972735409;0.9329096892879671;0.8533809724574202
937;46.0;58.0;8.58014965;-88.9001465;104.0;892.3355635999999;9.935014739999817;8.21945497999991;14.411508439999809;17.800269739999976;-89.39512300000001;8.5848485;103.904030393;892.8242439999999;8.652395900000004;10.009462100000004;14.866638999999967;17.6347966;;22.115099254715485;1.3846153846153846;440.17553324289486;0.098058067569092;1.0;1.0;4.0;8.0;0.4886804000000211;12.0;1.434;-4278.6529;4.0;0.0129;1.336;890.8737239401851;0.09029235630786911;0.21176161319760456;0.327683615819209;0.27586206896551724;1.0;0.04229853236215328;0.48748091183795456;0.3898305084745763;0.18181818181818182;1.0;0.4295751231603541;0.9503746970453347;0.9099601493411167;0.9314611476711553;0.8561274915776705
938;46.0;59.0;8.56884766;-88.222229;105.0;899.7290042999999;7.393440700000042;8.429298379999977;15.193754689999878;17.328455439999857;-88.417905;8.5706509;104.905079479;899.9183445;8.747534100000047;7.094100500000058;15.728687700000126;17.103562600000064;;22.25663649191485;1.6095238095238096;438.7736908406072;0.0975900072948533;1.0;-1.0;4.0;9.0;0.1893402000000605;13.0;1.222;-1347.0564;4.6695;0.0108;1.138;899.665128823642;0.10495889249121082;0.21108720858822017;0.3333333333333333;0.3103448275862069;0.0;0.04180153583115352;0.49074855934539224;0.3898305084745763;0.18181818181818182;1.0;0.43296258823686706;0.9422025336038994;0.9103260983528211;0.9300165406704811;0.8591251669269194
939;46.0;60.0;8.57693481;-89.5769653;106.0;909.15508986;9.426085559999931;9.00771830999986;16.0124810599998;16.819526259999975;-89.907543;8.5799934;105.903480287;909.4793004;9.345243900000002;9.560955899999945;16.38972120000003;16.655056400000003;;22.397725109111345;1.849056603773585;437.38953750811794;0.0971285862357264;1.0;1.0;4.0;10.0;0.324210540000081;14.0;1.186;-2965.1434;2.8172;0.0104;1.106;908.1114057079856;0.12057910056208097;0.21042131391560778;0.3389830508474576;0.3448275862068966;1.0;0.041311588962474485;0.49400584963473554;0.3898305084745763;0.18181818181818182;1.0;0.4375279879248657;0.9491174718795448;0.9126251886298694;0.9287968988622272;0.8614238350044621
940;46.0;61.0;8.56175423;-88.4581909;107.0;916.10770261;6.952612750000185;9.197809350000057;16.795964110000114;16.378698310000118;-88.372654;8.5608946;106.905128058;916.0157222;9.298962000000058;6.536421800000011;17.016054200000013;16.097377699999953;;22.538370740628164;2.102803738317757;436.0226862906571;0.0966736489045663;1.0;-1.0;4.0;11.0;-0.0919804100001329;15.0;1.289;34.0458;2.3174;0.0112;1.201;916.22227474766;0.13712624205634327;0.20976374302183687;0.3446327683615819;0.3793103448275862;0.0;0.04082852665649987;0.4972529127847007;0.3898305084745763;0.18181818181818182;1.0;0.4406491588996577;0.9406392827590615;0.9124471653378082;0.9272803796745489;0.8636018360785553
941;46.0;62.0;8.56533146;-89.3348389;108.0;925.05579768;8.948095069999908;9.797910470000032;17.6154878399999;15.900707820000092;-89.524215;8.567024100000001;107.903891806;925.2386028;9.9494748000002;9.222880600000147;17.7788992000001;15.75930240000016;;22.678578898107716;2.3703703703703702;434.6727622137313;0.0962250448649376;1.0;1.0;4.0;12.0;0.1828051200001255;16.0;1.189;-1917.4238;2.6323;0.0103;1.108;924.0070962485594;0.15457456882334794;0.20911431551250195;0.3502824858757062;0.41379310344827586;1.0;0.040352189176566175;0.5004898760416927;0.3898305084745763;0.18181818181818182;1.0;0.445053126102737;0.9481697998627663;0.9149493623129555;0.926361037265865;0.8662545419544503
942;46.0;63.0;8.54672718;-87.8009644;109.0;931.59326262;6.53746493999995;9.969834539999852;18.399708219999862;15.485560009999858;-87.606484;8.5448825;108.905950576;931.3921925;9.864296900000074;6.153589699999895;18.32185930000001;15.376470300000044;;22.818354974292443;2.6513761467889907;433.3394018053704;0.0957826285221151;1.0;-1.0;4.0;13.0;-0.2010701199999403;17.0;1.195;1112.9469;1.4024;0.0102;1.114;931.4748871566164;0.17289927759870757;0.2084728565268829;0.3559322033898305;0.4482758620689655;0.0;0.039882421927042555;0.5037168639070917;0.3898305084745763;0.18181818181818182;1.0;0.4479914930181676;0.9395661512161926;0.9146217255873913;0.925319985805034;0.8681426233440459
943;46.0;64.0;8.54625702;-88.2246704;110.0;940.0882722;8.4950095800001;10.589404249999916;19.218883920000053;15.03247452000005;-88.33090399999999;8.547163000000001;109.905172878;940.18793;10.620626400000068;8.795737500000046;19.247446400000133;14.949327199999942;;22.957704246655545;2.9454545454545453;432.022252641609;0.0953462589245592;1.0;1.0;4.0;14.0;0.0996578000000454;18.0;0.657;-873.5982;1.3777;0.0056;0.612;938.6343366480146;0.19207646705492157;0.20783919651928298;0.3615819209039548;0.48275862068965514;1.0;0.039419075242533214;0.5069339982210755;0.3898305084745763;0.18181818181818182;1.0;0.4521914974589597;0.9469724584331192;0.9175309464161194;0.9241584375747817;0.8713612461820047
944;46.0;65.0;8.52460861;-86.2965088;111.0;946.23155571;6.1432835099999465;10.743227209999986;20.003178259999917;14.638293090000047;-85.985886;8.5217498;110.907690358;945.9142278;10.446166800000006;5.726297799999943;19.82537580000004;14.522035299999988;;23.09663188088886;3.2522522522522523;430.7209729138736;0.0949157995752499;1.0;-1.0;4.0;15.0;-0.3173279099999035;19.0;0.785;2229.5607;1.5721;0.0066;0.731;945.4938208776214;0.21208309717358848;0.20721317105090573;0.3672316384180791;0.5172413793103449;0.0;0.03896200418754761;0.5101413982431438;0.3898305084745763;0.18181818181818182;1.0;0.45492583055943003;0.938368392679481;0.9168598877015093;0.9229964847064197;0.8733709292961787
945;46.0;66.0;8.52048779;-86.288208;112.0;954.29463248;8.063076770000066;11.381613799999968;20.82172288000004;14.206360280000013;-86.321039;8.5207205;111.907330557;954.320696;11.30613229999994;8.406468200000003;20.826342999999994;14.132765999999943;;23.235142934254814;3.571428571428572;429.435231017031;0.0944911182523068;1.0;1.0;4.0;16.0;0.0260635199999796;20.0;7.027;262.6897;6.9799;0.0584;6.546;952.0614169382046;0.23289695079410688;0.20659462059167136;0.3728813559322034;0.5517241379310345;1.0;0.03851106836603102;0.5133391807295031;0.3898305084745763;0.18181818181818182;1.0;0.45893995714874414;0.9458812825246714;0.9201677443229783;0.9219379282963863;0.8768516777745952
946;46.0;67.0;8.49610519;-83.9821777;113.0;960.05988647;5.765253989999906;11.517482149999864;21.605071789999897;13.828330759999972;-83.5905;8.4925795;112.910261912;959.6614835;11.148424300000071;5.340787499999977;21.383123300000094;13.74725569999998;;23.373242358808824;3.902654867256637;428.1647051569405;0.0940720868383597;1.0;-1.0;4.0;15.0;-0.3984029700000064;21.0;7.458;3436.3252;18.0341;0.0615;6.947;958.344916079266;0.2544965972040381;0.2059833903314161;0.3785310734463277;0.5172413793103449;0.0;0.0380661317401865;0.5165274600074635;0.3898305084745763;0.18181818181818182;1.0;0.46149020733723906;0.9372877537700721;0.9195611206246344;0.9208895938934452;0.8787878173224623
947;46.0;68.0;8.48867226;-83.5594482;114.0;967.70863764;7.648751169999969;12.173703959999898;22.42131507999989;13.414005159999874;-83.490346;8.488005600000001;113.91036943;967.6326384;12.012373900000004;7.971154900000081;22.43741120000009;13.311942400000058;;23.510935004498357;4.245614035087719;426.9090829764176;0.0936585811581694;1.0;1.0;4.0;14.0;-0.0759992399998736;22.0;7.459;1440.4642;8.3133;0.061;6.948;964.3518362309128;0.2768613576457663;0.20537932999994943;0.384180790960452;0.48275862068965514;1.0;0.037627062458057095;0.5197063480469846;0.3898305084745763;0.18181818181818182;1.0;0.4652964698568107;0.944661038889772;0.9228843020836296;0.9197058280940675;0.8824539824113266
